年,16,17,18,19,20,21,22,23,24,25,26,27
訪都国内旅行者数(千人),365978,409326,424468,436127,425200,415881,457173,420100,469258,505827,506248,516695
訪日外国人旅行者数(千人),6138,6728,7334,8347,8351,6790,5611,6219,8358,10364,13413,19737
訪都外国人旅行者数(千人),4180,4489,4808,5330,5336,4760,5942,4098,5562,6812,8874,11894
備考,,,,,リーマンショック,リーマンショック,,東日本大震災,,,,
