地域,合計搬出量,合計搬出量構成比（％）,合計台(人)数,合計台(人)数成比（％）,専門小売店搬出量,専門小売店構成比（％）,専門小売店台(人)数,専門小売店台(人)数成比（％）,食料品等中心店搬出量,食料品等中心店構成比（％）,食料品等中心店台(人)数,食料品等中心店台(人)数成比（％）,コンビニエンスストア搬出量,コンビニエンスストア構成比（％）,コンビニエンスストア台(人)数,コンビニエンスストア台(人)数成比（％）,食料品スーパー搬出量,食料品スーパー構成比（％）,食料品スーパー台(人)数,食料品スーパー台(人)数成比（％）,総合スーパー搬出量,総合スーパー構成比（％）,総合スーパー台(人)数,総合スーパー台(人)数成比（％）,百貨店搬出量,百貨店構成比（％）,百貨店台(人)数,百貨店台(人)数成比（％）,業務用搬出量,業務用構成比（％）,業務用台(人)数,業務用台(人)数成比（％）,加工業者搬出量,加工業者構成比（％）,加工業者台(人)数,加工業者台(人)数成比（％）,問屋・納入業者搬出量,問屋・納入業者構成比（％）,問屋・納入業者台(人)数,問屋・納入業者台(人)数成比（％）,都内中央卸売市場搬出量,都内中央卸売市場構成比（％）,都内中央卸売市場台(人)数,都内中央卸売市場台(人)数成比（％）,都内地方卸売市場搬出量,都内地方卸売市場構成比（％）,都内地方卸売市場台(人)数,都内地方卸売市場台(人)数成比（％）,都外中央卸売市場搬出量,都外中央卸売市場構成比（％）,都外中央卸売市場台(人)数,都外中央卸売市場台(人)数成比（％）,都外地方卸売市場搬出量,都外地方卸売市場構成比（％）,都外地方卸売市場台(人)数,都外地方卸売市場台(人)数成比（％）,その他搬出量,その他構成比（％）,その他台(人)数,その他台(人)数成比（％）,不明搬出量,不明構成比（％）,不明台(人)数,不明台(人)数成比（％）,備考
中野区,34009,0.8,26,1.3,6907,1.4,6,1.6,2718,2.4,1,1.4,0,0.0,0,0.0,20138,1.5,12,2.3,1980,0.4,2,1.3,0,0.0,0,0.0,1698,0.6,3,1.1,537,0.2,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.0,1,1.0,
杉並区,24339,0.6,27,1.4,11519,2.3,11,3.0,2073,1.8,2,2.8,0,0.0,0,0.0,4733,0.4,6,1.1,1474,0.3,1,0.7,0,0.0,0,0.0,2253,0.8,4,1.4,1074,0.4,2,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1212,1.5,1,1.0,
豊島区,48887,1.1,34,1.7,8041,1.6,5,1.4,0,0.0,0,0.0,0,0.0,0,0.0,17183,1.3,8,1.5,11900,2.2,5,3.3,3244,2.8,3,3.8,5532,1.9,7,2.5,537,0.2,1,1.4,150,0.1,1,1.0,1474,1.6,1,4.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,665,0.4,1,1.7,161,0.2,2,2.0,
北区,9152,0.2,11,0.6,6791,1.4,5,1.4,0,0.0,0,0.0,0,0.0,0,0.0,411,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1413,0.5,3,1.1,537,0.2,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,
荒川区,11594,0.3,8,0.4,1860,0.4,2,0.5,0,0.0,0,0.0,1939,25.6,1,12.5,6026,0.4,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,1769,0.6,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
板橋区,48413,1.1,23,1.2,5892,1.2,5,1.4,0,0.0,0,0.0,0,0.0,0,0.0,20332,1.5,8,1.5,9527,1.7,4,2.6,0,0.0,0,0.0,3243,1.1,2,0.7,0,0.0,0,0.0,570,0.2,2,1.9,0,0.0,0,0.0,8843,10.0,1,6.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.0,1,1.0,
練馬区,31271,0.7,22,1.1,6069,1.2,5,1.4,980,0.9,2,2.8,0,0.0,0,0.0,16714,1.2,9,1.7,4836,0.9,2,1.3,0,0.0,0,0.0,2672,0.9,4,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
足立区,70065,1.6,32,1.6,1142,0.2,5,1.4,775,0.7,2,2.8,0,0.0,0,0.0,24889,1.9,10,1.9,19815,3.6,4,2.6,0,0.0,0,0.0,180,0.1,1,0.4,0,0.0,0,0.0,3563,1.2,2,1.9,0,0.0,0,0.0,14267,16.2,3,18.8,0,0.0,0,0.0,4422,1.5,1,1.4,0,0.0,0,0.0,1012,1.3,4,4.0,
葛飾区,54735,1.3,31,1.6,14852,3.0,11,3.0,9013,7.9,3,4.2,0,0.0,0,0.0,27376,2.0,13,2.4,2948,0.5,2,1.3,0,0.0,0,0.0,15,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,532,0.3,1,1.7,0,0.0,0,0.0,
江戸川区,66397,1.5,31,1.6,24056,4.8,9,2.5,485,0.4,1,1.4,0,0.0,0,0.0,28304,2.1,15,2.8,0,0.0,0,0.0,0,0.0,0,0.0,2376,0.8,3,1.1,0,0.0,0,0.0,8229,2.8,2,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2948,1.6,1,1.7,0,0.0,0,0.0,
多摩地区計,306599,7.1,106,5.4,19189,3.8,11,3.0,2250,2.0,2,2.8,0,0.0,0,0.0,124188,9.3,52,9.8,35913,6.5,7,4.6,27157,23.4,9,11.3,3335,1.1,7,2.5,5159,2.2,1,1.4,20749,7.0,4,3.8,7180,7.9,1,4.3,51093,58.0,8,50.0,737,0.8,1,3.7,3373,1.1,1,1.4,6275,3.4,1,1.7,0,0.0,1,1.0,
西多摩地域,760,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,760,0.1,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
南多摩(1)地域,22658,0.5,9,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11276,0.8,6,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9695,3.3,2,1.9,0,0.0,0,0.0,1687,1.9,1,6.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
南多摩(2)地域,109165,2.5,32,1.6,12164,2.4,5,1.4,0,0.0,0,0.0,0,0.0,0,0.0,29821,2.2,11,2.1,7795,1.4,2,1.3,3032,2.6,2,2.5,1419,0.5,3,1.1,0,0.0,0,0.0,5527,1.9,1,1.0,0,0.0,0,0.0,49407,56.1,7,43.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,
北多摩西部(1)地域,29231,0.7,14,0.7,1899,0.4,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,10437,0.8,6,1.1,0,0.0,0,0.0,7258,6.3,4,5.0,0,0.0,0,0.0,0,0.0,0,0.0,5527,1.9,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,737,0.8,1,3.7,3373,1.1,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩西部(2)地域,24186,0.6,8,0.4,0,0.0,0,0.0,1123,1.0,1,1.4,0,0.0,0,0.0,7039,0.5,5,0.9,8843,1.6,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7180,7.9,1,4.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩西部(3)地域,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩南部地域,80835,1.9,29,1.5,2977,0.6,3,0.8,1127,1.0,1,1.4,0,0.0,0,0.0,52789,3.9,18,3.4,0,0.0,0,0.0,16867,14.6,3,3.8,1916,0.7,3,1.1,5159,2.2,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩北部地域,39766,0.9,12,0.6,2149,0.4,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,12067,0.9,5,0.9,19275,3.5,4,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6275,3.4,1,1.7,0,0.0,0,0.0,
島しょ部,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
都外計,2290193,53.3,746,38.1,134406,26.9,78,21.4,41410,36.3,14,19.4,228,3.0,1,12.5,653431,48.7,214,40.3,390093,70.9,90,59.2,39666,34.2,44,55.0,72145,24.6,53,19.1,209143,87.4,42,60.9,211988,71.8,58,55.2,1072,1.2,2,8.7,0,0.0,0,0.0,81981,83.6,24,88.9,269624,89.9,66,91.7,134305,71.7,30,50.8,50701,64.4,30,30.0,
北海道,130019,3.0,20,1.0,6889,1.4,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,13286,1.0,2,0.4,11774,2.1,2,1.3,274,0.2,3,3.8,0,0.0,0,0.0,0,0.0,0,0.0,7811,2.6,2,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16234,5.4,3,4.2,62057,33.1,4,6.8,11694,14.8,2,2.0,
青森県,15057,0.4,5,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8368,1.5,2,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2358,0.8,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4331,1.4,1,1.4,0,0.0,0,0.0,0,0.0,1,1.0,
岩手県,13755,0.3,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7598,0.6,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6157,2.1,2,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
宮城県,1621,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1474,1.5,1,3.7,147,0.0,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,
秋田県,6640,0.2,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1179,0.1,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,737,0.8,1,3.7,4724,1.6,2,2.8,0,0.0,0,0.0,0,0.0,0,0.0,
山形県,4530,0.1,3,0.2,950,0.2,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,442,0.5,1,3.7,3138,1.0,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,
福島県,23036,0.5,5,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,442,0.1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21957,7.3,3,4.2,0,0.0,0,0.0,637,0.8,1,1.0,
茨城県,132899,3.1,36,1.8,295,0.1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,3288,0.2,4,0.8,95519,17.4,19,12.5,152,0.1,1,1.3,2307,0.8,2,0.7,6747,2.8,1,1.4,8221,2.8,2,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11052,3.7,5,6.9,0,0.0,0,0.0,5319,6.8,1,1.0,
栃木県,38746,0.9,14,0.7,295,0.1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,2211,0.2,1,0.2,6648,1.2,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1899,0.6,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,368,0.4,1,3.7,17302,5.8,6,8.3,1179,0.6,1,1.7,8843,11.2,2,2.0,
群馬県,38253,0.9,13,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1179,0.1,1,0.2,11168,2.0,2,1.3,250,0.2,2,2.5,1769,0.6,1,0.4,8843,3.7,1,1.4,5964,2.0,3,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2004,0.7,1,1.4,7075,3.8,2,3.4,0,0.0,0,0.0,
埼玉県,629832,14.6,150,7.7,10963,2.2,7,1.9,2846,2.5,1,1.4,228,3.0,1,12.5,182532,13.6,42,7.9,69739,12.7,15,9.9,9462,8.2,6,7.5,22099,7.5,9,3.2,163805,68.5,26,37.7,97478,33.0,21,20.0,1072,1.2,2,8.7,0,0.0,0,0.0,6747,6.9,1,3.7,38732,12.9,7,9.7,20663,11.0,8,13.6,3468,4.4,4,4.0,
千葉県,463447,10.8,180,9.2,36657,7.3,28,7.7,18916,16.6,8,11.1,0,0.0,0,0.0,146193,10.9,50,9.4,86552,15.7,24,15.8,11267,9.7,7,8.8,22571,7.7,21,7.6,13871,5.8,9,13.0,20490,6.9,7,6.7,0,0.0,0,0.0,0,0.0,0,0.0,28947,29.5,6,22.2,66061,22.0,13,18.1,8549,4.6,2,3.4,3373,4.3,5,5.0,
神奈川県,654642,15.2,263,13.4,61978,12.4,35,9.6,16274,14.3,4,5.6,0,0.0,0,0.0,295523,22.0,111,20.9,91419,16.6,23,15.1,14086,12.2,13,16.3,23399,8.0,20,7.2,6297,2.6,3,4.3,47828,16.2,15,14.3,0,0.0,0,0.0,0,0.0,0,0.0,15393,15.7,4,14.8,30932,10.3,9,12.5,34784,18.6,13,22.0,16730,21.2,13,13.0,
新潟県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
富山県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
石川県,442,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,442,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
福井県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
山梨県,34552,0.8,7,0.4,11791,2.4,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1687,0.3,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4422,4.5,1,3.7,16016,5.3,3,4.2,0,0.0,0,0.0,637,0.8,1,1.0,
長野県,1253,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1253,0.4,2,2.8,0,0.0,0,0.0,0,0.0,0,0.0,
岐阜県,7198,0.2,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4741,4.8,2,7.4,2457,0.8,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,
静岡県,69861,1.6,20,1.0,4590,0.9,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7218,1.3,1,0.7,2324,2.0,5,6.3,0,0.0,0,0.0,9580,4.0,2,2.9,10317,3.5,2,1.9,0,0.0,0,0.0,0,0.0,0,0.0,7460,7.6,2,7.4,28372,9.5,6,8.3,0,0.0,0,0.0,0,0.0,0,0.0,
愛知県,5122,0.1,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,209,0.2,1,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2456,2.5,1,3.7,2456,0.8,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,
