年度,17,18,19,20,21,22,23,24,25,26
営業利益率(％),0.28,0.37,0.26,-0.20,0.11,0.10,0.16,-0.74,0.46,0.47
経常利益率(％),0.56,0.56,0.45,-0.13,0.35,0.25,0.30,-0.67,0.59,0.62
