市場名,大田市場,大田市場,大田市場,大田市場,葛西市場
面積(m2),約2600,約15500,約1400,約17100,約2700
貸付相手,花き部卸売業者,花き部卸売業者2社による設立法人,青果部卸売業者,青果部卸売業者による設立法人,青果部卸売業者
建物主要構造,地上４階建・鉄骨造,地上２階建・鉄骨造,地上１階建・鉄骨造,地上２階建・鉄骨(一部鉄筋コンクリート)造,地上１階建・鉄骨造
利用目的,商品置場、事務室,商品置場、事務室、駐車場,商品置場、荷捌き場,荷捌き場、積込場、駐車場（建物屋上）,商品置場､荷捌き場、事務室、駐車場
貸付期間(年間),20,20,20,35,10
土地貸付開始年度,14,14,18,22,18
建物使用開始年度,15,15,18,23,18
