年度,17,18,19,20,21,22,23,24,25,26
営業利益率(％),0.45,0.32,0.44,0.42,0.39,0.57,0.51,0.36,0.45,0.37
経常利益率(％),0.56,0.46,0.57,0.53,0.50,0.68,0.64,0.50,0.59,0.50
