年,63,1,2,5,7,13,19,23
取扱金額(億円),,100,,,,,998,831
備考,63年4月北足立市場業務開始,,平成2年9月大田市場,平成5年2月板橋市場業務開始,平成7年4月葛西市場業務開始,平成13年9月世田谷市場業務開始,,
