年,38,40,42,44,46,48,50,52,54,56,58,60,62
貨車(％),45.5,41.3,25.4,19.4,16.5,9.8,7.7,5.5,4.2,2.6,1.5,1.0,0.0
船舶(％),14.7,14.0,13.5,14.1,12.3,8.4,7.2,3.2,3.4,3.8,2.5,2.9,2.1
自動車(％),39.8,44.7,61.1,66.5,71.2,81.8,85.1,91.3,92.4,93.6,96.0,96.1,97.9
備考,,,,,,,,,,,,,S62.1築地市場国鉄引込線廃止
