"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2011020101,"港南",1,0,36,36,7,,,,7,,2,"E",,,
2011020102,"港南",1,0,33,33,9,,,,10,,5,"E",,,
2011020103,"港南",1,0,32,32,8,,,,9,,4,"ENE",,,
2011020104,"港南",1,1,38,39,3,,,,10,,0,"N",,,
2011020105,"港南",1,15,44,59,1,,,,11,,0,"WNW",,,
2011020106,"港南",1,46,47,93,0,,,,16,,0,"WSW",,,
2011020107,"港南",1,68,47,115,1,,,,25,,2,"ENE",,,
2011020108,"港南",2,76,51,127,1,,,,12,,2,"NNW",,,
2011020109,"港南",2,70,50,120,3,,,,15,,2,"NNW",,,
2011020110,"港南",1,39,44,83,9,,,,11,,3,"NW",,,
2011020111,"港南",1,19,35,54,16,,,,1,,10,"W",,,
2011020112,"港南",2,25,34,59,18,,,,16,,7,"WNW",,,
2011020113,"港南",2,8,29,37,22,,,,12,,7,"NW",,,
2011020114,"港南",3,11,31,42,20,,,,11,,6,"WNW",,,
2011020115,"港南",3,13,30,43,21,,,,28,,9,"WNW",,,
2011020116,"港南",4,20,38,58,15,,,,22,,5,"WNW",,,
2011020117,"港南",3,8,35,43,14,,,,20,,8,"E",,,
2011020118,"港南",1,2,26,28,21,,,,25,,8,"E",,,
2011020119,"港南",1,0,17,17,25,,,,14,,10,"E",,,
2011020120,"港南",1,0,14,14,27,,,,5,,13,"E",,,
2011020121,"港南",1,0,14,14,25,,,,19,,12,"E",,,
2011020122,"港南",1,0,14,14,26,,,,13,,11,"E",,,
2011020123,"港南",1,0,12,12,27,,,,7,,11,"E",,,
2011020124,"港南",1,0,13,13,27,,,,14,,9,"E",,,
2011020201,"港南",1,9995,9995,9995,24,,,,14,,6,"E",,,
2011020202,"港南",1,0,20,20,22,,,,8,,10,"E",,,
