"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2000120101,"港南",2,7,31,38,,,,,12,,8,"NE",,,
2000120102,"港南",2,10,32,42,,,,,16,,6,"E",,,
2000120103,"港南",2,6,26,32,,,,,13,,6,"ENE",,,
2000120104,"港南",2,7,24,31,,,,,9,,12,"ENE",,,
2000120105,"港南",2,3,21,24,,,,,15,,14,"ENE",,,
2000120106,"港南",2,7,29,36,,,,,7,,6,"ENE",,,
2000120107,"港南",3,22,38,60,,,,,13,,6,"NE",,,
2000120108,"港南",3,31,42,73,,,,,20,,6,"ENE",,,
2000120109,"港南",3,55,48,103,,,,,31,,9,"ENE",,,
2000120110,"港南",6,93,52,145,,,,,38,,6,"ENE",,,
2000120111,"港南",5,59,47,106,,,,,20,,0,,,,
2000120112,"港南",4,54,46,100,,,,,19,,7,"E",,,
2000120113,"港南",7,61,47,108,,,,,31,,11,"E",,,
2000120114,"港南",5,49,48,97,,,,,26,,7,"ENE",,,
2000120115,"港南",6,47,51,98,,,,,38,,6,"E",,,
2000120116,"港南",5,51,54,105,,,,,34,,6,"ESE",,,
2000120117,"港南",5,54,56,110,,,,,30,,3,"NNE",,,
2000120118,"港南",5,44,54,98,,,,,38,,10,"NNE",,,
2000120119,"港南",6,39,50,89,,,,,23,,7,"ENE",,,
2000120120,"港南",5,34,48,82,,,,,20,,7,"N",,,
2000120121,"港南",3,21,43,64,,,,,20,,6,"NNE",,,
2000120122,"港南",3,21,42,63,,,,,22,,7,"NNE",,,
2000120123,"港南",3,26,43,69,,,,,18,,4,"N",,,
2000120124,"港南",3,30,43,73,,,,,13,,5,"NNE",,,
2000120201,"港南",3,32,44,76,,,,,21,,5,"NNE",,,
2000120202,"港南",3,51,44,95,,,,,19,,7,"NE",,,
2000120203,"港南",3,46,43,89,,,,,19,,6,"ENE",,,
2000120204,"港南",4,36,40,76,,,,,30,,7,"N",,,
2000120205,"港南",4,38,40,78,,,,,20,,4,"N",,,
2000120206,"港南",4,75,40,115,,,,,35,,3,"S",,,
2000120207,"港南",4,120,40,160,,,,,49,,6,"W",,,
2000120208,"港南",5,91,40,131,,,,,23,,3,"W",,,
2000120209,"港南",7,144,53,197,,,,,47,,4,"ENE",,,
2000120210,"港南",6,81,51,132,,,,,38,,13,"ENE",,,
2000120211,"港南",5,63,52,115,,,,,46,,7,"E",,,
2000120212,"港南",4,33,45,78,,,,,31,,8,"ENE",,,
2000120213,"港南",5,19,41,60,,,,,37,,9,"SSE",,,
2000120214,"港南",8,18,43,61,,,,,25,,10,"SSE",,,
2000120215,"港南",6,24,48,72,,,,,19,,12,"E",,,
2000120216,"港南",4,15,37,52,,,,,13,,13,"ENE",,,
2000120217,"港南",3,18,41,59,,,,,16,,8,"ENE",,,
2000120218,"港南",3,20,44,64,,,,,16,,10,"ENE",,,
2000120219,"港南",9,42,48,90,,,,,20,,13,"ENE",,,
2000120220,"港南",13,33,45,78,,,,,14,,6,"ENE",,,
2000120221,"港南",11,25,45,70,,,,,15,,6,"SSE",,,
2000120222,"港南",11,32,48,80,,,,,23,,0,,,,
2000120223,"港南",6,28,47,75,,,,,21,,0,,,,
2000120224,"港南",5,120,56,176,,,,,35,,0,,,,
2000120301,"港南",9999,9999,9999,9999,,,,,42,,0,,,,
2000120302,"港南",9999,9999,9999,9999,,,,,37,,0,,,,
2000120303,"港南",4,93,47,140,,,,,49,,0,,,,
2000120304,"港南",4,98,47,145,,,,,54,,0,,,,
2000120305,"港南",4,84,44,128,,,,,42,,3,"SW",,,
2000120306,"港南",4,42,40,82,,,,,46,,3,"E",,,
2000120307,"港南",3,30,39,69,,,,,39,,0,,,,
2000120308,"港南",3,35,40,75,,,,,43,,4,"NNE",,,
2000120309,"港南",3,43,41,84,,,,,40,,4,"NNW",,,
2000120310,"港南",4,40,42,82,,,,,43,,5,"ENE",,,
2000120311,"港南",4,39,47,86,,,,,51,,7,"WSW",,,
2000120312,"港南",7,54,56,110,,,,,71,,10,"E",,,
2000120313,"港南",9,53,65,118,,,,,61,,8,"ESE",,,
2000120314,"港南",13,46,67,113,,,,,67,,5,"SE",,,
2000120315,"港南",13,56,73,129,,,,,75,,6,"NNE",,,
2000120316,"港南",17,88,73,161,,,,,82,,0,,,,
2000120317,"港南",14,77,77,154,,,,,106,,0,,,,
2000120318,"港南",13,81,82,163,,,,,133,,4,"ENE",,,
2000120319,"港南",9,61,74,135,,,,,113,,5,"ENE",,,
2000120320,"港南",8,16,61,77,,,,,97,,5,"NE",,,
