地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13219,狛江市,82909,4,81557,39361,42196,1352,686,666,43325,42248,720,357
4,13220,東大和市,84955,-41,83656,41199,42457,1299,546,753,40257,39292,577,388
4,13221,清瀬市,74729,-44,73349,35332,38017,1380,622,758,36686,35686,593,407
4,13222,東久留米市,116942,76,114596,55753,58843,2346,1039,1307,56072,54443,975,654
4,13223,武蔵村山市,71436,-93,69707,34810,34897,1729,733,996,32454,31201,795,458
4,13224,多摩市,147770,9,144814,70906,73908,2956,1404,1552,74187,71838,1646,703
4,13225,稲城市,93354,24,91747,45937,45810,1607,815,792,42387,41266,700,421
4,13227,羽村市,54516,-36,52929,26843,26086,1587,761,826,26302,25144,815,343
4,13228,あきる野市,79904,-40,78770,39210,39560,1134,584,550,36734,35846,570,318
4,13229,西東京市,205829,31,200931,97439,103492,4898,2449,2449,101040,97485,2474,1081
1,13550,町村部,79738,-55,78337,39674,38663,1401,687,714,40799,39639,763,397
2,13300,郡部,55486,-37,54389,27272,27117,1097,553,544,26403,25532,583,288
4,13303,瑞穂町,32181,-33,31319,15856,15463,862,456,406,15162,14491,455,216
4,13305,日の出町,16459,-16,16302,8034,8268,157,73,84,7521,7391,79,51
4,13307,檜原村,2049,12,2039,1016,1023,10,4,6,1137,1130,4,3
4,13308,奥多摩町,4797,0,4729,2366,2363,68,20,48,2583,2520,45,18
2,13350,島部,24252,-18,23948,12402,11546,304,134,170,14396,14107,180,109
3,13360,大島支庁,11819,-5,11685,5943,5742,134,93,41,6870,6745,105,20
4,13361,大島町,7170,-11,7060,3621,3439,110,84,26,4417,4315,87,15
4,13362,利島村,322,3,318,175,143,4,2,2,188,184,3,1
4,13363,新島村,2501,4,2487,1208,1279,14,2,12,1337,1324,10,3
4,13364,神津島村,1826,-1,1820,939,881,6,5,1,928,922,5,1
3,13380,三宅支庁,2617,-5,2586,1433,1153,31,10,21,1684,1654,15,15
4,13381,三宅村,2322,-5,2292,1279,1013,30,10,20,1519,1490,15,14
4,13382,御蔵島村,295,0,294,154,140,1,0,1,165,164,0,1
3,13400,八丈支庁,7244,-11,7132,3608,3524,112,17,95,4332,4224,42,66
4,13401,八丈町,7078,-10,6966,3513,3453,112,17,95,4217,4109,42,66
4,13402,青ヶ島村,166,-1,166,95,71,0,0,0,115,115,0,0
3,13420,小笠原支庁,2572,3,2545,1418,1127,27,14,13,1510,1484,18,8
4,13421,小笠原村,2572,3,2545,1418,1127,27,14,13,1510,1484,18,8
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_令和4年10月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）令和4年10月1日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
