地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13778843,-8446,13263942,6515673,6748269,514901,250957,263944,7345864,6965621,287355,92888
1,13100,区部,9512192,-5337,9084289,4453877,4630412,427903,209685,218218,5248614,4934283,242437,71894
1,13200,市部,4186388,-3065,4100687,2021747,2078940,85701,40649,45052,2056525,1991673,44257,20595
2,13300,郡部,55766,-7,54753,27497,27256,1013,501,512,26287,25497,502,288
2,13350,島部,24497,-37,24213,12552,11661,284,122,162,14438,14168,159,111
1,13100,区部,9512192,-5337,9084289,4453877,4630412,427903,209685,218218,5248614,4934283,242437,71894
4,13101,千代田区,67147,-28,64366,32098,32268,2781,1448,1333,37795,35622,1664,509
4,13102,中央区,171756,244,163685,77662,86023,8071,3985,4086,96695,90772,4339,1584
4,13103,港区,257680,70,240779,112510,128269,16901,8690,8211,146176,134009,8895,3272
4,13104,新宿区,340556,-373,307162,153504,153658,33394,17121,16273,216361,190485,22546,3330
4,13105,文京区,226481,-21,216744,103024,113720,9737,4656,5081,123215,115580,6207,1428
4,13106,台東区,203909,134,190057,97058,92999,13852,6934,6918,124444,113659,8847,1938
4,13107,墨田区,275955,73,264098,131028,133070,11857,5246,6611,157264,148177,6635,2452
4,13108,江東区,525206,-376,495996,244314,251682,29210,13933,15277,276177,257345,14126,4706
4,13109,品川区,403316,-224,390896,191309,199587,12420,6106,6314,226613,217392,6515,2706
4,13110,目黒区,277967,-121,269235,126527,142708,8732,4630,4102,156604,149625,4951,2028
4,13111,大田区,727456,-584,704482,350168,354314,22974,10908,12066,397425,380755,11754,4916
4,13112,世田谷区,915216,-424,894322,422521,471801,20894,10685,10209,488626,471880,11619,5127
4,13113,渋谷区,228644,-199,218950,104399,114551,9694,5388,4306,139099,131460,5682,1957
4,13114,中野区,331367,-335,315779,158834,156945,15588,7996,7592,205622,192923,10711,1988
4,13115,杉並区,568989,-379,553878,265370,288508,15111,7496,7615,323130,310908,9586,2636
4,13116,豊島区,283077,-107,259016,129704,129312,24061,12224,11837,176021,156397,17423,2201
4,13117,北区,350864,-198,329516,163489,166027,21348,10628,10720,198832,183414,12795,2623
