地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13214,国分寺市,128411,-24,125796,61852,63944,2615,1258,1357,63596,61598,1485,513
4,13215,国立市,76319,-60,74469,36170,38299,1850,855,995,39251,37882,990,379
4,13218,福生市,56307,12,52725,26464,26261,3582,1753,1829,30430,27710,2199,521
4,13219,狛江市,82892,-17,81532,39330,42202,1360,690,670,43325,42239,727,359
4,13220,東大和市,84901,-54,83596,41161,42435,1305,551,754,40247,39275,583,389
4,13221,清瀬市,74724,-5,73346,35319,38027,1378,621,757,36685,35681,596,408
4,13222,東久留米市,116950,8,114561,55711,58850,2389,1058,1331,56131,54470,1001,660
4,13223,武蔵村山市,71416,-20,69678,34798,34880,1738,743,995,32481,31225,799,457
4,13224,多摩市,148143,373,145111,71069,74042,3032,1434,1598,74379,71979,1685,715
4,13225,稲城市,93337,-17,91703,45925,45778,1634,825,809,42379,41248,709,422
4,13227,羽村市,54499,-17,52904,26827,26077,1595,770,825,26316,25151,825,340
4,13228,あきる野市,79907,3,78752,39195,39557,1155,597,558,36775,35870,584,321
4,13229,西東京市,205908,79,200954,97450,103504,4954,2477,2477,101117,97505,2524,1088
1,13550,町村部,79722,-16,78315,39661,38654,1407,693,714,40799,39633,770,396
2,13300,郡部,55480,-6,54379,27262,27117,1101,557,544,26413,25538,589,286
4,13303,瑞穂町,32197,16,31325,15855,15470,872,463,409,15175,14494,465,216
4,13305,日の出町,16450,-9,16295,8026,8269,155,71,84,7528,7400,78,50
4,13307,檜原村,2048,-1,2038,1017,1021,10,4,6,1134,1127,4,3
4,13308,奥多摩町,4785,-12,4721,2364,2357,64,19,45,2576,2517,42,17
2,13350,島部,24242,-10,23936,12399,11537,306,136,170,14386,14095,181,110
3,13360,大島支庁,11820,1,11685,5942,5743,135,95,40,6870,6744,105,21
4,13361,大島町,7176,6,7066,3626,3440,110,86,24,4422,4320,87,15
4,13362,利島村,323,1,318,175,143,5,2,3,188,183,3,2
4,13363,新島村,2501,0,2487,1205,1282,14,2,12,1334,1321,10,3
4,13364,神津島村,1820,-6,1814,936,878,6,5,1,926,920,5,1
3,13380,三宅支庁,2610,-7,2579,1431,1148,31,10,21,1679,1649,15,15
4,13381,三宅村,2315,-7,2285,1276,1009,30,10,20,1514,1485,15,14
4,13382,御蔵島村,295,0,294,155,139,1,0,1,165,164,0,1
3,13400,八丈支庁,7234,-10,7123,3606,3517,111,17,94,4326,4219,41,66
4,13401,八丈町,7068,-10,6957,3511,3446,111,17,94,4211,4104,41,66
4,13402,青ヶ島村,166,0,166,95,71,0,0,0,115,115,0,0
3,13420,小笠原支庁,2578,6,2549,1420,1129,29,14,15,1511,1483,20,8
4,13421,小笠原村,2578,6,2549,1420,1129,29,14,15,1511,1483,20,8
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_令和4年11月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）令和4年11月1日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
