町丁目別人口・世帯数　令和３年２月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,424,537,961,498
関戸２丁目,"1,306","1,385","2,691","1,481"
関戸３丁目,652,724,"1,376",689
関戸４丁目,"1,028","1,143","2,171","1,240"
関戸５丁目,725,765,"1,490",765
関戸６丁目,459,440,899,417
,"4,594","4,994","9,588","5,090"
,,,,
連光寺１丁目,"1,879","1,874","3,753","1,615"
連光寺２丁目,"1,199","1,202","2,401","1,025"
連光寺３丁目,908,883,"1,791",837
連光寺４丁目,270,261,531,258
連光寺５丁目,194,184,378,195
連光寺６丁目,425,350,775,390
,"4,875","4,754","9,629","4,320"
,,,,
貝取,621,557,"1,178",625
,621,557,"1,178",625
,,,,
乞田,"1,336","1,234","2,570","1,322"
,"1,336","1,234","2,570","1,322"
,,,,
和田,"4,777","4,543","9,320","4,261"
,"4,777","4,543","9,320","4,261"
,,,,
百草,471,450,921,444
,471,450,921,444
,,,,
落川,655,633,"1,288",588
,655,633,"1,288",588
,,,,
東寺方,904,844,"1,748",840
東寺方１丁目,556,656,"1,212",604
,"1,460","1,500","2,960","1,444"
,,,,
一ノ宮１丁目,"1,179",957,"2,136","1,400"
一ノ宮２丁目,761,747,"1,508",923
一ノ宮３丁目,434,447,881,501
一ノ宮４丁目,968,988,"1,956","1,032"
,"3,342","3,139","6,481","3,856"
,,,,
桜ヶ丘１丁目,936,"1,041","1,977",924
桜ヶ丘２丁目,639,743,"1,382",629
桜ヶ丘３丁目,587,629,"1,216",532
桜ヶ丘４丁目,736,794,"1,530",801
,"2,898","3,207","6,105","2,886"
,,,,
和田（百草団地）,608,665,"1,273",861
,608,665,"1,273",861
,,,,
聖ヶ丘１丁目,891,"1,022","1,913",888
聖ヶ丘２丁目,822,976,"1,798",851
聖ヶ丘３丁目,"1,036","1,072","2,108",935
聖ヶ丘４丁目,350,378,728,293
聖ヶ丘５丁目,57,49,106,35
,"3,156","3,497","6,653","3,002"
,,,,
馬引沢１丁目,932,904,"1,836",963
馬引沢２丁目,"1,257","1,137","2,394","1,290"
,"2,189","2,041","4,230","2,253"
,,,,
山王下１丁目,289,339,628,497
,289,339,628,497
,,,,
中沢１丁目,640,559,"1,199",694
中沢２丁目,906,985,"1,891",845
,"1,546","1,544","3,090","1,539"
,,,,
唐木田１丁目,"1,120","1,180","2,300","1,149"
唐木田２丁目,0,0,0,0
,"1,120","1,180","2,300","1,149"
,,,,
諏訪１丁目,"2,060","2,085","4,145","2,013"
諏訪２丁目,"1,776","1,976","3,752","1,657"
諏訪３丁目,530,540,"1,070",508
諏訪４丁目,717,927,"1,644",896
諏訪５丁目,232,316,548,339
,"5,315","5,844","11,159","5,413"
,,,,
永山１丁目,940,"1,005","1,945","1,123"
永山２丁目,"1,584","1,579","3,163","1,572"
永山３丁目,"1,848","2,086","3,934","2,011"
永山４丁目,"1,369","1,518","2,887","1,818"
永山５丁目,943,"1,080","2,023",882
永山６丁目,624,630,"1,254",623
,"7,308","7,898","15,206","8,029"
,,,,
貝取１丁目,"1,022",927,"1,949",960
貝取２丁目,"1,590","1,769","3,359","1,513"
貝取３丁目,402,549,951,447
貝取４丁目,521,562,"1,083",543
貝取５丁目,250,304,554,317
,"3,785","4,111","7,896","3,780"
,,,,
豊ヶ丘１丁目,"1,561","1,518","3,079","1,554"
豊ヶ丘２丁目,"1,428","1,472","2,900","1,329"
豊ヶ丘３丁目,740,869,"1,609",708
豊ヶ丘４丁目,330,370,700,399
豊ヶ丘５丁目,599,694,"1,293",655
豊ヶ丘６丁目,418,512,930,497
,"5,076","5,435","10,511","5,142"
,,,,
落合１丁目,"1,466","1,554","3,020","1,518"
落合２丁目,"1,146","1,122","2,268",900
落合３丁目,"1,445","1,571","3,016","1,486"
落合４丁目,974,"1,141","2,115","1,117"
落合５丁目,"1,047","1,093","2,140",923
落合６丁目,883,831,"1,714",794
,"6,961","7,312","14,273","6,738"
,,,,
鶴牧１丁目,"1,296","1,352","2,648","1,254"
鶴牧２丁目,885,811,"1,696",849
鶴牧３丁目,"2,099","2,235","4,334","1,582"
鶴牧４丁目,359,404,763,337
鶴牧５丁目,927,"1,044","1,971",858
鶴牧６丁目,845,909,"1,754",794
,"6,411","6,755","13,166","5,674"
,,,,
南野１丁目,2,0,2,2
南野２丁目,472,427,899,451
南野３丁目,457,467,924,399
,931,894,"1,825",852
,,,,
東寺方３丁目,130,200,330,188
,130,200,330,188
,,,,
和田３丁目,413,493,906,529
,413,493,906,529
,,,,
愛宕１丁目,286,327,613,347
愛宕２丁目,427,447,874,484
愛宕３丁目,303,445,748,475
愛宕４丁目,"1,261","1,398","2,659","1,391"
,"2,277","2,617","4,894","2,697"
,,,,
,"72,544","75,836","148,380","73,179"
