年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,3,6,17,18,11,8,17,14,17,10,10,4,17,15,11,13,12,18,2,5,2,2,9,7,14,9,17,17,46,42,4,7,9,7,13,12,11,14,20,11,9,12,4,5,17,17,4,5,5,7,1,10,7,9,3,5,12,10,6,3,9,10,3,0,1,1,19,14,21,26,4,3,13,7,1,7,22,19,21,31,19,33,8,8,5,6,0,2,8,10,26,21,19,20,3,13,3,6,10,4,0,0,9,13,11,14,4,3,3,5,2,1,25,13,11,9,8,5,5,2,3,3,0,0,28,26,12,16,15,14,8,9,12,11,20,9,21,17,16,10,35,27,3,3,7,4,13,7,6,6,4,2,0,0,1,5,0,2,3,4,1,1,13,12,844,816,"1,660"
36,4,2,23,18,7,12,19,17,14,15,4,4,19,11,19,18,18,6,3,4,5,1,7,5,13,13,15,15,48,62,6,3,10,15,11,12,7,4,16,14,17,7,7,7,15,13,6,7,9,8,4,7,7,6,1,2,10,9,9,9,10,12,5,11,1,1,20,27,25,13,6,1,5,6,13,7,17,10,33,17,32,35,7,4,4,5,1,1,13,16,25,22,26,25,13,15,4,10,7,4,0,0,15,10,15,12,4,3,4,3,5,0,20,16,16,11,1,5,2,3,3,2,6,4,21,30,14,19,14,24,4,10,10,11,8,13,25,25,14,9,21,32,2,2,10,18,14,12,5,6,4,6,1,0,4,3,2,1,4,2,0,4,19,20,907,884,"1,791"
37,7,4,18,13,10,11,13,20,11,8,5,4,17,17,8,9,12,4,1,4,3,4,6,5,10,6,15,16,63,45,5,3,9,9,16,11,11,11,18,21,14,11,7,6,17,15,11,9,8,5,7,4,13,6,3,5,9,9,12,6,12,14,2,6,0,0,18,15,26,35,2,5,8,10,10,13,18,14,34,30,33,33,5,7,11,7,0,0,12,8,30,19,29,22,17,8,12,6,7,13,0,0,13,12,19,14,2,5,4,3,2,3,18,27,11,19,4,8,2,1,4,8,5,6,33,32,10,23,17,16,8,10,14,8,8,6,22,23,12,14,31,31,1,3,13,13,12,13,8,4,10,7,1,1,3,7,2,3,7,3,2,2,10,15,953,906,"1,859"
38,6,10,16,14,12,9,13,13,8,16,9,7,24,17,8,9,19,18,4,4,2,1,5,6,11,13,20,13,63,76,4,6,7,6,10,12,11,11,19,12,16,10,3,9,13,14,14,14,8,5,5,4,7,9,4,4,15,16,13,12,15,11,4,3,1,2,23,13,27,24,3,0,4,6,8,13,16,19,17,27,36,45,6,6,9,8,1,2,19,11,24,30,23,24,18,15,7,11,9,6,0,0,14,11,15,19,4,1,3,8,2,5,25,23,18,19,4,7,0,1,4,2,5,6,37,30,23,24,7,14,5,8,9,5,7,10,25,18,10,11,29,24,1,2,9,11,8,12,11,5,4,3,0,0,6,1,4,4,4,4,0,3,15,14,947,951,"1,898"
39,3,6,20,19,11,9,13,18,13,10,9,6,15,26,11,9,12,8,8,1,2,2,8,4,10,9,20,10,50,45,11,9,7,4,17,16,7,12,14,19,17,10,10,9,19,10,9,13,7,6,4,5,12,11,7,3,15,10,9,11,12,14,6,4,0,3,13,16,24,21,3,3,13,4,7,12,9,15,29,28,42,43,7,5,4,7,1,2,16,12,17,24,22,18,15,8,13,11,7,5,0,0,15,18,22,19,3,3,6,4,2,1,22,21,18,8,8,7,3,4,4,3,4,8,28,22,17,20,17,12,11,9,8,9,11,14,27,24,12,8,29,25,4,2,10,17,5,12,7,10,8,6,0,2,3,4,1,2,3,6,0,5,16,10,954,900,"1,854"
40,6,3,28,14,10,9,15,8,12,14,10,2,27,24,10,13,13,14,0,3,5,1,8,3,12,8,26,15,75,59,6,3,14,3,11,15,13,16,24,6,11,9,12,8,19,11,9,10,4,10,9,6,8,11,5,5,16,14,7,7,17,12,2,6,2,3,24,21,29,17,5,1,7,7,15,22,15,17,30,22,51,45,7,3,10,7,5,1,14,22,31,22,23,25,12,10,5,11,7,8,0,0,8,7,27,16,3,6,4,3,5,2,22,20,19,8,4,8,4,2,8,7,4,4,26,25,23,22,20,19,6,15,11,12,8,15,16,20,8,9,27,31,4,4,10,14,4,10,6,3,8,6,1,3,1,2,6,3,5,2,4,1,15,14,"1,053",919,"1,972"
41,3,3,29,24,4,11,18,9,9,13,5,6,31,32,23,14,11,11,6,1,0,0,5,6,8,8,11,21,75,56,8,10,12,12,14,14,12,10,17,16,9,10,8,12,17,10,15,7,9,11,6,8,6,5,6,4,13,8,6,13,12,12,6,4,2,0,17,17,34,15,3,3,11,7,19,17,12,13,25,25,42,40,2,6,8,5,2,3,16,13,17,27,35,24,17,10,8,5,12,12,0,0,9,18,17,17,5,3,1,6,3,5,28,23,15,6,7,2,5,4,7,5,4,2,27,24,30,26,31,23,15,15,14,8,12,13,14,23,7,13,27,40,6,9,13,5,18,10,12,3,9,5,0,0,1,4,1,2,2,1,4,2,14,12,"1,054",952,"2,006"
42,8,3,25,23,7,16,18,9,19,16,3,9,41,37,7,14,16,5,3,5,5,4,9,7,16,15,23,12,83,71,6,4,10,7,13,10,11,11,25,18,11,5,4,5,18,14,6,11,10,10,6,6,8,3,4,8,14,11,15,13,10,9,10,3,2,0,16,14,20,18,3,1,11,10,16,19,12,13,26,24,38,36,3,2,4,9,1,0,8,10,31,29,28,36,14,22,18,12,4,13,0,0,18,16,27,16,4,9,4,3,3,1,24,18,25,22,10,6,1,1,5,7,2,7,34,29,23,21,21,16,13,10,7,17,12,22,25,21,15,11,32,42,9,7,12,6,13,15,6,3,8,8,2,3,0,3,1,4,4,2,0,2,17,19,"1,096","1,029","2,125"
43,3,10,28,14,12,4,14,7,16,13,6,2,27,48,16,17,20,12,2,4,3,3,10,7,9,12,20,15,93,75,13,4,13,10,21,11,12,7,23,15,9,16,8,5,14,15,16,11,13,7,10,11,6,8,5,7,6,14,11,9,7,13,8,15,0,1,15,23,21,25,3,2,10,6,21,18,17,13,25,23,34,46,11,7,8,12,0,0,14,10,22,12,20,29,11,14,12,14,4,8,0,0,17,14,18,29,4,9,9,4,3,1,28,15,14,18,9,7,5,4,7,11,6,2,31,27,31,33,23,19,11,16,19,13,24,14,27,24,21,17,39,51,5,4,12,19,17,13,6,14,6,6,3,2,4,6,6,5,6,6,6,6,21,19,"1,160","1,112","2,272"
44,3,5,18,23,4,7,19,18,19,6,7,5,39,49,15,14,8,11,6,5,4,5,2,2,13,10,29,21,85,73,11,7,16,11,17,13,7,5,26,15,7,12,8,5,14,14,14,9,8,10,9,12,8,10,11,5,11,15,10,7,15,12,8,9,1,0,12,13,20,16,5,1,14,6,19,13,18,20,23,34,34,41,5,5,10,7,2,2,14,18,19,18,27,23,13,16,11,17,11,10,0,0,14,9,24,24,5,6,9,6,3,2,28,21,17,20,8,7,2,4,9,8,6,1,27,32,35,21,24,23,12,12,21,17,26,17,20,24,22,12,52,52,1,5,12,11,13,13,9,4,10,14,0,1,2,5,4,6,5,6,4,3,17,9,"1,170","1,080","2,250"
45,6,8,18,15,7,11,15,18,18,15,4,9,39,45,24,20,16,9,3,6,3,2,10,3,12,12,24,22,85,98,3,10,11,10,13,17,10,16,29,15,12,6,8,3,12,15,10,9,3,5,7,7,16,6,11,2,13,10,11,11,18,19,3,7,0,0,16,13,15,17,1,4,10,7,29,18,10,12,26,34,36,32,8,4,6,10,0,2,14,19,21,18,26,29,16,19,12,12,9,10,0,0,25,11,29,25,4,7,7,5,2,3,21,27,13,19,9,15,6,8,8,6,4,3,37,26,23,17,29,14,14,17,13,14,10,13,28,29,16,24,46,63,4,4,10,17,13,6,7,8,14,11,1,2,3,4,5,5,6,5,4,4,14,18,"1,154","1,151","2,305"
46,9,5,23,22,11,9,16,24,12,16,11,6,54,49,15,25,12,14,5,4,2,3,12,8,9,14,23,19,85,93,8,7,11,7,14,11,19,7,12,12,12,15,5,7,25,8,14,15,10,13,10,8,11,8,16,8,8,11,13,14,11,10,13,3,0,1,18,12,19,21,6,3,10,7,15,21,10,9,37,32,40,39,8,6,12,11,2,4,20,12,28,28,31,30,19,18,12,12,7,9,0,0,19,12,25,30,10,9,3,8,5,2,25,22,25,34,12,13,7,7,10,15,3,5,31,28,31,27,21,25,27,22,17,6,19,15,24,27,16,18,55,63,7,8,14,18,7,16,8,8,8,4,1,4,4,7,5,7,6,3,3,2,14,16,"1,267","1,231","2,498"
47,8,6,23,18,8,13,13,13,13,11,7,6,37,46,22,23,16,25,7,2,4,3,5,6,14,15,35,26,101,79,8,16,9,12,18,6,11,13,21,16,14,13,9,10,22,17,15,21,7,10,6,9,14,5,12,12,10,16,5,12,12,8,7,9,2,2,15,22,22,21,5,3,10,8,24,13,14,21,23,26,37,28,9,9,5,12,0,3,17,17,40,28,22,24,28,22,18,15,10,8,0,0,23,12,28,32,8,6,6,10,5,5,27,20,34,19,8,8,3,2,7,8,3,4,27,31,24,23,22,15,17,22,14,18,23,14,38,28,17,18,63,47,10,6,14,13,9,16,9,6,10,9,0,1,7,11,8,3,10,9,6,4,12,20,"1,306","1,219","2,525"
48,4,13,27,23,9,18,21,19,16,8,3,7,47,50,24,29,17,15,3,7,7,1,6,7,13,14,24,21,92,63,13,12,14,9,11,16,11,10,14,14,14,11,6,10,16,15,15,14,6,6,8,4,9,12,7,7,12,14,11,8,18,19,4,7,0,1,15,13,25,27,5,3,8,11,17,17,20,19,42,47,32,33,10,13,7,13,0,8,17,27,32,38,41,38,37,26,19,20,10,11,0,0,17,17,19,26,9,4,12,9,2,2,27,21,23,36,8,13,11,6,17,15,5,7,32,34,21,19,19,22,21,14,14,20,13,17,27,24,16,13,55,59,3,5,16,9,21,10,9,8,6,9,2,6,3,6,3,7,8,8,2,4,18,16,"1,298","1,314","2,612"
49,5,7,24,18,11,19,14,20,13,14,12,5,47,36,25,32,14,9,8,4,3,1,16,2,15,6,25,14,108,91,6,8,10,12,19,13,11,10,20,13,9,12,13,7,17,10,13,17,17,8,10,11,10,10,15,6,8,11,9,7,10,18,3,6,2,2,22,13,26,22,5,2,7,3,11,19,15,11,43,36,16,25,11,7,13,16,5,7,14,21,22,23,32,41,37,26,21,15,12,8,0,0,17,11,21,19,9,6,6,6,1,7,30,28,23,26,8,13,5,2,8,11,6,14,23,30,17,21,23,30,12,17,17,10,8,18,37,20,20,19,46,30,5,4,13,12,9,14,11,6,6,7,2,4,7,4,8,6,9,8,7,4,18,17,"1,286","1,178","2,464"
50,6,5,15,22,13,14,21,28,13,7,5,11,46,35,27,30,15,15,5,7,3,3,13,10,6,13,20,19,103,81,8,7,11,11,15,14,4,10,16,13,19,8,8,6,14,22,9,18,5,8,9,10,12,13,12,7,8,19,9,13,13,14,4,4,1,0,10,8,21,23,2,4,10,13,16,13,12,12,49,33,35,36,6,9,14,16,7,8,18,13,33,25,27,26,28,17,13,12,9,14,0,0,13,14,16,28,8,6,14,6,2,3,24,25,22,25,7,15,8,3,13,8,5,3,32,27,15,18,20,24,29,12,10,20,15,14,39,25,21,14,32,30,6,7,8,11,10,17,9,7,10,8,3,3,7,10,4,8,7,2,3,4,14,21,"1,224","1,197","2,421"
51,5,9,19,33,25,23,30,22,7,8,9,9,33,31,31,29,12,19,6,3,2,4,9,4,6,7,20,17,82,77,10,2,10,9,15,10,5,14,16,13,12,9,3,8,11,10,20,13,3,5,8,14,9,10,17,15,15,17,5,12,16,21,3,4,1,1,13,11,25,18,2,0,14,7,15,10,15,11,32,44,27,21,9,11,9,15,7,2,23,17,24,34,34,27,22,28,9,13,15,9,0,0,21,14,17,15,6,7,10,12,10,3,22,31,19,25,10,7,3,4,2,10,5,6,26,21,20,20,23,19,12,19,11,13,18,16,22,30,14,15,45,28,3,5,7,14,15,11,7,13,10,7,4,1,5,10,4,3,12,5,5,5,10,11,"1,168","1,160","2,328"
52,1,7,19,27,13,2,21,20,15,13,14,11,46,39,24,24,15,15,8,2,4,1,6,7,10,10,17,19,93,85,9,5,14,12,17,14,8,9,16,14,16,10,8,5,15,18,18,17,6,9,10,6,12,14,15,5,10,20,9,12,14,9,3,3,1,1,18,13,24,18,2,2,8,8,10,10,18,12,51,42,21,22,6,5,16,17,4,6,32,19,26,30,36,32,25,19,14,19,12,7,0,0,13,18,17,19,3,16,5,4,0,4,34,30,30,23,11,19,5,8,12,8,7,2,32,24,16,27,17,20,19,18,19,11,10,12,24,27,17,15,33,32,6,4,13,12,8,10,11,5,8,10,3,4,3,4,3,6,7,8,4,4,14,18,"1,234","1,168","2,402"
53,5,10,23,19,16,6,26,15,10,8,6,6,32,37,34,33,26,21,5,2,0,0,7,7,12,10,31,30,93,73,9,8,12,10,13,6,8,7,10,10,14,12,7,7,17,13,12,18,9,9,7,11,13,10,11,10,11,12,8,10,16,11,4,7,5,2,17,6,27,22,5,4,11,5,10,14,14,18,40,40,19,21,7,12,4,13,6,10,17,16,34,23,25,25,20,15,15,16,8,7,0,0,22,9,16,17,6,11,8,11,3,5,30,22,18,28,15,11,4,4,14,9,3,8,29,22,21,11,18,21,11,16,11,14,24,6,27,19,16,10,36,22,4,3,13,13,15,12,6,5,4,7,0,4,9,6,2,6,9,4,3,5,13,24,"1,201","1,082","2,283"
54,4,5,20,17,9,5,10,18,12,14,8,3,27,25,25,22,12,15,4,0,3,1,6,2,5,3,12,13,76,62,8,3,8,3,8,6,12,4,17,8,20,7,5,7,11,13,7,12,3,9,13,2,8,11,8,5,10,13,4,7,8,17,3,1,1,0,13,15,20,9,4,3,14,10,10,8,7,14,31,33,18,14,8,6,10,11,2,7,14,12,21,19,19,22,14,14,6,11,7,8,0,0,15,14,14,13,0,6,6,9,2,2,18,20,14,12,4,10,3,0,7,9,3,3,17,6,10,9,26,17,11,11,7,6,11,7,16,21,8,11,26,19,0,4,10,10,9,14,5,4,4,4,0,2,5,6,5,4,6,8,1,2,23,21,891,833,"1,724"
55,10,7,19,20,10,9,21,16,11,12,12,8,35,20,25,24,20,16,6,4,4,2,6,7,8,11,29,23,68,61,6,2,15,10,7,9,6,7,10,8,7,13,6,7,19,19,11,18,6,6,13,7,14,11,2,9,18,15,7,10,7,12,1,4,0,0,11,13,19,24,4,4,16,15,17,13,13,14,43,46,11,14,10,14,11,14,7,2,28,16,24,29,31,23,18,17,23,10,8,4,0,0,13,16,19,28,5,5,4,8,1,2,31,26,24,15,6,6,4,4,6,5,7,7,20,26,15,14,18,20,15,14,12,11,12,9,17,17,23,16,28,19,4,4,5,9,16,13,5,5,8,4,3,2,8,4,5,2,6,3,2,7,14,25,"1,089","1,025","2,114"
56,5,6,26,26,6,9,14,23,4,6,9,14,28,25,25,23,10,10,4,6,4,1,1,3,10,8,29,19,93,58,7,6,7,9,3,8,6,5,19,14,8,10,3,2,16,15,14,15,6,6,7,9,16,11,9,10,12,18,11,9,11,12,4,3,0,0,13,15,21,11,6,1,19,15,17,9,21,20,46,37,13,22,12,11,7,13,0,3,17,24,35,18,18,22,23,19,12,14,8,5,0,0,12,10,14,21,2,6,1,3,2,3,23,14,18,15,7,9,4,4,7,6,3,6,22,22,13,12,19,11,9,10,9,17,9,5,19,11,14,19,16,29,3,6,3,8,13,12,4,7,7,7,2,4,8,4,6,2,3,4,2,7,19,22,"1,008",974,"1,982"
57,11,8,23,23,12,11,22,15,10,9,9,6,29,21,17,24,17,9,6,4,0,1,6,3,9,9,19,35,73,45,6,5,9,13,9,7,7,10,15,11,7,9,1,2,9,18,15,15,15,10,8,11,9,11,10,10,7,14,7,7,9,8,3,2,0,0,11,13,14,13,2,4,17,13,12,22,13,15,37,36,24,16,7,6,14,7,1,4,24,16,22,15,20,16,11,12,13,16,9,8,0,0,23,13,13,17,5,7,9,4,5,1,24,19,15,12,4,10,2,5,5,4,7,4,21,25,17,12,13,17,15,12,13,16,12,9,13,14,13,8,19,18,1,3,6,11,10,17,7,8,5,4,1,1,0,2,4,2,4,3,3,6,14,14,963,916,"1,879"
58,7,7,18,18,8,11,8,7,11,10,4,2,20,20,29,15,18,14,4,5,2,3,4,3,15,12,26,15,53,54,5,5,6,5,7,8,4,4,14,10,10,9,7,3,17,16,10,9,8,6,4,9,8,7,6,3,14,14,9,18,10,7,0,3,0,1,13,9,20,7,6,3,9,11,12,11,17,22,32,39,16,15,11,6,6,5,3,5,17,18,19,11,16,29,21,19,15,7,3,8,0,0,12,18,17,23,3,4,8,10,3,3,18,17,15,18,9,7,6,3,4,7,6,4,23,15,12,12,15,11,14,9,12,11,6,9,14,16,16,21,16,20,6,4,5,7,17,13,3,7,8,7,0,4,3,7,2,2,5,4,3,5,27,22,910,878,"1,788"
59,5,7,24,15,8,8,19,16,6,6,9,8,13,20,14,15,13,11,1,2,2,2,5,2,6,5,17,18,67,55,2,8,5,4,12,6,4,3,16,17,8,7,5,7,9,16,10,8,11,9,4,5,12,8,6,6,14,17,3,9,20,11,2,3,0,0,13,9,12,12,3,3,8,8,12,13,16,16,32,26,20,18,5,4,5,8,5,2,14,15,16,15,21,18,13,15,8,11,7,10,0,0,18,12,17,18,2,5,6,3,5,2,17,21,15,16,10,11,2,2,2,8,3,8,12,18,12,9,10,16,9,10,8,13,8,6,9,18,15,6,15,20,2,2,10,14,10,18,4,3,1,1,1,4,4,5,3,1,7,3,1,3,21,22,821,835,"1,656"
60,13,5,14,14,11,5,8,12,5,7,5,4,23,12,18,13,10,13,2,1,2,0,1,3,5,5,22,21,40,46,2,5,6,6,8,4,8,5,12,10,9,7,6,3,10,8,13,10,9,7,7,4,11,9,7,7,12,17,12,9,10,13,2,0,0,0,9,8,11,12,2,3,13,10,9,6,16,10,31,17,14,17,8,7,5,6,1,6,20,13,19,18,19,16,18,26,2,6,7,11,0,0,12,6,22,21,2,4,10,9,1,1,18,19,20,10,7,17,2,1,9,6,7,3,16,18,11,12,18,15,9,5,18,15,6,7,16,18,9,5,17,19,4,2,6,10,12,15,4,5,7,5,2,2,4,4,2,6,5,7,2,5,11,27,816,776,"1,592"
61,7,8,13,11,10,8,8,14,2,7,7,11,17,18,17,13,9,8,5,2,2,1,3,3,7,14,24,10,45,37,2,4,6,8,11,8,5,4,12,5,6,3,3,3,13,11,17,18,14,9,10,10,6,6,10,4,10,17,8,13,11,17,1,2,1,0,11,14,8,9,2,0,7,7,11,20,14,13,29,22,10,22,3,10,5,5,4,4,14,18,17,21,12,19,17,18,6,10,5,9,0,0,10,14,21,26,3,1,5,6,5,1,12,13,19,13,8,11,5,2,4,3,4,4,17,15,10,8,11,18,9,9,11,11,6,10,9,22,13,8,25,21,2,1,7,6,11,14,8,8,6,5,0,1,1,6,0,3,9,6,2,3,14,19,764,816,"1,580"
62,2,11,15,15,10,7,11,19,13,8,3,4,14,22,17,19,8,13,2,7,2,4,3,2,4,4,17,12,37,35,4,3,8,4,7,5,7,4,9,4,7,8,2,2,7,11,12,13,8,18,11,9,7,13,4,10,17,15,7,11,8,14,0,2,1,1,14,6,12,10,1,2,7,7,12,13,13,12,27,17,19,11,5,8,8,9,3,4,13,10,12,14,21,19,15,16,9,11,8,4,0,0,14,11,16,20,2,1,9,7,0,3,19,20,18,26,10,17,3,6,9,7,5,9,13,22,16,10,14,20,5,13,12,25,7,11,14,18,8,7,24,20,2,3,10,10,10,12,3,7,4,4,1,3,1,10,3,4,3,8,0,3,15,28,753,867,"1,620"
63,4,6,14,14,9,6,15,20,6,8,4,5,18,15,10,10,3,9,3,2,2,2,5,4,8,5,20,10,37,42,6,4,2,6,7,3,3,5,12,7,4,5,2,6,10,12,12,17,14,11,6,5,7,7,5,6,7,16,5,5,11,18,1,4,1,1,8,6,8,15,0,2,6,10,13,15,14,16,20,15,25,19,6,5,5,16,3,3,20,11,11,12,17,19,20,26,11,11,9,5,0,0,9,15,19,31,5,7,5,10,1,3,8,14,17,30,14,21,4,4,5,6,2,4,14,12,13,10,15,11,3,13,21,18,10,4,13,8,11,1,15,15,0,6,10,9,14,15,5,4,4,6,1,1,4,3,3,7,4,11,4,5,19,23,741,829,"1,570"
64,3,11,13,13,5,8,11,17,13,6,8,2,14,11,5,8,8,9,2,4,3,0,3,4,8,5,17,7,49,34,2,2,4,9,3,9,5,3,7,5,4,7,4,1,13,11,11,12,10,11,7,2,8,11,13,9,7,19,7,16,16,14,5,6,0,0,5,4,9,7,1,2,7,4,12,13,15,15,17,16,21,15,2,6,4,4,2,3,8,12,14,7,23,28,18,20,10,11,6,9,0,0,8,13,18,34,2,14,6,6,6,7,14,19,15,18,15,17,6,3,4,10,1,6,18,16,9,8,22,16,7,9,13,18,9,10,14,14,11,5,12,19,3,5,10,16,22,13,6,4,5,0,2,1,6,7,3,7,6,6,4,8,22,22,761,813,"1,574"
65,4,8,10,9,7,7,15,7,5,6,6,8,9,18,12,16,6,11,1,2,1,1,2,1,3,7,10,14,42,35,6,1,6,4,7,8,4,4,7,12,6,3,2,1,8,5,8,11,10,6,7,7,9,10,5,5,17,14,5,19,16,9,1,3,0,0,7,7,7,6,5,2,12,7,13,13,10,24,19,22,15,25,6,6,7,10,5,5,13,10,18,24,14,23,21,17,13,11,11,8,0,0,16,13,22,42,4,9,4,4,4,7,22,12,19,25,14,26,4,3,9,11,5,9,12,12,10,18,16,20,14,22,16,27,7,12,11,17,5,9,13,27,6,9,11,21,13,13,5,10,5,9,1,4,4,6,6,3,4,8,5,3,24,25,764,928,"1,692"
66,7,5,7,13,6,6,13,12,4,6,5,5,16,11,12,16,8,7,5,5,2,0,7,5,4,3,9,13,43,43,5,6,5,3,3,13,9,8,7,9,2,4,6,2,4,6,15,13,2,12,3,8,7,11,6,6,11,15,13,17,14,27,3,15,2,1,10,12,8,7,2,3,5,4,13,9,19,22,21,20,15,20,5,3,3,17,1,3,9,11,18,17,11,25,19,19,14,12,7,4,0,0,15,16,31,47,3,7,5,13,0,5,18,13,16,20,13,24,6,5,4,11,4,9,13,12,11,13,20,28,14,15,8,16,5,11,11,8,6,4,18,21,3,4,9,21,9,16,8,3,3,7,5,5,5,8,6,4,5,2,3,8,25,21,747,931,"1,678"
67,8,4,11,11,4,11,19,14,9,9,5,6,25,16,11,13,9,10,2,3,2,1,4,7,2,6,16,11,38,46,3,5,7,8,9,13,7,3,11,14,3,5,1,8,10,7,15,16,10,11,9,8,9,12,11,17,12,12,10,22,17,28,3,3,0,1,8,4,1,6,1,1,7,8,9,12,17,23,17,25,19,27,4,8,10,4,7,2,10,10,15,10,26,29,19,21,15,15,7,9,0,0,12,9,34,41,5,8,5,7,5,4,15,12,19,21,15,23,4,4,6,10,8,6,12,21,13,17,11,23,12,19,22,24,8,15,10,11,6,7,11,20,8,6,14,18,10,18,5,6,6,7,2,5,5,1,3,8,12,7,4,9,16,26,822,988,"1,810"
68,6,15,17,16,5,10,19,13,7,9,6,4,14,22,8,7,11,16,5,2,5,3,1,4,4,3,15,11,24,42,4,9,6,6,11,13,5,3,12,9,10,6,3,6,10,9,10,9,8,13,6,7,6,8,12,10,14,17,13,19,19,20,3,4,0,0,6,4,12,11,6,0,6,6,10,7,18,30,18,23,26,21,5,7,12,15,0,5,13,11,18,26,34,30,17,21,12,14,12,10,0,0,15,18,30,47,12,12,6,11,4,6,14,16,29,29,29,21,4,7,9,9,5,14,20,19,7,10,15,33,17,25,17,38,7,10,13,11,9,14,17,27,2,5,16,24,21,16,3,2,10,8,3,0,6,9,6,3,6,5,1,7,18,23,895,"1,065","1,960"
69,4,11,14,14,8,5,8,11,4,9,7,5,19,17,18,14,10,10,1,6,1,2,9,5,9,8,10,6,41,36,4,6,7,5,16,29,3,3,10,7,7,4,2,3,7,12,16,13,7,16,7,11,7,7,16,16,17,28,24,32,18,18,9,5,0,0,6,6,11,4,0,1,5,6,16,24,24,21,22,22,22,22,4,8,13,13,6,3,10,8,13,29,25,26,25,29,13,18,9,9,0,0,12,13,40,36,5,13,6,8,2,6,17,20,29,29,22,26,6,8,12,7,8,7,15,18,14,10,18,31,18,32,23,22,10,18,17,11,8,6,19,25,6,7,16,22,15,21,4,5,7,7,2,4,5,12,3,10,13,13,4,7,28,24,968,"1,101","2,069"
70,11,9,9,17,8,11,7,17,6,12,6,7,24,17,11,8,11,5,3,5,2,0,4,6,3,3,5,13,38,39,5,5,11,6,13,11,1,3,7,6,9,6,4,9,8,11,16,15,16,15,5,11,8,10,19,14,13,26,22,31,23,19,8,13,0,1,4,10,7,5,1,1,8,8,14,10,25,15,20,22,27,30,8,5,13,18,2,8,10,15,20,28,36,29,38,32,13,27,2,11,0,0,14,18,36,44,5,16,20,12,3,12,25,26,25,30,24,28,8,3,11,12,8,10,16,20,10,9,32,43,29,31,18,16,12,21,9,16,4,4,17,25,3,10,18,30,10,20,4,4,8,8,2,1,11,15,3,2,8,15,2,12,17,24,996,"1,192","2,188"
71,8,9,16,18,10,10,18,26,13,13,5,6,19,28,17,24,13,9,3,3,0,6,4,6,7,6,16,14,32,51,6,4,6,7,12,16,3,3,16,15,4,6,8,5,8,11,16,11,10,16,9,12,9,15,14,19,16,22,26,25,27,32,13,11,2,0,4,6,6,10,2,3,10,9,17,16,34,29,25,30,25,45,8,10,21,18,5,11,17,18,24,24,28,49,27,39,13,22,12,10,0,0,13,18,49,55,14,19,5,17,7,8,17,26,25,40,29,28,7,6,12,11,11,13,19,21,12,10,30,49,30,43,34,43,15,14,7,11,6,9,24,41,12,13,26,29,21,16,6,5,8,8,6,3,12,10,7,9,13,12,11,11,42,28,"1,194","1,434","2,628"
72,6,9,18,13,7,6,13,20,12,10,2,6,22,18,16,17,10,14,5,3,3,7,6,3,5,6,12,10,42,43,7,5,6,12,15,19,5,9,13,14,9,16,8,5,4,7,17,21,18,21,20,13,10,22,14,17,21,20,39,46,24,34,15,16,0,0,7,5,5,8,5,3,6,11,10,11,19,16,17,25,28,22,7,10,16,27,6,11,15,12,24,19,26,33,37,53,21,38,7,13,0,0,21,18,49,54,7,16,18,15,12,10,19,25,36,40,23,25,10,9,8,13,21,18,12,19,11,13,48,59,40,42,25,38,11,16,13,14,9,6,38,31,7,9,28,49,19,17,3,6,8,9,7,4,11,15,6,4,8,16,11,12,22,25,"1,241","1,446","2,687"
