市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2021-09-30,関戸１丁目,960,433,527,10,12,18,10,16,15,16,19,30,20,17,18,21,23,25,26,23,22,33,39,20,36,37,33,30,34,29,45,36,45,29,27,18,30,25,73,504,
132241,12,東京都,多摩市,2021-09-30,関戸２丁目,2715,1307,1408,50,41,53,45,45,42,42,54,78,122,99,112,95,89,88,83,131,96,109,96,99,124,104,102,79,73,63,60,65,82,40,61,37,56,30,70,1514,
132241,13,東京都,多摩市,2021-09-30,関戸３丁目,1369,658,711,24,16,16,22,34,27,48,30,35,45,47,34,26,30,43,48,44,49,36,60,82,58,47,47,46,32,29,40,34,53,28,42,20,31,19,47,687,
132241,14,東京都,多摩市,2021-09-30,関戸４丁目,2171,1032,1139,22,31,30,34,24,32,36,35,55,55,77,63,57,53,70,78,85,49,82,92,110,111,79,74,58,81,75,60,59,91,50,69,33,48,30,83,1258,
132241,15,東京都,多摩市,2021-09-30,関戸５丁目,1463,703,760,27,34,22,36,38,38,32,29,38,44,48,47,46,39,52,55,67,66,73,58,59,48,43,49,32,39,37,35,36,50,25,28,15,25,13,40,751,
132241,16,東京都,多摩市,2021-09-30,関戸６丁目,890,452,438,21,15,18,15,13,21,23,21,31,29,25,21,28,25,30,29,31,25,34,32,48,41,42,36,27,30,28,26,27,32,14,16,6,12,6,12,417,
132241,21,東京都,多摩市,2021-09-30,連光寺１丁目,3783,1892,1891,54,49,100,76,149,128,131,127,99,81,54,88,77,56,96,82,147,177,216,233,203,172,132,114,87,82,74,78,105,106,64,82,49,69,55,91,1637,
132241,22,東京都,多摩市,2021-09-30,連光寺２丁目,2385,1202,1183,30,29,56,42,60,65,77,75,98,69,61,41,49,42,54,59,70,69,109,113,140,146,115,107,71,67,55,65,72,72,41,45,25,50,19,27,1016,
132241,23,東京都,多摩市,2021-09-30,連光寺３丁目,1781,896,885,27,39,36,33,34,29,38,56,60,41,39,37,52,38,78,56,67,46,73,72,77,84,80,60,42,54,46,54,54,53,39,48,24,40,30,45,845,
132241,24,東京都,多摩市,2021-09-30,連光寺４丁目,545,281,264,10,4,10,9,8,14,21,8,14,9,4,3,14,12,12,15,21,17,26,27,29,14,28,18,12,14,16,16,16,22,14,18,14,19,12,25,266,
132241,25,東京都,多摩市,2021-09-30,連光寺５丁目,389,202,187,11,13,12,7,8,11,5,7,9,1,12,11,19,21,18,9,14,12,20,13,12,9,12,9,11,8,13,6,11,14,8,11,4,9,3,16,202,
132241,26,東京都,多摩市,2021-09-30,連光寺６丁目,764,414,350,8,15,14,12,19,12,18,17,24,17,20,12,24,17,32,27,40,23,40,24,47,32,24,17,14,14,20,21,26,27,29,19,11,17,4,27,387,
132241,30,東京都,多摩市,2021-09-30,貝取,1180,621,559,35,29,23,19,32,16,25,23,38,24,52,38,50,40,52,47,53,55,63,58,46,45,45,43,30,37,23,20,30,27,17,16,5,10,2,12,628,
