町丁目別人口・世帯数　令和３年３月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,425,533,958,498
関戸２丁目,"1,311","1,386","2,697","1,485"
関戸３丁目,653,721,"1,374",687
関戸４丁目,"1,023","1,142","2,165","1,237"
関戸５丁目,721,771,"1,492",767
関戸６丁目,458,439,897,416
,"4,591","4,992","9,583","5,090"
,,,,
連光寺１丁目,"1,881","1,876","3,757","1,618"
連光寺２丁目,"1,201","1,203","2,404","1,027"
連光寺３丁目,909,883,"1,792",839
連光寺４丁目,269,263,532,259
連光寺５丁目,195,185,380,196
連光寺６丁目,424,349,773,389
,"4,879","4,759","9,638","4,328"
,,,,
貝取,620,560,"1,180",626
,620,560,"1,180",626
,,,,
乞田,"1,337","1,236","2,573","1,320"
,"1,337","1,236","2,573","1,320"
,,,,
和田,"4,774","4,529","9,303","4,255"
,"4,774","4,529","9,303","4,255"
,,,,
百草,473,453,926,448
,473,453,926,448
,,,,
落川,653,640,"1,293",590
,653,640,"1,293",590
,,,,
東寺方,898,844,"1,742",839
東寺方１丁目,555,658,"1,213",604
,"1,453","1,502","2,955","1,443"
,,,,
一ノ宮１丁目,"1,183",956,"2,139","1,402"
一ノ宮２丁目,760,746,"1,506",921
一ノ宮３丁目,436,445,881,506
一ノ宮４丁目,962,990,"1,952","1,031"
,"3,341","3,137","6,478","3,860"
,,,,
桜ヶ丘１丁目,938,"1,038","1,976",925
桜ヶ丘２丁目,639,744,"1,383",629
桜ヶ丘３丁目,597,642,"1,239",542
桜ヶ丘４丁目,735,795,"1,530",801
,"2,909","3,219","6,128","2,897"
,,,,
和田（百草団地）,610,664,"1,274",863
,610,664,"1,274",863
,,,,
聖ヶ丘１丁目,891,"1,020","1,911",887
聖ヶ丘２丁目,825,976,"1,801",852
聖ヶ丘３丁目,"1,035","1,070","2,105",935
聖ヶ丘４丁目,351,378,729,293
聖ヶ丘５丁目,57,49,106,35
,"3,159","3,493","6,652","3,002"
,,,,
馬引沢１丁目,930,901,"1,831",959
馬引沢２丁目,"1,251","1,146","2,397","1,289"
,"2,181","2,047","4,228","2,248"
,,,,
山王下１丁目,290,338,628,496
,290,338,628,496
,,,,
中沢１丁目,636,560,"1,196",691
中沢２丁目,903,983,"1,886",843
,"1,539","1,543","3,082","1,534"
,,,,
唐木田１丁目,"1,120","1,178","2,298","1,146"
唐木田２丁目,0,0,0,0
,"1,120","1,178","2,298","1,146"
,,,,
諏訪１丁目,"2,065","2,082","4,147","2,018"
諏訪２丁目,"1,771","1,967","3,738","1,649"
諏訪３丁目,529,540,"1,069",507
諏訪４丁目,716,917,"1,633",890
諏訪５丁目,228,311,539,334
,"5,309","5,817","11,126","5,398"
,,,,
永山１丁目,942,"1,003","1,945","1,124"
永山２丁目,"1,592","1,593","3,185","1,576"
永山３丁目,"1,852","2,084","3,936","2,011"
永山４丁目,"1,367","1,526","2,893","1,829"
永山５丁目,945,"1,080","2,025",885
永山６丁目,620,625,"1,245",620
,"7,318","7,911","15,229","8,045"
,,,,
貝取１丁目,"1,024",927,"1,951",962
貝取２丁目,"1,585","1,759","3,344","1,508"
貝取３丁目,400,546,946,444
貝取４丁目,522,560,"1,082",542
貝取５丁目,250,300,550,316
,"3,781","4,092","7,873","3,772"
,,,,
豊ヶ丘１丁目,"1,568","1,504","3,072","1,554"
豊ヶ丘２丁目,"1,426","1,471","2,897","1,328"
豊ヶ丘３丁目,740,868,"1,608",711
豊ヶ丘４丁目,329,369,698,399
豊ヶ丘５丁目,600,692,"1,292",656
豊ヶ丘６丁目,420,507,927,497
,"5,083","5,411","10,494","5,145"
,,,,
落合１丁目,"1,461","1,553","3,014","1,511"
落合２丁目,"1,140","1,119","2,259",899
落合３丁目,"1,448","1,563","3,011","1,487"
落合４丁目,973,"1,148","2,121","1,118"
落合５丁目,"1,047","1,093","2,140",924
落合６丁目,880,830,"1,710",792
,"6,949","7,306","14,255","6,731"
,,,,
鶴牧１丁目,"1,300","1,350","2,650","1,255"
鶴牧２丁目,880,808,"1,688",843
鶴牧３丁目,"2,096","2,233","4,329","1,581"
鶴牧４丁目,359,404,763,338
鶴牧５丁目,929,"1,044","1,973",861
鶴牧６丁目,849,908,"1,757",794
,"6,413","6,747","13,160","5,672"
,,,,
南野１丁目,2,0,2,2
南野２丁目,475,430,905,456
南野３丁目,455,465,920,398
,932,895,"1,827",856
,,,,
東寺方３丁目,130,199,329,187
,130,199,329,187
,,,,
和田３丁目,410,487,897,527
,410,487,897,527
,,,,
愛宕１丁目,286,325,611,347
愛宕２丁目,428,449,877,487
愛宕３丁目,301,444,745,474
愛宕４丁目,"1,254","1,389","2,643","1,380"
,"2,269","2,607","4,876","2,688"
,,,,
,"72,523","75,762","148,285","73,167"
