年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,5,7,14,16,10,8,10,15,9,9,7,9,15,15,9,15,13,13,1,1,3,1,7,5,9,4,15,14,50,43,2,7,9,8,18,11,13,14,29,10,11,13,8,6,17,23,4,7,5,8,3,10,7,15,1,4,8,10,6,2,12,14,2,4,1,0,15,16,15,18,5,4,11,10,6,11,22,11,23,31,25,23,6,4,5,4,1,1,7,10,24,16,20,18,9,17,3,6,8,6,0,0,11,13,8,12,4,2,1,3,1,1,28,19,7,12,6,6,4,1,1,3,4,1,28,24,20,12,13,6,6,7,13,9,15,9,15,21,16,6,26,21,2,5,8,4,12,11,5,5,2,7,1,0,2,2,1,1,1,3,1,1,10,15,810,789,"1,599"
36,4,3,24,17,8,10,21,16,10,12,5,2,18,14,15,10,11,10,1,4,5,3,8,6,14,13,24,17,55,58,8,5,8,9,14,12,9,8,15,14,15,10,3,7,15,15,4,4,9,8,1,6,10,4,4,5,12,12,5,4,13,12,5,6,1,2,23,19,28,24,6,0,9,3,7,4,16,20,27,22,22,40,8,4,7,4,1,2,14,9,19,22,26,27,7,13,5,10,10,4,0,0,14,14,14,11,6,2,5,5,2,0,25,18,14,8,7,5,3,1,5,1,1,3,21,25,15,19,16,20,6,9,11,8,9,7,28,25,12,6,27,27,2,2,11,12,17,8,6,6,3,4,0,0,1,5,0,2,3,3,0,1,18,17,911,839,"1,750"
37,7,3,16,19,9,14,15,14,13,14,6,3,20,12,17,17,17,6,3,5,4,2,8,6,9,10,11,18,56,51,6,5,10,17,16,11,8,10,11,17,12,11,7,5,22,21,9,7,6,6,9,7,7,7,4,1,10,4,16,8,5,7,2,6,0,0,17,20,27,21,5,5,7,9,11,12,23,7,36,23,33,40,4,4,7,8,0,0,7,14,31,19,26,21,18,9,8,4,6,8,0,0,15,10,17,16,4,6,2,4,2,1,20,17,13,11,2,8,2,1,4,7,7,3,27,28,14,23,10,23,5,10,11,12,9,7,19,25,9,14,21,29,2,1,12,16,10,13,7,3,7,4,1,0,5,3,3,2,5,5,0,5,14,13,916,888,"1,804"
38,5,8,22,11,8,8,9,15,11,10,6,7,24,18,3,7,13,14,4,3,4,3,5,4,13,9,16,17,59,55,6,5,8,6,10,10,11,9,22,19,15,12,4,9,11,10,13,14,12,5,6,4,13,8,3,7,11,16,10,12,17,18,3,5,0,1,22,13,24,25,0,1,7,6,8,11,11,21,23,27,31,34,5,8,10,8,0,0,18,13,35,22,33,22,11,18,7,12,5,8,0,0,12,10,14,19,4,3,2,6,2,5,15,19,23,21,4,8,2,2,3,4,4,5,35,38,14,17,12,6,8,8,11,7,8,8,26,22,19,11,34,33,2,4,6,11,11,12,7,5,7,7,1,1,2,6,1,2,9,2,1,3,10,13,936,926,"1,862"
39,3,10,15,13,10,7,16,16,13,13,5,5,15,21,12,12,16,11,4,2,2,1,8,4,7,13,20,11,52,61,3,7,8,5,8,13,10,10,21,11,19,10,7,8,12,11,10,14,6,4,3,8,8,10,4,2,20,16,6,9,13,12,6,4,1,2,14,16,28,26,6,2,11,4,7,14,16,11,21,27,39,43,6,4,7,7,2,3,16,8,17,27,22,24,20,6,12,11,9,9,0,0,13,17,25,17,1,0,7,3,2,3,28,29,9,14,6,4,2,3,3,2,3,6,24,25,18,25,13,20,8,9,9,8,9,13,25,21,11,9,34,26,2,2,10,15,6,9,10,8,6,6,0,0,5,3,4,4,3,3,0,4,13,14,925,920,"1,845"
40,8,4,23,17,10,8,14,8,10,14,15,5,20,27,10,12,14,4,5,2,3,1,8,4,12,5,24,12,70,59,12,7,8,2,15,20,11,11,14,20,10,7,10,7,20,9,10,11,5,12,5,6,10,12,8,4,15,10,9,11,16,19,3,5,2,3,14,13,24,16,3,2,10,5,10,18,8,21,29,27,47,47,3,3,5,7,3,2,15,22,21,23,21,24,11,11,11,9,7,3,0,0,14,16,18,15,5,4,6,4,5,1,21,18,18,11,7,10,3,4,7,9,4,5,31,22,26,26,22,16,8,12,8,9,10,13,25,24,8,7,27,24,4,3,11,14,6,12,7,8,7,6,0,3,1,3,5,1,3,6,4,2,17,8,"1,009",927,"1,936"
41,2,2,28,18,9,9,17,12,11,7,5,1,36,31,15,13,13,15,3,3,2,1,4,2,11,11,17,16,77,53,6,7,13,8,17,11,11,15,27,8,10,11,12,12,21,16,7,10,7,7,12,7,6,9,6,4,12,12,7,11,14,12,5,3,1,1,22,23,35,15,4,2,11,8,20,14,14,15,27,20,48,40,7,7,9,6,3,1,16,14,23,27,27,21,11,11,6,10,8,11,0,0,10,10,21,12,2,8,1,5,2,6,24,18,20,7,5,5,5,2,6,3,1,4,28,24,23,22,23,17,16,16,14,12,9,10,16,22,6,12,28,39,5,6,8,9,11,14,7,0,10,5,1,2,2,2,2,5,4,2,4,2,16,15,"1,065",919,"1,984"
42,5,2,29,26,5,16,22,9,13,18,4,9,35,29,18,14,11,11,5,2,1,2,9,7,8,8,17,21,76,69,9,7,8,7,9,10,12,10,19,13,14,8,4,6,20,10,19,7,9,11,10,7,8,2,6,6,15,8,10,11,10,10,7,6,1,0,20,13,29,20,3,2,11,7,17,20,12,15,23,26,41,37,1,4,10,7,1,2,14,12,24,26,37,35,20,7,11,7,9,11,0,0,13,15,18,16,8,4,5,5,2,0,29,27,22,13,11,5,4,2,7,9,4,5,31,20,28,26,24,22,11,8,11,11,12,27,21,22,11,13,35,42,8,10,14,7,13,14,8,5,8,5,1,2,0,3,0,2,2,1,0,1,16,16,"1,108",991,"2,099"
43,5,4,30,14,10,8,12,9,17,12,3,7,28,48,10,16,16,7,3,8,4,4,8,9,14,15,16,14,90,80,8,4,14,9,16,13,15,8,22,16,11,5,6,5,13,13,10,10,10,10,3,8,3,5,3,7,7,12,11,12,6,10,10,11,2,0,16,15,22,27,3,2,11,7,17,17,17,11,28,23,33,40,5,4,4,11,1,0,11,11,29,20,19,30,10,29,16,13,5,15,0,0,14,16,22,28,0,12,6,4,4,0,26,11,15,21,10,5,2,3,6,9,3,5,29,32,26,31,24,13,14,14,13,15,21,14,22,18,17,13,33,42,6,4,12,15,20,13,5,5,10,9,2,1,1,3,5,6,5,4,2,6,22,22,"1,080","1,082","2,162"
44,4,8,27,20,8,5,22,12,21,11,5,3,36,46,16,16,14,10,4,4,4,3,7,2,8,14,27,19,89,74,10,4,15,11,21,12,3,8,24,19,5,16,9,5,12,13,15,12,9,10,15,10,10,9,6,6,12,17,14,8,14,12,5,8,0,1,10,23,16,18,2,1,8,8,22,13,17,18,24,26,36,43,9,5,8,9,0,1,11,13,20,16,21,27,11,13,12,17,10,5,0,0,19,12,25,21,5,4,11,5,2,3,24,20,13,13,6,5,3,3,10,6,9,0,32,28,37,16,22,21,9,21,24,17,24,17,25,25,25,15,44,64,3,5,14,13,10,12,9,12,3,8,2,3,4,5,4,5,7,6,4,5,17,15,"1,174","1,089","2,263"
45,5,9,12,17,8,13,17,18,10,13,6,7,34,49,21,18,13,9,7,7,5,4,5,2,18,9,26,20,77,87,8,6,14,12,20,12,14,8,27,17,11,10,7,5,13,17,9,11,8,5,4,10,10,9,12,4,8,11,9,10,11,18,8,7,1,0,19,13,23,15,5,3,13,6,18,14,15,17,30,34,35,35,9,3,9,7,1,1,14,12,18,22,26,21,16,19,9,10,13,13,0,0,18,10,26,21,8,10,6,5,4,4,27,30,18,24,8,14,5,7,5,9,4,2,32,34,25,25,25,16,11,10,13,17,17,12,24,30,11,19,53,39,3,5,13,10,15,10,9,8,17,13,1,1,3,4,6,5,4,4,7,2,12,13,"1,161","1,112","2,273"
46,6,4,21,19,7,8,14,27,19,13,10,7,51,47,18,21,11,14,1,5,1,2,11,7,9,12,19,21,90,83,4,13,13,7,7,18,11,15,21,11,15,12,7,4,23,11,11,12,6,8,10,12,12,3,18,7,13,14,13,15,21,13,11,9,0,0,14,8,16,21,3,3,7,10,23,20,9,7,27,35,38,33,6,7,10,11,1,3,16,17,29,24,29,34,19,19,14,12,8,7,0,0,28,11,27,33,4,8,4,6,3,1,25,22,25,23,11,11,8,6,10,13,6,6,32,28,25,24,28,24,21,17,17,11,15,16,24,31,23,17,53,76,6,6,11,16,11,14,6,7,6,7,0,1,4,8,5,3,5,6,4,4,18,16,"1,238","1,217","2,455"
47,10,8,26,22,11,8,12,19,11,17,11,5,48,47,25,23,16,17,6,3,3,5,10,5,8,16,37,29,100,99,10,10,5,11,16,7,18,10,17,18,6,13,7,10,20,12,18,19,7,14,7,7,15,7,9,10,9,11,7,13,15,9,7,4,0,2,18,13,16,18,4,1,8,3,26,17,14,24,34,26,38,39,10,3,9,9,1,4,18,16,35,24,28,24,21,21,15,15,6,8,0,0,19,14,24,30,8,7,5,10,3,4,16,21,29,33,14,14,4,5,9,7,1,4,28,27,28,20,24,18,22,22,17,12,25,17,21,24,11,19,53,62,8,7,14,17,10,13,9,9,9,8,1,4,5,7,6,7,6,9,4,2,12,17,"1,273","1,245","2,518"
48,6,7,26,20,8,17,14,13,12,7,0,8,36,40,16,30,11,22,7,1,5,1,5,4,16,15,28,17,98,66,12,14,12,11,15,11,10,11,18,18,16,10,11,11,15,17,15,13,7,8,9,9,11,11,11,8,9,13,10,9,10,12,7,8,2,1,12,22,27,24,6,5,11,13,14,17,15,15,27,37,29,22,8,14,7,16,0,6,16,17,31,39,34,33,31,17,13,22,8,13,0,0,20,14,28,25,13,4,9,9,6,3,37,18,25,31,3,10,8,4,11,14,5,3,27,35,30,28,15,15,19,19,15,21,19,16,42,27,20,18,57,47,10,6,11,11,17,16,7,5,7,9,1,3,4,8,3,5,8,4,4,3,9,18,"1,267","1,244","2,511"
49,7,12,23,20,6,20,21,17,15,12,10,5,55,50,31,26,23,9,5,9,7,1,13,5,15,6,22,21,102,74,9,9,12,9,16,18,13,12,20,10,11,14,9,5,21,18,18,18,15,5,10,5,10,12,15,9,13,15,10,9,17,21,1,8,0,1,20,12,24,26,5,3,7,8,16,14,20,15,50,40,28,39,12,12,6,14,2,5,23,33,35,31,36,36,38,30,24,16,13,8,0,0,20,18,17,31,10,3,10,11,1,6,27,30,27,30,10,10,5,3,12,8,4,14,30,31,16,20,25,26,17,20,12,12,7,14,31,17,21,13,54,46,2,4,17,11,13,12,11,6,6,4,1,7,5,6,9,5,13,8,5,6,21,16,"1,393","1,275","2,668"
50,3,5,16,25,11,17,13,28,15,9,9,9,36,37,25,26,11,12,7,4,2,2,15,9,10,9,27,15,103,94,3,10,12,12,20,11,5,8,16,13,17,10,10,10,17,12,8,18,8,11,9,13,14,11,10,5,9,17,10,10,11,17,3,2,3,2,19,7,27,23,5,2,8,8,10,19,11,11,40,38,23,31,5,3,14,17,5,9,10,15,24,22,25,39,34,20,21,10,11,10,0,0,13,6,20,17,7,7,8,5,1,2,30,25,27,29,8,16,9,2,13,12,6,4,25,24,13,16,22,30,14,10,15,11,11,20,35,27,20,17,32,27,7,7,12,9,8,16,7,10,8,10,4,1,6,6,1,7,9,7,6,3,15,19,"1,192","1,179","2,371"
51,5,8,22,18,22,20,25,20,6,8,2,8,48,30,25,34,16,16,6,4,2,4,9,6,8,14,15,21,102,74,14,4,8,9,12,13,7,14,18,11,15,9,4,4,11,16,12,16,6,4,8,12,8,11,16,9,10,18,6,11,12,16,6,6,1,0,10,9,19,19,2,1,16,9,13,12,17,12,43,33,37,23,11,13,10,12,8,3,20,11,27,30,35,24,20,29,7,13,9,11,0,0,16,17,18,25,5,8,10,11,8,4,23,29,21,21,5,14,3,3,8,9,5,4,28,23,22,23,25,18,26,16,9,22,15,13,32,23,14,10,41,24,5,3,6,13,14,10,8,11,12,9,3,4,5,9,4,4,8,5,2,3,12,19,"1,204","1,139","2,343"
52,4,6,16,33,23,8,27,26,15,9,15,10,43,38,28,30,16,21,7,2,2,3,8,6,1,7,20,17,80,84,8,1,14,10,17,11,6,8,16,17,10,8,8,7,9,14,26,14,1,7,6,7,11,14,21,6,11,17,8,11,15,15,3,4,1,1,17,15,26,22,4,1,7,9,14,9,17,12,42,33,16,21,7,8,15,17,5,6,32,24,28,28,34,34,27,18,13,20,16,8,0,0,15,16,16,17,6,11,8,5,3,2,25,28,26,27,12,11,4,5,5,8,7,5,30,24,14,21,17,23,17,20,18,8,22,16,23,29,18,22,36,36,3,8,8,15,13,10,11,7,9,10,4,2,5,10,4,7,10,5,6,5,10,12,"1,221","1,182","2,403"
53,3,12,23,25,13,1,25,14,12,11,9,10,33,32,33,27,17,14,6,3,3,0,4,7,15,8,20,24,90,71,10,9,15,14,18,8,6,10,10,11,14,11,7,7,21,19,14,18,12,11,11,9,13,9,4,6,12,15,8,15,20,11,2,4,3,2,12,7,27,20,0,3,7,5,9,12,13,15,46,50,28,15,5,8,8,15,4,7,20,9,30,25,27,26,22,17,9,21,13,5,0,0,16,12,14,13,3,16,7,10,2,6,31,32,19,23,12,15,6,8,15,9,5,7,32,22,15,18,16,17,14,15,13,18,13,10,22,27,17,7,44,16,4,4,13,11,10,13,7,4,5,7,1,3,6,3,2,2,6,7,3,8,16,19,"1,175","1,090","2,265"
54,4,5,21,17,13,9,15,22,11,11,10,4,31,32,26,30,17,19,4,1,2,1,9,3,8,7,23,21,93,57,8,4,8,4,7,8,10,7,14,10,22,10,6,7,16,12,10,17,4,10,10,8,11,12,14,10,12,10,7,5,13,8,5,5,3,1,15,15,21,21,4,5,15,9,13,11,16,14,35,35,17,23,9,11,7,14,5,6,18,18,26,23,22,19,24,13,15,10,4,13,0,0,21,11,18,18,3,6,10,8,2,2,28,18,19,19,11,8,3,3,10,9,2,4,21,13,22,13,26,21,10,12,12,9,17,5,25,21,6,12,24,27,3,1,10,10,14,13,5,8,5,4,0,3,6,5,2,4,9,4,1,0,21,24,"1,099",962,"2,061"
55,4,7,19,19,12,6,13,16,11,13,11,5,33,22,29,20,16,15,5,2,3,0,7,7,8,7,26,17,61,73,6,4,12,5,8,6,8,2,13,8,13,6,3,9,12,16,8,15,5,7,16,2,12,15,6,9,10,17,10,10,6,22,3,2,0,0,9,12,22,13,7,2,12,13,13,10,7,15,32,37,9,16,7,5,12,9,5,6,24,16,17,22,26,22,12,22,15,10,11,1,0,0,14,16,15,20,2,6,2,12,1,2,25,27,13,12,6,9,3,2,6,8,6,3,15,20,11,9,21,18,14,18,10,8,9,10,18,18,19,16,25,23,2,5,11,12,15,10,4,1,4,3,0,3,5,5,6,5,6,7,2,4,18,24,957,951,"1,908"
56,11,4,22,29,7,11,21,23,7,10,8,15,24,24,24,31,12,12,7,6,5,2,3,3,8,8,23,20,73,55,6,4,11,11,7,11,5,6,16,13,7,14,6,4,17,15,15,17,5,3,8,9,13,7,7,4,16,16,2,6,10,12,3,3,0,0,14,12,15,18,7,3,18,14,16,12,15,19,51,35,15,16,12,11,7,14,3,3,19,17,29,27,23,30,19,10,18,15,9,6,0,0,16,9,16,29,3,6,4,4,1,3,23,16,24,19,8,7,4,3,8,5,7,8,22,21,14,16,18,16,12,10,10,17,11,3,17,15,16,14,21,22,3,6,3,8,13,15,4,7,10,6,5,4,8,6,7,2,5,3,3,10,16,20,"1,031","1,000","2,031"
57,9,8,19,25,9,9,22,13,6,9,12,7,24,20,19,18,16,11,3,1,1,2,3,3,10,7,26,26,95,49,6,7,8,10,4,8,5,9,13,14,11,6,3,2,10,17,14,14,12,11,8,7,15,10,10,14,13,18,9,10,9,8,3,2,0,0,12,14,17,9,3,2,15,12,14,15,15,19,41,42,18,18,10,11,10,8,1,2,25,20,29,18,20,16,16,20,12,11,8,5,0,0,22,18,13,11,3,4,5,2,3,3,26,20,17,11,5,9,3,5,5,5,5,7,23,26,14,6,13,17,13,11,9,13,17,9,16,17,14,14,15,22,3,3,6,9,12,13,5,9,4,5,1,1,5,2,4,1,3,4,3,6,16,19,996,919,"1,915"
58,6,6,22,15,10,10,12,13,12,8,4,5,33,23,21,21,16,9,7,7,1,1,4,3,11,14,24,24,54,53,6,4,7,11,10,10,7,7,19,11,4,10,0,3,15,22,14,13,10,4,4,12,11,10,7,7,7,12,10,11,11,7,1,3,0,1,13,11,18,12,5,4,18,15,12,15,18,12,32,39,22,14,9,5,9,6,2,5,16,14,22,12,15,22,17,12,12,13,4,9,0,0,13,16,17,27,5,8,6,8,7,1,18,16,11,19,6,7,4,5,5,5,6,2,21,20,13,15,14,9,12,8,15,11,8,8,14,9,14,15,20,16,3,2,6,8,11,15,7,6,6,5,0,2,1,5,2,3,6,3,2,4,24,20,921,888,"1,809"
59,6,10,23,18,7,11,13,11,7,8,6,6,14,19,24,11,18,15,1,2,1,3,6,2,9,7,21,17,60,43,3,3,5,2,11,4,6,5,13,13,7,9,9,3,11,8,10,8,12,8,3,11,9,6,6,3,14,17,6,16,13,12,2,3,0,0,9,8,18,10,3,2,6,10,12,16,15,19,29,33,19,19,8,6,7,5,3,3,19,17,15,10,21,23,16,20,14,11,4,8,0,0,11,11,21,21,1,3,9,7,2,2,18,20,19,9,9,10,5,4,3,9,4,6,20,14,16,11,14,16,11,13,11,17,7,5,9,19,16,13,16,22,3,5,8,10,15,16,2,5,4,6,1,4,3,8,2,1,6,6,2,4,21,21,863,852,"1,715"
60,10,5,19,19,10,5,17,16,7,6,8,5,22,16,17,15,10,8,0,2,3,1,3,3,7,6,15,19,52,59,4,8,5,6,10,4,6,3,15,12,12,8,7,6,7,11,12,11,5,9,7,3,8,7,7,8,13,13,11,9,14,9,2,2,0,0,17,9,14,10,3,3,10,11,12,6,15,15,33,18,15,16,3,5,6,8,3,6,20,18,17,19,21,17,12,18,3,7,8,13,0,0,16,9,15,15,3,3,8,7,2,3,20,23,14,18,7,13,1,1,6,5,4,4,14,23,10,10,12,18,11,3,10,9,8,8,14,18,12,6,16,17,2,3,6,15,10,13,5,4,3,2,0,2,5,3,3,5,6,7,2,4,18,30,820,814,"1,634"
61,10,3,15,11,10,6,7,11,4,6,5,6,17,14,17,15,12,15,4,1,3,0,0,3,6,11,29,18,46,41,2,6,7,9,8,6,5,4,10,9,2,4,5,3,14,11,16,11,10,10,5,5,10,7,6,4,11,19,7,6,10,15,1,0,1,0,7,9,11,12,1,2,10,6,10,13,17,13,26,21,11,21,7,10,3,6,2,4,16,10,24,25,17,19,20,26,5,7,6,9,0,0,14,11,19,18,3,5,8,6,5,1,20,11,18,9,7,13,3,1,6,7,5,5,16,14,12,8,16,16,3,8,13,15,5,10,13,21,13,8,23,22,4,0,5,5,12,14,5,8,5,6,2,3,3,4,1,3,5,5,2,3,8,20,782,783,"1,565"
62,4,12,13,14,8,11,10,18,4,12,5,8,14,19,16,13,11,9,3,5,2,3,5,3,4,10,17,8,38,35,0,2,7,5,8,8,6,3,13,4,10,4,1,4,10,13,12,16,14,10,12,10,7,8,10,8,14,14,8,13,15,17,0,2,1,0,13,11,9,7,2,1,8,6,11,19,13,12,30,21,15,14,6,11,6,3,5,5,13,19,12,11,14,20,14,16,8,13,8,7,0,0,10,10,22,30,1,1,7,3,1,4,18,19,21,16,12,14,6,5,8,1,4,8,13,15,13,10,14,18,11,14,15,20,9,10,10,21,9,7,24,19,4,4,10,9,8,15,8,5,4,5,1,1,0,9,2,5,8,5,1,3,17,21,780,844,"1,624"
63,4,9,17,13,13,5,14,19,11,3,4,4,16,16,11,17,5,14,4,4,2,3,4,2,8,3,19,13,45,44,6,4,4,3,8,4,5,6,8,6,4,8,3,5,9,9,12,13,9,18,9,7,8,13,3,9,15,14,7,10,7,16,0,4,1,1,7,8,9,12,1,2,5,7,14,14,14,14,21,18,17,16,2,3,7,14,3,3,13,9,10,15,21,18,17,20,9,10,6,5,0,0,11,13,17,20,6,3,6,10,0,1,14,14,17,31,8,18,3,6,6,8,3,5,15,16,15,10,15,14,5,10,15,23,7,6,19,12,11,3,17,19,0,3,13,9,11,16,3,7,6,4,1,3,2,8,1,6,3,12,2,4,18,31,741,852,"1,593"
64,2,7,14,12,4,4,10,13,9,11,6,4,18,17,7,4,6,5,1,5,1,1,3,5,8,7,18,7,39,36,5,4,3,11,6,8,4,4,9,4,3,5,3,3,8,13,15,18,17,11,5,5,7,9,6,4,8,24,7,7,8,12,3,7,0,1,10,3,9,12,1,2,7,7,9,11,9,17,19,10,21,16,7,6,5,10,1,4,16,11,15,9,18,21,25,27,10,12,10,8,0,0,10,13,16,39,1,10,3,9,4,6,11,20,15,26,17,23,5,4,4,9,2,5,14,13,12,11,22,13,5,11,18,14,7,11,9,12,10,3,16,14,2,4,7,12,18,14,6,4,5,3,1,1,5,5,4,5,5,6,3,8,19,16,731,818,"1,549"
65,4,12,9,13,11,9,16,13,9,7,7,5,9,16,9,16,7,10,2,1,3,1,2,2,7,4,11,8,47,38,4,1,5,5,2,9,5,5,4,10,6,4,3,0,12,10,4,9,4,8,13,3,10,12,12,8,7,10,4,22,24,15,4,2,0,0,6,8,9,5,2,2,13,6,15,14,19,23,17,19,23,16,1,4,9,9,5,2,10,12,12,12,20,30,11,14,11,11,5,7,0,0,10,14,25,34,3,13,7,6,6,7,18,11,18,19,10,15,4,4,4,11,5,7,14,19,9,9,17,18,5,11,12,26,8,7,15,15,6,8,9,26,6,8,9,20,16,9,6,6,5,6,1,2,6,6,6,4,5,8,5,4,22,26,756,861,"1,617"
66,5,5,8,10,5,7,8,10,5,2,4,8,13,14,12,11,6,11,4,3,0,0,4,3,1,4,10,16,45,37,5,4,6,3,7,7,6,4,10,9,4,6,6,3,7,5,14,13,12,11,3,9,8,7,5,6,18,19,9,18,13,15,1,8,1,0,7,6,10,8,4,1,7,7,11,8,8,18,16,24,8,28,7,4,1,13,2,5,12,8,20,24,11,27,22,12,18,12,9,6,0,0,14,17,27,45,4,10,4,7,1,6,15,18,19,19,18,29,5,2,8,7,7,12,16,10,8,17,17,24,12,22,12,21,7,14,11,13,8,5,16,23,3,9,13,24,14,19,6,7,4,6,5,4,6,5,3,8,4,4,3,5,20,24,748,935,"1,683"
67,7,7,9,10,4,9,15,15,6,7,8,5,21,16,10,21,10,8,3,6,2,1,5,4,4,2,11,12,36,42,5,5,6,3,5,19,11,7,11,12,3,3,1,3,6,7,17,12,6,10,7,8,8,12,8,13,12,13,15,14,14,27,4,11,1,1,10,7,2,5,1,2,6,3,11,13,23,21,21,23,19,20,5,4,9,11,6,4,10,14,17,13,20,25,22,24,17,15,6,8,0,0,14,9,31,53,3,6,5,8,2,3,13,10,18,22,13,21,5,6,6,12,6,5,11,19,14,15,14,25,15,15,17,15,5,12,10,8,4,9,14,18,6,3,8,15,9,12,7,4,3,7,2,6,3,4,5,6,7,6,3,10,21,17,790,938,"1,728"
68,8,6,14,15,6,13,22,16,8,10,4,4,19,20,13,8,9,12,3,1,6,3,4,7,2,6,19,9,36,40,4,9,6,8,11,10,3,2,13,9,3,6,3,8,11,8,8,11,9,13,8,9,4,8,11,13,12,14,10,26,17,25,3,3,0,1,5,6,8,11,3,1,6,8,10,6,22,27,18,25,20,23,6,9,12,9,2,2,11,8,16,17,29,32,18,24,10,11,14,4,0,0,12,14,31,44,8,8,5,11,5,7,19,12,19,23,21,21,4,7,4,12,6,13,14,19,10,14,15,32,10,24,18,37,6,12,14,8,9,7,14,18,4,5,17,25,17,19,3,6,8,8,2,2,4,2,4,2,9,8,4,7,17,28,852,"1,031","1,883"
69,5,11,19,10,4,5,13,6,6,10,7,5,13,12,11,12,12,15,4,4,2,1,6,4,6,4,10,10,29,38,3,8,6,6,13,20,7,2,6,10,11,6,1,4,7,11,16,16,9,11,6,9,9,8,12,13,11,21,19,23,19,24,6,2,0,0,10,4,9,4,3,1,5,8,11,18,15,24,19,15,25,23,4,7,11,12,3,5,13,10,21,25,30,21,21,30,10,17,10,12,0,0,15,16,37,37,9,13,8,8,3,5,16,21,33,35,29,26,5,4,12,6,6,13,19,18,9,8,15,27,23,31,16,29,11,10,13,15,8,14,19,29,5,7,17,19,16,16,2,1,11,8,3,1,6,12,7,6,12,6,2,5,27,28,942,"1,051","1,993"
70,7,13,6,22,12,9,7,11,3,8,5,6,24,18,16,11,5,7,2,6,1,1,5,3,9,9,7,10,41,44,4,2,11,6,16,22,1,3,11,5,9,5,4,6,9,13,13,13,13,13,6,11,3,12,24,13,18,26,22,35,18,17,6,11,0,1,3,8,12,7,1,1,6,5,19,18,20,23,23,28,31,29,4,7,8,13,5,4,9,11,15,30,29,31,28,23,14,24,3,10,0,0,14,16,38,35,6,14,11,11,2,6,21,20,27,31,18,28,9,8,15,13,9,4,20,20,14,14,20,39,28,30,25,21,10,22,15,9,4,3,17,26,3,8,12,25,15,21,4,8,5,4,3,4,9,12,0,8,9,13,3,12,21,22,975,"1,171","2,146"
71,7,8,14,15,4,10,12,24,10,12,7,8,19,19,12,11,21,8,2,5,1,4,3,9,2,4,13,15,29,41,5,7,7,8,15,18,2,4,11,8,5,5,6,9,6,10,18,10,8,15,6,8,10,8,13,19,12,24,23,22,27,26,10,11,0,0,6,9,4,4,0,3,8,10,14,12,35,17,18,21,20,36,8,7,13,24,2,14,13,15,18,25,35,38,35,39,9,22,5,10,0,0,7,18,42,57,12,20,13,14,6,14,20,27,24,29,29,25,6,4,9,12,9,18,17,18,9,8,35,52,25,31,25,26,14,20,7,16,6,4,22,34,6,12,24,22,11,20,5,4,9,9,4,2,11,17,7,2,13,15,7,13,26,24,"1,043","1,298","2,341"
72,9,8,17,16,9,3,11,27,14,14,3,7,22,27,16,23,6,10,5,2,2,3,6,4,8,5,14,9,43,45,7,5,6,6,9,13,2,3,13,18,10,9,9,2,6,7,15,20,16,20,19,16,11,24,13,21,20,25,31,31,24,25,17,17,2,0,2,5,5,8,5,2,8,10,12,11,26,27,20,34,24,31,8,12,22,16,5,8,17,19,23,25,27,42,31,41,19,26,11,13,0,0,20,18,40,48,8,14,15,16,5,4,19,25,25,37,24,24,9,6,8,8,18,14,14,22,12,10,36,45,34,44,35,39,11,14,8,16,9,9,31,32,11,13,29,42,23,15,5,2,6,9,5,3,15,8,8,9,11,11,8,7,38,28,"1,220","1,387","2,607"
