市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2021-06-30,関戸１丁目,970,436,534,10,12,18,12,18,13,17,20,27,22,16,18,26,21,24,31,24,20,34,40,19,36,36,35,30,36,29,41,37,46,27,27,19,33,25,71,505,
132241,12,東京都,多摩市,2021-06-30,関戸２丁目,2701,1304,1397,50,45,51,45,44,43,43,54,82,128,94,110,90,85,91,76,137,95,108,98,98,118,105,106,78,69,59,58,69,85,39,58,34,54,32,70,1498,
132241,13,東京都,多摩市,2021-06-30,関戸３丁目,1357,651,706,25,13,19,22,32,31,47,32,34,42,43,32,23,33,45,47,42,46,40,66,82,55,45,47,45,31,30,43,33,50,28,43,21,29,17,44,678,
132241,14,東京都,多摩市,2021-06-30,関戸４丁目,2173,1030,1143,22,36,29,33,29,30,35,36,62,59,71,62,59,53,71,76,87,50,78,94,105,110,81,76,58,77,74,60,60,97,46,64,34,54,29,76,1256,
132241,15,東京都,多摩市,2021-06-30,関戸５丁目,1476,712,764,27,34,24,38,38,37,33,30,38,42,50,47,45,41,56,58,72,62,67,62,59,48,43,48,35,38,34,36,39,49,24,29,15,24,13,41,763,
132241,16,東京都,多摩市,2021-06-30,関戸６丁目,891,452,439,19,17,18,13,14,22,23,21,31,28,26,22,30,29,29,26,32,25,37,32,45,41,41,38,28,27,30,27,23,33,15,15,5,11,6,12,418,
132241,21,東京都,多摩市,2021-06-30,連光寺１丁目,3779,1886,1893,51,48,103,75,150,131,132,126,98,83,57,90,73,62,92,80,155,181,224,233,191,169,128,108,87,82,75,78,106,104,63,85,51,67,50,91,1637,
132241,22,東京都,多摩市,2021-06-30,連光寺２丁目,2401,1207,1194,33,31,54,41,63,67,76,80,98,63,65,46,48,38,56,61,69,71,111,118,137,147,117,101,68,64,55,68,74,71,41,47,23,51,19,29,1027,
132241,23,東京都,多摩市,2021-06-30,連光寺３丁目,1773,899,874,29,36,36,32,34,29,39,57,61,39,44,36,54,40,70,54,68,47,74,71,77,82,78,62,44,51,44,56,55,51,37,50,26,38,29,43,837,
132241,24,東京都,多摩市,2021-06-30,連光寺４丁目,541,277,264,10,3,10,10,8,12,22,9,13,9,4,3,15,12,13,15,20,19,26,25,30,14,23,18,12,17,16,15,16,21,14,20,14,17,11,25,263,
132241,25,東京都,多摩市,2021-06-30,連光寺５丁目,391,203,188,12,12,10,9,8,11,5,6,10,3,13,13,20,18,18,10,14,11,21,13,11,10,11,8,11,8,13,6,11,16,8,9,4,9,3,16,205,
132241,26,東京都,多摩市,2021-06-30,連光寺６丁目,769,420,349,9,17,14,12,19,10,17,17,26,17,23,17,23,15,36,25,36,24,44,23,45,31,23,18,15,16,21,20,27,28,29,17,8,17,5,25,389,
132241,30,東京都,多摩市,2021-06-30,貝取,1179,618,561,37,25,23,19,29,17,27,25,36,24,55,39,47,42,52,49,53,53,66,58,42,45,46,43,33,37,20,20,28,27,17,18,6,8,1,12,627,
132241,40,東京都,多摩市,2021-06-30,乞田,2554,1321,1233,55,45,55,50,58,48,60,53,87,101,121,104,66,69,86,77,101,82,132,108,105,98,120,104,98,65,61,55,46,54,26,49,26,36,18,35,1311,
132241,60,東京都,多摩市,2021-06-30,和田,9333,4810,4523,171,157,264,237,289,254,297,277,378,282,300,235,232,217,272,268,402,335,467,409,468,380,343,273,220,215,193,195,193,213,150,193,99,166,72,217,4311,
132241,70,東京都,多摩市,2021-06-30,百草,914,467,447,12,19,24,17,31,22,21,14,29,21,22,19,17,21,25,29,45,29,43,52,43,28,27,22,17,24,21,27,26,20,20,31,26,22,18,30,441,
132241,80,東京都,多摩市,2021-06-30,落川,1297,655,642,28,34,37,23,31,39,36,28,37,29,37,33,35,36,43,45,58,37,56,50,57,49,43,39,26,34,29,25,35,44,23,36,26,31,18,30,586,
