町丁目別人口・世帯数　令和３年９月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,433,530,963,506
関戸２丁目,"1,307","1,406","2,713","1,508"
関戸３丁目,656,706,"1,362",681
関戸４丁目,"1,032","1,142","2,174","1,258"
関戸５丁目,709,765,"1,474",756
関戸６丁目,450,438,888,416
,"4,587","4,987","9,574","5,125"
,,,,
連光寺１丁目,"1,896","1,896","3,792","1,642"
連光寺２丁目,"1,206","1,195","2,401","1,022"
連光寺３丁目,895,880,"1,775",839
連光寺４丁目,281,262,543,264
連光寺５丁目,201,185,386,201
連光寺６丁目,416,352,768,389
,"4,895","4,770","9,665","4,357"
,,,,
貝取,621,561,"1,182",626
,621,561,"1,182",626
,,,,
乞田,"1,311","1,223","2,534","1,302"
,"1,311","1,223","2,534","1,302"
,,,,
和田,"4,800","4,520","9,320","4,307"
,"4,800","4,520","9,320","4,307"
,,,,
百草,461,440,901,437
,461,440,901,437
,,,,
落川,647,639,"1,286",577
,647,639,"1,286",577
,,,,
東寺方,898,845,"1,743",843
東寺方１丁目,561,653,"1,214",613
,"1,459","1,498","2,957","1,456"
,,,,
一ノ宮１丁目,"1,197",980,"2,177","1,422"
一ノ宮２丁目,767,755,"1,522",920
一ノ宮３丁目,431,440,871,504
一ノ宮４丁目,977,994,"1,971","1,024"
,"3,372","3,169","6,541","3,870"
,,,,
桜ヶ丘１丁目,932,"1,039","1,971",919
桜ヶ丘２丁目,639,739,"1,378",625
桜ヶ丘３丁目,605,652,"1,257",544
桜ヶ丘４丁目,748,812,"1,560",832
,"2,924","3,242","6,166","2,920"
,,,,
和田（百草団地）,613,659,"1,272",869
,613,659,"1,272",869
,,,,
聖ヶ丘１丁目,890,"1,010","1,900",884
聖ヶ丘２丁目,817,963,"1,780",849
聖ヶ丘３丁目,"1,033","1,082","2,115",943
聖ヶ丘４丁目,354,380,734,299
聖ヶ丘５丁目,57,49,106,35
,"3,151","3,484","6,635","3,010"
,,,,
馬引沢１丁目,920,896,"1,816",961
馬引沢２丁目,"1,233","1,143","2,376","1,284"
,"2,153","2,039","4,192","2,245"
,,,,
山王下１丁目,301,335,636,507
,301,335,636,507
,,,,
中沢１丁目,656,591,"1,247",731
中沢２丁目,897,972,"1,869",843
,"1,553","1,563","3,116","1,574"
,,,,
唐木田１丁目,"1,115","1,192","2,307","1,169"
唐木田２丁目,0,0,0,0
唐木田３丁目,0,0,0,0
,"1,115","1,192","2,307","1,169"
,,,,
諏訪１丁目,"2,067","2,080","4,147","2,036"
諏訪２丁目,"1,770","1,949","3,719","1,638"
諏訪３丁目,516,518,"1,034",502
諏訪４丁目,703,899,"1,602",876
諏訪５丁目,226,302,528,329
諏訪６丁目,0,0,0,0
,"5,282","5,748","11,030","5,381"
,,,,
永山１丁目,955,992,"1,947","1,139"
永山２丁目,"1,576","1,580","3,156","1,581"
永山３丁目,"1,864","2,109","3,973","2,043"
永山４丁目,"1,363","1,536","2,899","1,849"
永山５丁目,933,"1,077","2,010",882
永山６丁目,631,624,"1,255",629
永山７丁目,0,0,0,0
,"7,322","7,918","15,240","8,123"
,,,,
貝取１丁目,"1,034",937,"1,971",984
貝取２丁目,"1,569","1,741","3,310","1,510"
貝取３丁目,400,543,943,448
貝取４丁目,514,556,"1,070",537
貝取５丁目,231,291,522,309
,"3,748","4,068","7,816","3,788"
,,,,
豊ヶ丘１丁目,"1,632","1,549","3,181","1,640"
豊ヶ丘２丁目,"1,414","1,472","2,886","1,348"
豊ヶ丘３丁目,742,858,"1,600",712
豊ヶ丘４丁目,328,368,696,397
豊ヶ丘５丁目,591,695,"1,286",660
豊ヶ丘６丁目,416,495,911,498
,"5,123","5,437","10,560","5,255"
,,,,
落合１丁目,"1,458","1,562","3,020","1,532"
落合２丁目,"1,142","1,111","2,253",901
落合３丁目,"1,449","1,548","2,997","1,505"
落合４丁目,959,"1,127","2,086","1,117"
落合５丁目,"1,046","1,096","2,142",929
落合６丁目,885,834,"1,719",797
,"6,939","7,278","14,217","6,781"
,,,,
鶴牧１丁目,"1,299","1,354","2,653","1,255"
鶴牧２丁目,888,803,"1,691",862
鶴牧３丁目,"2,094","2,228","4,322","1,584"
鶴牧４丁目,359,398,757,338
鶴牧５丁目,910,"1,030","1,940",854
鶴牧６丁目,858,902,"1,760",803
,"6,408","6,715","13,123","5,696"
,,,,
南野１丁目,2,0,2,2
南野２丁目,474,447,921,473
南野３丁目,459,467,926,396
,935,914,"1,849",871
,,,,
東寺方３丁目,131,197,328,187
,131,197,328,187
,,,,
和田３丁目,403,479,882,520
,403,479,882,520
,,,,
愛宕１丁目,245,269,514,288
愛宕２丁目,430,444,874,490
愛宕３丁目,298,428,726,466
愛宕４丁目,"1,244","1,378","2,622","1,388"
,"2,217","2,519","4,736","2,632"
,,,,
,"72,471","75,594","148,065","73,585"
