市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2020-12-31,関戸１丁目,966,427,539,9,10,17,13,15,11,17,23,19,20,18,20,25,19,23,28,23,24,32,39,21,36,38,35,29,41,29,43,40,39,28,31,17,36,27,71,499,
132241,12,東京都,多摩市,2020-12-31,関戸２丁目,2682,1300,1382,56,42,48,44,43,42,42,58,87,125,87,110,89,79,94,82,128,98,115,96,96,118,110,102,69,67,59,63,66,80,43,58,36,54,32,64,1475,
132241,13,東京都,多摩市,2020-12-31,関戸３丁目,1381,655,726,22,16,20,23,34,31,45,40,36,42,36,33,30,35,51,49,37,47,46,70,76,50,44,48,45,34,30,39,33,55,29,45,22,27,19,42,691,
132241,14,東京都,多摩市,2020-12-31,関戸４丁目,2176,1032,1144,24,36,34,35,27,28,36,34,59,57,63,61,59,57,75,82,84,51,79,94,108,103,84,77,53,82,74,57,61,95,51,71,29,55,32,69,1241,
132241,15,東京都,多摩市,2020-12-31,関戸５丁目,1487,722,765,26,39,27,40,37,35,34,32,38,39,49,42,41,45,63,59,75,62,72,64,57,50,42,43,39,36,29,39,40,47,25,26,13,26,15,41,759,
132241,16,東京都,多摩市,2020-12-31,関戸６丁目,900,461,439,19,16,21,16,18,21,21,21,32,27,28,23,27,35,37,25,31,24,37,33,42,40,43,38,27,26,29,28,22,32,13,14,7,8,7,12,417,
132241,21,東京都,多摩市,2020-12-31,連光寺１丁目,3764,1884,1880,49,48,110,74,161,144,126,116,90,77,60,84,63,58,92,86,165,190,224,226,184,167,125,106,86,78,83,84,96,96,69,85,55,68,46,93,1616,
132241,22,東京都,多摩市,2020-12-31,連光寺２丁目,2393,1195,1198,33,28,53,45,64,70,74,75,99,70,66,46,41,40,57,58,71,72,110,129,141,138,110,101,67,63,61,66,66,75,46,48,17,45,19,29,1022,
132241,23,東京都,多摩市,2020-12-31,連光寺３丁目,1790,907,883,34,37,34,30,35,29,41,62,66,38,45,37,51,40,73,54,68,53,75,72,80,85,78,60,38,52,44,54,54,54,36,48,27,37,28,41,835,
132241,24,東京都,多摩市,2020-12-31,連光寺４丁目,534,271,263,10,4,9,8,11,10,19,9,11,11,3,2,13,11,18,18,17,18,26,23,28,14,21,21,14,16,14,18,18,19,16,22,13,15,10,24,260,
132241,25,東京都,多摩市,2020-12-31,連光寺５丁目,381,197,184,13,10,7,10,7,11,4,4,10,5,13,12,21,19,14,10,17,13,19,10,12,9,12,9,11,7,11,7,10,15,8,10,4,9,4,14,198,
132241,26,東京都,多摩市,2020-12-31,連光寺６丁目,775,425,350,10,17,18,13,17,11,18,21,25,15,25,14,23,14,35,27,34,25,49,26,41,30,22,18,15,16,23,22,25,28,30,15,10,16,5,22,389,
132241,30,東京都,多摩市,2020-12-31,貝取,1175,620,555,34,22,26,20,29,16,25,26,38,25,53,36,47,39,58,50,58,53,63,61,39,43,48,45,32,33,22,27,22,21,17,18,7,8,2,12,625,
132241,40,東京都,多摩市,2020-12-31,乞田,2569,1337,1232,55,43,55,47,59,51,57,49,91,106,133,111,64,73,87,71,109,84,131,102,100,98,120,110,100,60,60,55,45,58,29,43,24,40,18,31,1320,
