令和５年8月１日現在小学校児童数,,,,,,,,,,
,※上段は児童数、下段は学級数。,,,,,,,,,
,,,,,,,,,,
,,通常の学級,,,,,,,特別支援学級,総計
,,1年,2年,3年,4年,5年,6年,計,固定,
1,杉並第一,36,59,59,49,56,67,326,,326
,,2,2,2,2,2,2,12,,12
2,杉並第二,106,143,125,107,122,107,710,,710
,,4,5,4,4,4,4,25,,25
3,杉並第三,39,54,33,30,31,31,218,12,230
,,2,2,1,1,1,1,8,2,10
4,杉並第六,45,69,57,61,59,56,347,,347
,,2,2,2,2,2,2,12,,12
5,杉並第七,87,63,79,60,61,59,409,,409
,,3,2,3,2,2,2,14,,14
6,杉並第九,103,84,85,95,82,81,530,,530
,,3,3,3,3,3,3,18,,18
7,杉並第十,92,72,94,87,91,84,520,,520
,,3,3,3,3,3,3,18,,18
8,西田,131,156,112,104,114,109,726,,726
,,4,5,4,3,4,4,24,,24
9,東田,65,72,62,65,65,79,408,,408
,,2,3,2,2,2,3,14,,14
10,馬橋,84,85,85,102,85,90,531,13,544
,,3,3,3,3,3,3,18,2,20
11,桃井第一,136,149,133,143,123,146,830,,830
,,4,5,4,5,4,5,27,,27
12,桃井第二,99,94,111,108,83,66,561,29,590
,,3,3,4,4,3,2,19,4,23
13,桃井第三,76,50,71,76,76,65,414,13,427
,,3,2,3,3,3,2,16,2,18
14,桃井第四,100,87,95,93,94,94,563,,563
,,3,3,3,3,3,3,18,,18
15,桃井第五,117,117,112,105,98,115,664,,664
,,4,4,4,4,3,4,23,,23
16,四宮,132,122,134,115,112,136,751,27,778
,,4,4,4,4,4,4,24,4,28
17,荻窪,143,105,151,123,118,126,766,,766
,,5,3,5,4,4,4,25,,25
18,井荻,74,92,86,73,79,66,470,,470
,,3,3,3,3,3,2,17,,17
19,沓掛,96,100,87,107,111,88,589,,589
,,3,3,3,4,4,3,20,,20
20,高井戸,136,129,147,136,119,142,809,,809
,,4,4,5,4,4,5,26,,26
21,高井戸第二,98,126,112,132,113,138,719,40,759
,,3,4,4,4,4,4,23,6,29
22,高井戸第三,92,103,92,103,93,74,557,,557
,,3,3,3,3,3,3,18,,18
23,高井戸第四,74,72,64,86,71,79,446,,446
,,3,3,2,3,2,3,16,,16
24,松庵,76,82,63,66,74,78,439,,439
,,3,3,2,2,2,3,15,,15
25,浜田山,152,144,126,135,150,130,837,,837
,,5,5,4,4,5,4,27,,27
26,富士見丘,75,77,76,62,75,59,424,,424
,,3,3,3,2,3,2,16,,16
27,大宮,90,76,79,76,79,86,486,,486
,,3,3,3,3,3,3,18,,18
28,堀之内,93,86,67,81,80,77,484,,484
,,3,3,2,3,3,3,17,,17
29,和田,87,82,75,73,65,68,450,,450
,,3,3,3,3,2,2,16,,16
30,方南,97,112,80,88,82,75,534,,534
,,3,4,3,3,3,3,19,,19
31,済美,76,67,71,65,63,60,402,28,430
,,3,2,3,2,2,2,14,4,18
32,八成,86,88,94,101,90,94,553,,553
,,3,3,3,3,3,3,18,,18
33,三谷,99,77,100,92,96,72,536,,536
,,3,3,3,3,3,3,18,,18
34,松ノ木,56,68,51,58,41,43,317,,317
,,2,3,2,2,2,2,13,,13
35,高井戸東,80,91,90,90,79,102,532,,532
,,3,3,3,3,3,3,18,,18
36,久我山,84,85,98,76,65,91,499,,499
,,3,3,3,3,2,3,17,,17
37,天沼,103,134,140,97,123,101,698,13,711
,,3,4,4,3,4,3,21,2,23
38,永福,87,105,100,94,90,98,574,,574
,,3,4,3,3,3,3,19,,19
39,新泉和泉,133,142,167,121,130,133,826,28,854
,,4,5,5,4,4,4,26,4,30
40,高円寺,104,118,112,87,93,83,597,11,608
,,3,4,4,3,3,3,20,2,22
小学校計,,3739,3837,3775,3622,3531,3548,22052,214,22266
,,126,132,127,122,120,120,747,32,779
