令和５年６月１日現在小学校児童数,,,,,,,,,,
,※上段は児童数、下段は学級数。,,,,,,,,,
,,,,,,,,,,
,,通常の学級,,,,,,,特別支援学級,総計
,,1年,2年,3年,4年,5年,6年,計,固定,
1,杉並第一,36,59,59,49,57,67,327,,327
,,2,2,2,2,2,2,12,,12
2,杉並第二,107,144,125,108,122,107,713,,713
,,4,5,4,4,4,4,25,,25
3,杉並第三,39,55,32,30,31,31,218,12,230
,,2,2,1,1,1,1,8,2,10
4,杉並第六,46,69,57,61,59,57,349,,349
,,2,2,2,2,2,2,12,,12
5,杉並第七,87,64,79,60,61,59,410,,410
,,3,2,3,2,2,2,14,,14
6,杉並第九,103,83,86,95,82,81,530,,530
,,3,3,3,3,3,3,18,,18
7,杉並第十,93,72,94,87,95,82,523,,523
,,3,3,3,3,3,3,18,,18
8,西田,132,157,112,104,112,108,725,,725
,,4,5,4,3,4,4,24,,24
9,東田,65,72,62,65,65,79,408,,408
,,2,3,2,2,2,3,14,,14
10,馬橋,85,85,85,103,85,90,533,13,546
,,3,3,3,3,3,3,18,2,20
11,桃井第一,136,149,132,142,122,145,826,,826
,,4,5,4,5,4,5,27,,27
12,桃井第二,103,94,113,109,85,66,570,29,599
,,3,3,4,4,3,2,19,4,23
13,桃井第三,76,50,71,76,76,65,414,13,427
,,3,2,3,3,3,2,16,2,18
14,桃井第四,100,87,95,93,94,94,563,,563
,,3,3,3,3,3,3,18,,18
15,桃井第五,118,118,112,106,100,116,670,,670
,,4,4,4,4,3,4,23,,23
16,四宮,133,121,134,116,113,136,753,27,780
,,4,4,4,4,4,4,24,4,28
17,荻窪,144,105,151,124,118,127,769,,769
,,5,3,5,4,4,4,25,,25
18,井荻,74,92,86,72,79,66,469,,469
,,3,3,3,3,3,2,17,,17
19,沓掛,97,103,88,108,111,88,595,,595
,,3,3,3,4,4,3,20,,20
20,高井戸,136,129,147,139,121,142,814,,814
,,4,4,5,4,4,5,26,,26
21,高井戸第二,99,126,113,136,114,139,727,40,767
,,3,4,4,4,4,4,23,6,29
22,高井戸第三,92,103,92,103,92,74,556,,556
,,3,3,3,3,3,3,18,,18
23,高井戸第四,73,73,64,87,71,79,447,,447
,,3,3,2,3,2,3,16,,16
24,松庵,76,81,64,66,73,78,438,,438
,,3,3,2,2,2,3,15,,15
25,浜田山,153,144,129,136,151,131,844,,844
,,5,5,4,4,5,4,27,,27
26,富士見丘,75,76,76,62,76,57,422,,422
,,3,3,3,2,3,2,16,,16
27,大宮,90,76,80,74,80,87,487,,487
,,3,3,3,3,3,3,18,,18
28,堀之内,93,86,67,81,80,77,484,,484
,,3,3,2,3,3,3,17,,17
29,和田,88,82,75,74,65,68,452,,452
,,3,3,3,3,2,2,16,,16
30,方南,98,112,80,88,82,75,535,,535
,,3,4,3,3,3,3,19,,19
31,済美,75,67,71,65,63,59,400,28,428
,,3,2,3,2,2,2,14,4,18
32,八成,85,88,94,101,90,94,552,,552
,,3,3,3,3,3,3,18,,18
33,三谷,99,77,101,92,96,72,537,,537
,,3,3,3,3,3,3,18,,18
34,松ノ木,57,69,51,59,40,43,319,,319
,,2,3,2,2,2,2,13,,13
35,高井戸東,80,91,90,91,78,102,532,,532
,,3,3,3,3,3,3,18,,18
36,久我山,84,83,96,76,64,90,493,,493
,,3,3,3,3,2,3,17,,17
37,天沼,103,135,140,98,123,101,700,13,713
,,3,4,4,3,4,3,21,2,23
38,永福,86,108,100,95,91,99,579,,579
,,3,4,3,3,3,3,19,,19
39,新泉和泉,134,146,168,121,130,133,832,28,860
,,4,5,5,4,4,4,26,4,30
40,高円寺,104,120,114,87,93,83,601,11,612
,,3,4,4,3,3,3,20,2,22
小学校計,,3754,3851,3785,3639,3540,3547,22116,214,22330
,,126,132,127,122,120,120,747,32,779
