令和５年12月１日現在済美養護学校児童生徒数,,,,,,,,
,※上段は生徒数、下段は学級数。,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,1年,2年,3年,4年,5年,6年,計
1,済美養護学校（小学校）,18,18,16,20,22,20,114
,,4,4,4,4,5,4,25
2,済美養護学校（中学校）,20,16,15,,,,51
,,4,4,4,,,,12
