年,21,22,23,24,25,26,27,28,29,30
火災件数（件）,5601,5088,5341,5089,5191,4805,4433,3982,4205,3973
焼損床面積（?）,30679,25722,26435,25079,25674,23478,20750,17529,20719,18604
