年,21,22,23,24,25,26,27,28,29,30
放火,1835,1534,1657,1507,1622,1381,1027,881,896,705
たばこ,769,771,794,709,737,710,664,586,691,651
ガステーブル等,544,450,427,441,418,415,457,363,360,305
