年/前年比,21,22,23,24,25,26,27,28,29,30,前年比
放火(疑い含む),1835,1534,1657,1507,1622,1381,1027,881,896,705,-191
たばこ,769,771,794,709,737,710,664,586,691,651,-40
ガステーブル等,544,450,427,441,418,415,457,363,360,305,-55
大型ガスこんろ,109,101,98,92,102,110,118,110,95,98,3
電気ストーブ,105,95,115,118,105,104,75,85,100,71,-29
差込みプラグ,48,52,38,56,69,59,47,64,64,64,0
コード,46,70,48,77,49,45,57,61,74,57,-17
コンセント,51,53,74,70,66,48,53,59,59,56,-3
ロウソク,62,50,55,58,52,56,40,48,46,41,-5
屋内線,53,39,37,33,46,41,46,41,40,39,-1
