地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,12303,21643,298004,4613,4647,14429,7690,6251,1439,16996,283575,422,364,58,488,2806,2062,1900,162,2293,12788,654,568,86,886,7561,3248,2687,561,5124,64711,384,233,151,1122,20904,346,150,196,1965,40377,161,49,112,1405,28954,43,11,32,966,23012,33,5,28,682,34808,16,3,13,1702,43622,5744,5067,677,7612,66809,6912,5814,1098,10720,128019,7211,5935,1276,12748,166272,7282,5952,1330,13304,179070
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,8544,8667,23568,4129,4143,9394,4415,4244,171,4524,14174,296,282,14,301,873,1578,1532,46,1613,4603,424,407,17,437,1366,1728,1664,64,1771,6117,110,103,7,113,432,70,63,7,71,223,23,17,6,28,56,2,2,-,2,3,-,-,-,-,-,-,-,-,-,-,3791,3668,123,3874,12027,4158,4009,149,4257,13466,4222,4064,158,4325,13642,4230,4069,161,4335,13673
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,1528,1721,13105,342,350,2623,1186,1006,180,1371,10482,68,52,16,80,554,262,219,43,308,2183,113,96,17,133,908,564,495,69,637,4949,53,46,7,61,900,38,23,15,57,364,19,12,7,25,147,4,2,2,4,35,2,2,-,2,15,-,-,-,-,-,891,763,128,1021,7530,1075,915,160,1243,9628,1113,941,172,1297,9973,1117,943,174,1301,10005
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,901,1221,14341,121,130,1705,780,562,218,1091,12636,34,21,13,46,495,129,100,29,173,2010,66,42,24,110,1124,405,300,105,557,6491,55,34,21,81,920,34,23,11,46,556,15,9,6,23,221,-,-,-,-,-,1,1,-,1,16,-,-,-,-,-,526,389,137,735,8236,705,507,198,990,11326,732,524,208,1029,11740,738,529,209,1036,11817
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,363,687,9851,13,14,296,350,182,168,673,9555,11,7,4,20,269,46,27,19,78,1179,21,11,10,44,686,185,102,83,354,5108,31,11,20,76,830,28,7,21,63,742,7,5,2,9,195,3,2,1,4,82,1,1,-,1,25,-,-,-,-,-,215,121,94,395,5819,303,161,142,586,8314,324,166,158,638,8873,329,170,159,644,9009
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,324,803,13180,6,6,219,318,133,185,797,12961,9,1,8,25,345,28,15,13,62,1120,13,7,6,31,545,154,71,83,364,6257,42,15,27,126,1699,46,17,29,110,1922,17,3,14,66,730,3,-,3,6,111,2,1,1,2,71,-,-,-,-,-,159,79,80,335,6479,273,118,155,680,11082,303,129,174,760,12375,309,129,180,784,12618
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,281,1014,20862,1,3,58,280,78,202,1011,20804,4,1,3,16,270,16,5,11,55,1164,9,5,4,17,694,115,28,87,424,8324,52,18,34,134,3823,47,11,36,237,3641,23,2,21,105,1792,8,4,4,16,598,-,-,-,-,-,2,1,1,2,194,93,28,65,374,6667,220,65,155,755,16226,255,69,186,943,18869,267,70,197,990,19787
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,231,1836,40197,1,1,134,230,41,189,1835,40063,-,-,-,-,-,3,2,1,4,529,6,-,6,53,881,79,24,55,547,12983,33,6,27,217,5196,52,5,47,491,8926,35,1,34,365,7501,9,-,9,114,1814,4,-,4,23,789,2,2,-,2,399,55,17,38,433,9278,134,35,99,983,21965,193,38,155,1506,31986,210,38,172,1687,36415
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,92,2101,54644,-,-,-,92,5,87,2101,54644,-,-,-,-,-,-,-,-,-,-,1,-,1,45,338,14,3,11,265,7377,6,-,6,267,3594,24,1,23,436,12985,19,-,19,397,10037,8,1,7,380,8652,16,-,16,286,9616,3,-,3,21,1693,10,2,8,235,4344,33,4,29,727,18163,52,4,48,1141,27887,65,4,61,1418,34819
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,25,1135,34427,-,-,-,25,-,25,1135,34427,-,-,-,-,-,-,-,-,-,-,1,-,1,16,1019,3,-,3,117,4191,1,-,1,5,1134,7,-,7,454,11018,1,-,1,125,1059,5,-,5,245,6330,4,-,4,68,5643,3,-,3,105,4033,3,-,3,122,3515,9,-,9,369,12559,13,-,13,717,18421,13,-,13,717,18421
4,13116,豊島区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,10,1112,33008,-,-,-,10,-,10,1112,33008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,88,2914,1,-,1,42,2376,-,-,-,-,-,2,-,2,262,7216,-,-,-,-,-,2,-,2,191,6143,4,-,4,529,14359,1,-,1,88,2914,2,-,2,130,5290,4,-,4,392,12506,4,-,4,392,12506
