地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13205,青梅市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,12,（再掲）5人以下,2609,2644,6967,1731,1742,3794,878,848,30,902,3173,57,55,2,59,180,408,393,15,420,1390,129,123,6,134,542,233,227,6,238,874,15,15,-,15,66,7,7,-,7,25,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,800,772,28,823,2875,843,814,29,867,3059,850,821,29,874,3079,850,821,29,874,3079
4,13205,青梅市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,13,（再掲）20人以下,3080,3216,12774,1820,1832,4698,1260,1152,108,1384,8076,78,69,9,88,442,517,482,35,551,2642,177,166,11,190,1136,398,358,40,451,3103,34,29,5,42,362,15,13,2,16,145,3,2,1,4,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1105,1020,85,1204,6645,1210,1109,101,1329,7774,1222,1119,103,1342,7867,1222,1119,103,1342,7867
4,13205,青梅市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,14,（再掲）50人以下,3182,3416,16114,1830,1842,4980,1352,1202,150,1574,11134,85,74,11,100,643,529,487,42,584,3047,183,168,15,213,1349,444,384,60,534,4589,39,33,6,48,549,22,18,4,30,354,8,3,5,14,213,1,1,-,1,54,-,-,-,-,-,-,-,-,-,-,1154,1048,106,1309,8242,1288,1153,135,1488,10328,1306,1166,140,1515,10609,1310,1167,143,1523,10744
4,13205,青梅市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,15,（再掲）100人以下,3218,3512,18824,1831,1843,5043,1387,1218,169,1669,13781,86,74,12,101,712,529,487,42,584,3047,184,168,16,216,1403,461,391,70,587,5871,45,36,9,62,1003,30,23,7,50,978,8,3,5,14,213,3,2,1,5,218,-,-,-,-,-,-,-,-,-,-,1166,1052,114,1353,9084,1314,1164,150,1560,12287,1339,1181,158,1606,13092,1343,1182,161,1614,13227
4,13205,青梅市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,16,（再掲）200人以下,3235,3586,21232,1831,1843,5043,1404,1222,182,1743,16189,86,74,12,101,712,529,487,42,584,3047,184,168,16,216,1403,465,391,74,616,6436,51,37,14,78,1819,32,24,8,53,1246,12,5,7,21,820,3,2,1,5,218,-,-,-,-,-,-,-,-,-,-,1169,1052,117,1379,9526,1324,1165,159,1605,13668,1354,1184,170,1660,15193,1359,1186,173,1669,15483
4,13205,青梅市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,17,（再掲）300人以下,3242,3717,22943,1831,1843,5043,1411,1222,189,1874,17900,86,74,12,101,712,529,487,42,584,3047,184,168,16,216,1403,468,391,77,712,7163,51,37,14,78,1819,34,24,10,72,1663,14,5,9,37,1387,3,2,1,5,218,-,-,-,-,-,-,-,-,-,-,1172,1052,120,1475,10253,1327,1165,162,1701,14395,1360,1184,176,1787,16604,1366,1186,180,1800,17194
4,13205,青梅市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,18,（再掲）900人以下,3246,3771,24341,1831,1843,5043,1415,1222,193,1928,19298,86,74,12,101,712,529,487,42,584,3047,184,168,16,216,1403,469,391,78,747,7604,53,37,16,90,2348,35,24,11,79,2091,14,5,9,37,1387,3,2,1,5,218,-,-,-,-,-,-,-,-,-,-,1172,1052,120,1475,10253,1331,1165,166,1755,15793,1364,1184,180,1841,18002,1370,1186,184,1854,18592
4,13205,青梅市,1,A,00,000,農業，林業,0,00,全ての規模,5,5,29,-,-,-,5,5,-,5,29,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29
4,13205,青梅市,1,A,00,000,農業，林業,1,01,0～4人,4,4,16,-,-,-,4,4,-,4,16,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16
4,13205,青梅市,1,A,00,000,農業，林業,1,02,5～9人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,03,10～19人,1,1,13,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,13,1,1,-,1,13,1,1,-,1,13,1,1,-,1,13
4,13205,青梅市,1,A,00,000,農業，林業,1,04,20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,05,30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,06,50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,07,100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,08,300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,09,1000人～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13205,青梅市,1,A,00,000,農業，林業,1,12,（再掲）5人以下,4,4,16,-,-,-,4,4,-,4,16,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16
4,13205,青梅市,1,A,00,000,農業，林業,1,13,（再掲）20人以下,5,5,29,-,-,-,5,5,-,5,29,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29
4,13205,青梅市,1,A,00,000,農業，林業,1,14,（再掲）50人以下,5,5,29,-,-,-,5,5,-,5,29,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29
4,13205,青梅市,1,A,00,000,農業，林業,1,15,（再掲）100人以下,5,5,29,-,-,-,5,5,-,5,29,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29
4,13205,青梅市,1,A,00,000,農業，林業,1,16,（再掲）200人以下,5,5,29,-,-,-,5,5,-,5,29,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29
4,13205,青梅市,1,A,00,000,農業，林業,1,17,（再掲）300人以下,5,5,29,-,-,-,5,5,-,5,29,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29
4,13205,青梅市,1,A,00,000,農業，林業,1,18,（再掲）900人以下,5,5,29,-,-,-,5,5,-,5,29,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,1,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29,5,5,-,5,29
4,13205,青梅市,2,A,01,000,農業,0,00,全ての規模,4,4,16,-,-,-,4,4,-,4,16,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16
4,13205,青梅市,2,A,01,000,農業,1,01,0～4人,4,4,16,-,-,-,4,4,-,4,16,-,-,-,-,-,4,4,-,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16,4,4,-,4,16
4,13205,青梅市,2,A,01,000,農業,1,02,5～9人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
