都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2020-12-01,駒場一丁目,4138,2137,2001,76,59,69,70,85,61,69,49,149,128,238,184,240,155,180,142,202,154,170,178,133,136,116,109,64,100,97,91,90,122,62,82,50,69,47,112,0,0,2506,,13110001001
131105,112,東京都,目黒区,2020-12-01,駒場二丁目,561,268,293,7,6,10,12,9,10,12,11,21,18,24,23,22,23,20,17,18,16,18,23,21,22,18,11,14,17,12,11,13,25,13,13,8,13,8,22,0,0,329,,13110001002
131105,113,東京都,目黒区,2020-12-01,駒場三丁目,843,426,417,12,13,15,12,16,19,20,12,31,23,27,18,30,18,31,28,29,31,49,53,27,35,36,32,19,18,20,17,21,30,18,24,13,16,12,18,0,0,464,,13110001003
131105,114,東京都,目黒区,2020-12-01,駒場四丁目,1366,648,718,11,18,32,27,37,27,29,32,68,53,53,45,46,50,42,34,51,67,50,64,46,68,36,52,34,26,26,35,31,46,25,23,15,22,16,29,0,0,754,,13110001004
131105,121,東京都,目黒区,2020-12-01,青葉台一丁目,2527,1180,1347,46,39,46,35,31,35,40,33,53,55,88,86,110,109,111,124,101,111,109,132,112,102,82,108,67,63,53,72,39,75,34,56,28,44,30,68,0,0,1512,,13110002001
131105,122,東京都,目黒区,2020-12-01,青葉台二丁目,914,421,493,13,12,20,22,16,19,16,16,20,23,28,24,37,32,36,37,37,56,40,51,28,21,32,33,13,30,20,17,18,34,22,26,16,16,9,24,0,0,499,,13110002002
131105,123,東京都,目黒区,2020-12-01,青葉台三丁目,3027,1501,1526,53,59,51,45,45,46,43,37,84,82,179,155,149,146,185,155,171,152,111,137,117,144,87,88,51,67,62,50,43,43,30,29,21,33,19,58,0,0,1973,,13110002003
131105,124,東京都,目黒区,2020-12-01,青葉台四丁目,1859,900,959,31,34,18,27,19,21,12,16,50,38,84,66,110,86,105,100,92,93,73,86,73,79,52,64,47,49,38,49,42,56,23,34,12,27,19,34,0,0,1193,,13110002004
131105,131,東京都,目黒区,2020-12-01,東山一丁目,3812,1821,1991,69,66,76,78,63,58,50,49,109,102,170,155,170,173,146,188,166,187,170,180,133,150,131,120,93,84,68,65,77,106,62,90,33,51,35,89,0,0,2212,,13110003001
131105,132,東京都,目黒区,2020-12-01,東山二丁目,6556,3300,3256,224,178,296,248,288,235,199,205,167,183,123,128,156,205,293,306,361,382,398,411,330,305,216,152,76,70,44,56,41,55,35,47,30,34,23,56,0,0,2660,,13110003002
131105,133,東京都,目黒区,2020-12-01,東山三丁目,3358,1640,1718,97,124,79,72,66,64,68,43,113,126,200,165,184,176,150,151,126,139,125,145,106,106,74,79,70,53,35,40,42,56,43,60,32,45,30,74,0,0,1899,,13110003003
131105,141,東京都,目黒区,2020-12-01,大橋一丁目,2736,1349,1387,50,64,37,40,40,34,19,23,75,64,124,108,167,136,180,137,157,157,116,150,102,135,87,87,55,52,36,49,37,45,30,37,18,30,19,39,0,0,1785,,13110004001
131105,142,東京都,目黒区,2020-12-01,大橋二丁目,4401,2142,2259,85,109,90,105,86,105,88,75,138,92,231,145,178,159,180,200,210,181,197,228,144,191,140,118,64,80,65,68,79,85,68,90,48,93,51,135,0,0,2579,,13110004002
131105,151,東京都,目黒区,2020-12-01,上目黒一丁目,1826,849,977,40,42,42,41,25,24,10,23,25,29,47,68,65,77,93,92,113,107,92,97,78,66,60,58,29,34,27,46,26,51,31,37,27,37,19,48,0,0,1103,,13110005001
131105,152,東京都,目黒区,2020-12-01,上目黒二丁目,4313,2043,2270,65,59,49,67,53,48,38,54,90,102,224,202,221,218,207,239,201,206,186,208,154,176,113,120,77,83,98,93,95,109,67,95,58,83,47,108,0,0,2746,,13110005002
