"年月[西暦]","調査項目","設問","選択肢","回答数[人]","構成比[%]"
"202003","区政全般","Q9. 区民の皆さまからいただいたご意見やご提案等や、それに対する区の対応や考え方等の要旨を区公式ホームページ等で公表しています。あなたはこのことを知っていますか。","知っている（公表の内容を見たことがある）","70","10.6"
"202003","区政全般","Q9. 区民の皆さまからいただいたご意見やご提案等や、それに対する区の対応や考え方等の要旨を区公式ホームページ等で公表しています。あなたはこのことを知っていますか。","知っているが公表の内容は見たことがない","112","17.0"
"202003","区政全般","Q9. 区民の皆さまからいただいたご意見やご提案等や、それに対する区の対応や考え方等の要旨を区公式ホームページ等で公表しています。あなたはこのことを知っていますか。","知らない","471","71.6"
"202003","区政全般","Q9. 区民の皆さまからいただいたご意見やご提案等や、それに対する区の対応や考え方等の要旨を区公式ホームページ等で公表しています。あなたはこのことを知っていますか。","無回答","5","0.8"

"第32回港区民世論調査単純集計表・区政全般Q9","Ver202003",,,,
