"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2009120101,"赤坂",,95,41,136,0,,,,38,,,,,,
2009120102,"赤坂",,97,35,132,0,,,,23,,,,,,
2009120103,"赤坂",,98,33,131,0,,,,31,,,,,,
2009120104,"赤坂",,118,31,149,0,,,,28,,,,,,
2009120105,"赤坂",,106,36,142,0,,,,25,,,,,,
2009120106,"赤坂",,145,37,182,0,,,,40,,,,,,
2009120107,"赤坂",,227,44,271,0,,,,33,,,,,,
2009120108,"赤坂",,177,40,217,0,,,,19,,,,,,
2009120109,"赤坂",,149,41,190,0,,,,45,,,,,,
2009120110,"赤坂",,48,35,83,3,,,,19,,,,,,
2009120111,"赤坂",,34,36,70,6,,,,25,,,,,,
2009120112,"赤坂",,19,29,48,15,,,,25,,,,,,
2009120113,"赤坂",,17,29,46,17,,,,14,,,,,,
2009120114,"赤坂",,21,33,54,15,,,,15,,,,,,
2009120115,"赤坂",,9998,9998,9998,9998,,,,9998,,,,,,
2009120116,"赤坂",,9998,9998,9998,5,,,,19,,,,,,
2009120117,"赤坂",,40,42,82,5,,,,14,,,,,,
2009120118,"赤坂",,27,37,64,9,,,,7,,,,,,
2009120119,"赤坂",,16,34,50,11,,,,12,,,,,,
2009120120,"赤坂",,38,45,83,2,,,,17,,,,,,
2009120121,"赤坂",,51,44,95,1,,,,19,,,,,,
2009120122,"赤坂",,75,45,120,1,,,,15,,,,,,
2009120123,"赤坂",,93,45,138,0,,,,20,,,,,,
2009120124,"赤坂",,79,45,124,0,,,,19,,,,,,
2009120201,"赤坂",,87,41,128,0,,,,34,,,,,,
2009120202,"赤坂",,91,35,126,0,,,,25,,,,,,
2009120203,"赤坂",,107,34,141,0,,,,40,,,,,,
2009120204,"赤坂",,122,35,157,0,,,,41,,,,,,
2009120205,"赤坂",,141,37,178,0,,,,39,,,,,,
2009120206,"赤坂",,157,38,195,0,,,,31,,,,,,
2009120207,"赤坂",,192,42,234,0,,,,30,,,,,,
2009120208,"赤坂",,131,35,166,0,,,,25,,,,,,
2009120209,"赤坂",,100,35,135,0,,,,35,,,,,,
2009120210,"赤坂",,68,35,103,2,,,,40,,,,,,
2009120211,"赤坂",,49,37,86,6,,,,33,,,,,,
2009120212,"赤坂",,35,41,76,11,,,,41,,,,,,
2009120213,"赤坂",,34,47,81,12,,,,22,,,,,,
2009120214,"赤坂",,16,45,61,15,,,,30,,,,,,
2009120215,"赤坂",,12,48,60,14,,,,26,,,,,,
