項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,436,-,556,-,1121,-,963,-,1072,-,834,-,1033,-,3984,-,1888,-
0,0,0,0,0,調査世帯数,676,-,28,-,38,-,72,-,64,-,72,-,57,-,70,-,275,-,130,-
0,0,0,0,0,世帯人員,2.96,-,3.14,-,3.59,-,3.66,-,3.79,-,3.49,-,3.11,-,2.64,-,2.36,-,2.25,-
0,0,0,0,0,有業人員,1.32,-,1.57,-,1.7,-,1.55,-,1.71,-,1.7,-,2.01,-,1.63,-,0.76,-,0.55,-
0,0,0,0,0,世帯主平均年齢,59.3,-,30.3,-,36.9,-,42.4,-,46.7,-,52,-,57,-,62,-,75.1,-,81.2,-
2,2,0,0,0,生計支出,314224,-,250380,-,313121,-,302897,-,397407,-,371989,-,415823,-,368714,-,253504,-,238039,-
2,3,0,0,0,消費支出,314224,100,250380,100,313121,100,302897,100,397407,100,371989,100,415823,100,368714,100,253504,100,238039,100
2,4,1,0,0,食料,89611,28.5,67968,27.1,87203,27.8,95377,31.5,107978,27.2,93119,25,105096,25.3,90842,24.6,81750,32.2,77172,32.4
2,5,1,1,0,穀類,6535,2.1,4118,1.6,5761,1.8,6944,2.3,9010,2.3,7018,1.9,7058,1.7,6157,1.7,6052,2.4,5591,2.3
2,6,1,1,1,米類,1835,0.6,844,0.3,1026,0.3,1755,0.6,3214,0.8,1757,0.5,1965,0.5,1241,0.3,1894,0.7,2032,0.9
2,6,1,1,2,パン,2727,0.9,1952,0.8,2770,0.9,2980,1,3187,0.8,2904,0.8,3019,0.7,3006,0.8,2441,1,2144,0.9
2,6,1,1,3,麺類,1500,0.5,1000,0.4,1455,0.5,1680,0.6,1932,0.5,1876,0.5,1369,0.3,1478,0.4,1338,0.5,1103,0.5
2,6,1,1,4,他の穀類,473,0.2,321,0.1,511,0.2,530,0.2,677,0.2,480,0.1,705,0.2,432,0.1,379,0.1,312,0.1
2,5,1,2,0,魚介類,6408,2,2674,1.1,4047,1.3,4814,1.6,7058,1.8,5599,1.5,5614,1.4,7216,2,7612,3,7255,3
2,6,1,2,1,生鮮魚介,3810,1.2,1556,0.6,2802,0.9,2989,1,4167,1,3559,1,3228,0.8,4263,1.2,4414,1.7,4297,1.8
2,6,1,2,2,塩干魚介,1122,0.4,617,0.2,508,0.2,650,0.2,1311,0.3,848,0.2,972,0.2,1298,0.4,1410,0.6,1316,0.6
