項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,402,-,834,-,695,-,1038,-,1156,-,893,-,991,-,3991,-,1990,-
0,0,0,0,0,調査世帯数,687,-,29,-,58,-,45,-,68,-,77,-,64,-,70,-,276,-,137,-
0,0,0,0,0,世帯人員,2.95,-,3.29,-,3.53,-,3.76,-,3.61,-,3.18,-,3.2,-,2.6,-,2.43,-,2.33,-
0,0,0,0,0,有業人員,1.35,-,1.32,-,1.42,-,1.72,-,1.61,-,1.67,-,1.93,-,1.66,-,0.9,-,0.63,-
0,0,0,0,0,世帯主平均年齢,59.5,-,31.8,-,37.1,-,42.2,-,46.7,-,51.9,-,57,-,62.2,-,75.3,-,80.8,-
2,2,0,0,0,生計支出,368393,-,289755,-,289704,-,1156312,-,429150,-,363823,-,304285,-,394491,-,248920,-,245887,-
2,3,0,0,0,消費支出,307747,100,289755,100,289704,100,283789,100,429150,100,363823,100,304285,100,394491,100,248920,100,245887,100
2,4,1,0,0,食料,86602,28.1,72586,25.1,82812,28.6,87144,30.7,107416,25,85354,23.5,88409,29.1,99345,25.2,80092,32.2,76017,30.9
2,5,1,1,0,穀類,6906,2.2,5941,2.1,6871,2.4,7190,2.5,8866,2.1,7504,2.1,7043,2.3,6429,1.6,6367,2.6,5446,2.2
2,6,1,1,1,米類,1987,0.6,1603,0.6,1915,0.7,1559,0.5,2864,0.7,1912,0.5,2077,0.7,1689,0.4,1963,0.8,1844,0.7
2,6,1,1,2,パン,3065,1,2411,0.8,2955,1,3517,1.2,3462,0.8,3637,1,3074,1,3015,0.8,2816,1.1,2363,1
2,6,1,1,3,麺類,1390,0.5,1365,0.5,1576,0.5,1565,0.6,1842,0.4,1442,0.4,1461,0.5,1294,0.3,1198,0.5,926,0.4
2,6,1,1,4,他の穀類,464,0.2,561,0.2,425,0.1,549,0.2,698,0.2,512,0.1,431,0.1,432,0.1,390,0.2,314,0.1
2,5,1,2,0,魚介類,5852,1.9,3062,1.1,3509,1.2,4241,1.5,5660,1.3,4627,1.3,5521,1.8,6082,1.5,7325,2.9,7590,3.1
2,6,1,2,1,生鮮魚介,3481,1.1,1710,0.6,2223,0.8,2821,1,3343,0.8,2884,0.8,3097,1,3548,0.9,4316,1.7,4435,1.8
2,6,1,2,2,塩干魚介,983,0.3,708,0.2,539,0.2,533,0.2,1084,0.3,682,0.2,1010,0.3,1114,0.3,1204,0.5,1313,0.5
2,6,1,2,3,魚肉練製品,527,0.2,261,0.1,354,0.1,345,0.1,403,0.1,356,0.1,462,0.2,622,0.2,694,0.3,728,0.3
2,6,1,2,4,他の魚介加工品,861,0.3,383,0.1,393,0.1,542,0.2,830,0.2,705,0.2,952,0.3,798,0.2,1111,0.4,1114,0.5
2,5,1,3,0,肉類,8000,2.6,6569,2.3,6703,2.3,8548,3,10633,2.5,9477,2.6,9272,3,7743,2,6987,2.8,6286,2.6
2,6,1,3,1,生鮮肉,6574,2.1,5502,1.9,5394,1.9,7003,2.5,8750,2,8223,2.3,7767,2.6,6226,1.6,5631,2.3,5031,2
2,6,1,3,2,加工肉,1426,0.5,1067,0.4,1308,0.5,1545,0.5,1882,0.4,1255,0.3,1504,0.5,1517,0.4,1356,0.5,1255,0.5
2,5,1,4,0,乳卵類,4576,1.5,5434,1.9,4194,1.4,4701,1.7,4681,1.1,3806,1,4264,1.4,4809,1.2,4756,1.9,4809,2
2,6,1,4,1,牛乳,1339,0.4,1162,0.4,1352,0.5,1381,0.5,1299,0.3,1292,0.4,985,0.3,1452,0.4,1422,0.6,1539,0.6
2,6,1,4,2,乳製品,2416,0.8,3634,1.3,2007,0.7,2504,0.9,2557,0.6,1800,0.5,2343,0.8,2558,0.6,2487,1,2426,1
2,6,1,4,3,卵,821,0.3,637,0.2,836,0.3,816,0.3,825,0.2,714,0.2,936,0.3,800,0.2,847,0.3,844,0.3
2,5,1,5,0,野菜・海藻,9655,3.1,6739,2.3,7566,2.6,7572,2.7,8836,2.1,8738,2.4,10103,3.3,9706,2.5,11114,4.5,11210,4.6
2,6,1,5,1,生鮮野菜,6558,2.1,4915,1.7,5581,1.9,5310,1.9,6062,1.4,6089,1.7,7013,2.3,6187,1.6,7400,3,7429,3
2,6,1,5,2,乾物・海藻,781,0.3,416,0.1,556,0.2,606,0.2,892,0.2,702,0.2,820,0.3,819,0.2,872,0.4,836,0.3
2,6,1,5,3,大豆加工品,1187,0.4,760,0.3,822,0.3,916,0.3,873,0.2,1089,0.3,1224,0.4,1433,0.4,1394,0.6,1378,0.6
2,6,1,5,4,他の野菜・海藻加工品,1129,0.4,648,0.2,608,0.2,740,0.3,1009,0.2,858,0.2,1046,0.3,1267,0.3,1449,0.6,1568,0.6
2,5,1,6,0,果物,3772,1.2,2675,0.9,2277,0.8,3084,1.1,3196,0.7,2652,0.7,3559,1.2,4324,1.1,4701,1.9,5216,2.1
2,6,1,6,1,生鮮果物,3346,1.1,2469,0.9,2090,0.7,2734,1,2814,0.7,2304,0.6,3032,1,3837,1,4192,1.7,4640,1.9
2,6,1,6,2,果物加工品,426,0.1,206,0.1,188,0.1,350,0.1,382,0.1,347,0.1,527,0.2,486,0.1,509,0.2,576,0.2
2,5,1,7,0,油脂・調味料,3964,1.3,3267,1.1,3540,1.2,3435,1.2,4339,1,4202,1.2,4083,1.3,4301,1.1,3939,1.6,3659,1.5
2,6,1,7,1,油脂,422,0.1,422,0.1,265,0.1,373,0.1,431,0.1,359,0.1,477,0.2,484,0.1,452,0.2,393,0.2
2,6,1,7,2,調味料,3542,1.2,2845,1,3275,1.1,3062,1.1,3909,0.9,3843,1.1,3606,1.2,3817,1,3487,1.4,3266,1.3
2,5,1,8,0,菓子類,7196,2.3,6866,2.4,7294,2.5,7943,2.8,10585,2.5,7374,2,7853,2.6,7441,1.9,5939,2.4,5735,2.3
2,5,1,9,0,調理食品,12021,3.9,8467,2.9,11986,4.1,9654,3.4,13807,3.2,11339,3.1,11738,3.9,14369,3.6,12013,4.8,11366,4.6
2,6,1,9,1,主食的調理食品,5499,1.8,4424,1.5,5624,1.9,4130,1.5,6643,1.5,5464,1.5,5177,1.7,6839,1.7,5271,2.1,5031,2
2,6,1,9,2,他の調理食品,6523,2.1,4043,1.4,6362,2.2,5524,1.9,7164,1.7,5876,1.6,6561,2.2,7530,1.9,6742,2.7,6334,2.6
2,5,1,10,0,飲料,4692,1.5,4014,1.4,4059,1.4,4104,1.4,5835,1.4,5029,1.4,4441,1.5,5972,1.5,4340,1.7,4284,1.7
2,6,1,10,1,茶類,1182,0.4,782,0.3,740,0.3,571,0.2,1390,0.3,1176,0.3,1155,0.4,1513,0.4,1293,0.5,1486,0.6
2,6,1,10,2,コーヒー・ココア,1011,0.3,841,0.3,836,0.3,858,0.3,1169,0.3,1303,0.4,1218,0.4,1191,0.3,875,0.4,803,0.3
2,6,1,10,3,他の飲料,2499,0.8,2391,0.8,2483,0.9,2675,0.9,3276,0.8,2550,0.7,2068,0.7,3267,0.8,2171,0.9,1995,0.8
2,5,1,11,0,酒類,3080,1,688,0.2,3390,1.2,3032,1.1,3233,0.8,2702,0.7,3696,1.2,4198,1.1,2919,1.2,2131,0.9
2,5,1,12,0,外食,16885,5.5,18863,6.5,21423,7.4,23640,8.3,27746,6.5,17906,4.9,16838,5.5,23972,6.1,9692,3.9,8286,3.4
2,6,1,12,1,一般外食,15908,5.2,18344,6.3,19958,6.9,19183,6.8,25240,5.9,16137,4.4,16306,5.4,23886,6.1,9682,3.9,8286,3.4
2,6,1,12,2,学校給食,977,0.3,519,0.2,1465,0.5,4458,1.6,2506,0.6,1769,0.5,531,0.2,86,0,10,0,-,-
2,4,2,0,0,住居,29284,9.5,46282,16,31418,10.8,18225,6.4,41849,9.8,22859,6.3,9704,3.2,82499,20.9,18812,7.6,24401,9.9
2,5,2,1,0,家賃地代,15007,4.9,43395,15,29971,10.3,14286,5,39123,9.1,16496,4.5,8228,2.7,11704,3,4777,1.9,4635,1.9
2,5,2,2,0,設備修繕・維持,14277,4.6,2887,1,1447,0.5,3940,1.4,2726,0.6,6363,1.7,1476,0.5,70795,17.9,14035,5.6,19766,8
2,6,2,2,1,設備材料,6828,2.2,37,0,332,0.1,1325,0.5,1447,0.3,2944,0.8,79,0,58000,14.7,1156,0.5,1739,0.7
2,6,2,2,2,工事その他のサービス,7450,2.4,2850,1,1115,0.4,2614,0.9,1279,0.3,3419,0.9,1397,0.5,12795,3.2,12879,5.2,18027,7.3
2,4,3,0,0,光熱・水道,26623,8.7,18159,6.3,18583,6.4,24430,8.6,27471,6.4,31496,8.7,23347,7.7,28175,7.1,28255,11.4,28320,11.5
2,5,3,1,0,電気代,12145,3.9,8408,2.9,8449,2.9,11626,4.1,12502,2.9,14999,4.1,10502,3.5,12419,3.1,12763,5.1,13118,5.3
