項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,497,703,879,951,942,994,1066,3967,2071
0,0,0,0,0,0,0,調査世帯数,657,-,33,45,56,60,63,65,69,266,138
0,0,0,0,0,0,0,世帯人員,2.91,-,3.06,3.5,3.78,3.66,3.17,3.07,2.67,2.37,2.22
0,0,0,0,0,0,0,有業人員,1.3,-,1.54,1.5,1.61,1.58,1.57,1.96,1.67,0.78,0.56
0,0,0,0,0,0,0,世帯主平均年齢,59.3,-,31,36.8,41.9,47,51.7,57.2,62.1,75.3,80.5
2,2,0,0,0,0,0,生計支出,272875,-21.9,218470,249403,303019,337499,331822,280578,309137,235998,234837
2,3,0,0,0,0,0,消費支出,272875,-21.9,218470,249403,303019,337499,331822,280578,309137,235998,234837
2,4,1,0,0,0,0,食料,89369,-4.1,61568,87068,87142,107133,92271,93370,96020,86014,82481
2,5,1,1,0,0,0,穀類,7788,9,5569,7718,8038,9533,8637,8484,7204,7385,6269
2,6,1,1,1,0,0,米類,2021,-0.6,2008,1875,1657,2357,2270,2519,1620,1973,1709
2,7,1,1,1,0,102,米,2021,-0.6,2008,1875,1657,2357,2270,2519,1620,1973,1709
2,6,1,1,2,0,0,パン,3107,-2.4,1534,2837,3557,3811,3325,3041,3086,3054,2741
2,7,1,1,2,0,120,食パン,1150,11.7,597,1087,1161,1347,1382,1134,1061,1153,1043
2,7,1,1,2,0,129,他のパン,1957,-9.1,937,1750,2396,2464,1943,1907,2025,1901,1697
2,6,1,1,3,0,0,麺類,2067,33,1258,2202,2171,2438,2277,2119,1995,1988,1509
2,7,1,1,3,0,130,生うどん・そば,359,43,235,401,306,366,386,347,284,394,364
2,7,1,1,3,0,131,乾うどん・そば,338,30.5,137,329,378,229,281,285,335,409,371
2,7,1,1,3,0,134,パスタ,175,30.6,68,195,172,236,201,198,159,164,96
2,7,1,1,3,0,133,中華麺,559,43.7,341,598,569,860,633,627,564,470,387
2,7,1,1,3,0,135,カップ麺,324,2.5,238,357,449,361,509,350,378,227,166
2,7,1,1,3,0,132,即席麺,202,65.6,129,216,225,181,156,161,147,245,74
2,7,1,1,3,0,139,他の麺類,109,32.9,111,106,72,204,112,152,128,79,51
2,6,1,1,4,0,0,他の穀類,594,58,770,805,653,927,766,805,504,371,310
2,7,1,1,4,0,140,小麦粉,108,129.8,267,75,111,299,79,108,76,63,53
2,7,1,1,4,0,150,もち,64,10.3,47,128,54,43,51,40,24,82,100
2,7,1,1,4,0,160,他の穀類のその他,422,56.3,456,601,489,585,636,657,404,226,157
2,5,1,2,0,0,0,魚介類,7091,14.9,4129,4641,5308,8367,6185,6546,7446,8243,8669
2,6,1,2,1,0,0,生鮮魚介,4323,16.4,2278,2799,3087,5781,4192,3641,4455,4941,5064
