項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,511,637,931,1009,962,962,1089,3899,1965
0,0,0,0,0,0,0,調査世帯数,686,-,37,42,60,64,66,67,75,275,141
0,0,0,0,0,0,0,世帯人員,2.95,-,3.19,3.8,3.73,3.67,3.29,3.06,2.65,2.39,2.19
0,0,0,0,0,0,0,有業人員,1.29,-,1.58,1.52,1.6,1.63,1.65,1.99,1.59,0.72,0.48
0,0,0,0,0,0,0,世帯主平均年齢,59.2,-,31.1,36.8,42.3,46.9,51.9,57.2,62,75.3,81
2,2,0,0,0,0,0,生計支出,307353,-3.3,246917,285649,310221,354396,339465,336035,327692,285282,287536
2,3,0,0,0,0,0,消費支出,307353,-3,246917,285649,310221,354396,339465,336035,327692,285282,287536
2,4,1,0,0,0,0,食料,90820,-0.2,62629,83006,83429,104913,91343,92436,104059,89683,86184
2,5,1,1,0,0,0,穀類,7374,5.8,5296,7639,7118,8932,8159,7234,7101,7179,6852
2,6,1,1,1,0,0,米類,2026,0.5,1518,2105,2001,2920,2444,1768,1542,1949,1819
2,7,1,1,1,0,102,米,2026,0.5,1518,2105,2001,2920,2444,1768,1542,1949,1819
2,6,1,1,2,0,0,パン,2906,-3,2011,2917,2777,3219,3061,3050,3358,2773,2517
2,7,1,1,2,0,120,食パン,983,5.8,464,1118,892,1111,1063,1098,1064,947,776
2,7,1,1,2,0,129,他のパン,1923,-7,1546,1799,1885,2107,1998,1951,2295,1826,1741
2,6,1,1,3,0,0,麺類,1991,25.9,1038,2001,1765,2304,2123,1788,1786,2161,2257
2,7,1,1,3,0,130,生うどん・そば,312,24.8,209,308,200,426,356,287,260,332,293
2,7,1,1,3,0,131,乾うどん・そば,458,37.5,146,340,225,220,244,302,326,764,1073
2,7,1,1,3,0,134,パスタ,143,31.2,119,171,169,225,172,186,201,79,58
2,7,1,1,3,0,133,中華麺,561,39.2,267,642,520,762,678,473,528,547,525
2,7,1,1,3,0,135,カップ麺,290,-9.9,159,296,372,322,481,298,307,225,170
2,7,1,1,3,0,132,即席麺,151,58.9,63,174,171,217,122,144,104,158,100
2,7,1,1,3,0,139,他の麺類,76,11.8,75,70,109,132,70,99,60,56,36
2,6,1,1,4,0,0,他の穀類,452,18.6,729,616,574,490,531,629,416,296,259
2,7,1,1,4,0,140,小麦粉,61,96.8,84,73,126,61,25,32,59,57,69
2,7,1,1,4,0,150,もち,47,6.8,38,50,35,40,142,7,19,46,52
2,7,1,1,4,0,160,他の穀類のその他,344,12.8,607,493,414,389,364,589,337,193,137
2,5,1,2,0,0,0,魚介類,6787,11.2,3924,5004,4623,6394,5663,6243,7510,8282,8390
2,6,1,2,1,0,0,生鮮魚介,3984,11.9,2638,3335,2440,4019,3580,3530,4472,4703,4676
2,7,1,2,1,170-189,0,鮮魚,3705,12.1,2561,3179,2323,3813,3375,3232,4147,4317,4229
2,7,1,2,1,170-189,170,まぐろ,693,7.1,448,611,394,742,552,670,855,793,681
2,7,1,2,1,170-189,172,あじ,138,22.1,149,84,116,120,78,112,181,164,158
2,7,1,2,1,170-189,173,いわし,59,28.3,6,63,24,32,28,25,65,95,92
2,7,1,2,1,170-189,174,かつお,155,-24,35,48,125,99,217,101,272,174,130
2,7,1,2,1,170-189,175,かれい,62,21.6,-,77,34,40,44,40,73,87,93
2,7,1,2,1,170-189,176,さけ,545,29.5,274,568,399,702,556,722,475,544,498
2,7,1,2,1,170-189,177,さば,64,30.6,66,26,21,63,51,71,86,77,86
2,7,1,2,1,170-189,178,さんま,19,-32.1,-,19,20,25,2,17,25,24,24
2,7,1,2,1,170-189,180,たい,118,110.7,25,57,26,231,56,93,74,166,191
2,7,1,2,1,170-189,181,ぶり,171,-9,167,111,132,219,178,116,213,179,151
2,7,1,2,1,170-189,182,いか,173,16.9,14,67,93,186,106,92,233,248,221
2,7,1,2,1,170-189,183,たこ,179,47.9,137,91,206,155,231,137,203,188,175
2,7,1,2,1,170-189,185,えび,256,36.9,212,103,191,286,270,181,407,269,238
2,7,1,2,1,170-189,186,かに,33,312.5,53,-,6,79,10,-,12,49,94
2,7,1,2,1,170-189,189,他の鮮魚,606,3.9,605,734,333,473,546,482,606,730,829
2,7,1,2,1,170-189,187,さしみ盛合わせ,434,-4.4,371,521,204,360,451,374,368,530,568
2,7,1,2,1,190-194,0,貝類,280,9.4,77,155,118,205,205,298,325,386,447
2,7,1,2,1,190-194,190,あさり,89,12.7,6,103,53,55,58,86,63,131,140
2,7,1,2,1,190-194,192,しじみ,45,12.5,35,25,17,7,13,65,31,73,58
2,7,1,2,1,190-194,191,かき(貝),8,60,-,-,-,19,18,8,17,3,4
