項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3495,-,4866,-,705,-,106,-,934,-,3224,-
0,0,0,0,0,調査世帯数,697,-,247,-,342,-,50,-,7,-,58,-,225,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3.67,-,2.25,-,2.82,-,3.3,-,3.38,-
0,0,0,0,0,有業人員,1.31,-,0.78,-,1.72,-,1.1,-,1,-,1.29,-,2.16,-
0,0,0,0,0,世帯主平均年齢,59.6,-,69.1,-,51.3,-,67.3,-,41,-,62,-,50.2,-
2,2,0,0,0,生計支出,317065,-,305200,-,338295,-,206452,-,207943,-,334363,-,329168,-
2,3,0,0,0,消費支出,317065,100,305200,100,338295,100,206452,100,207943,100,334363,100,329168,100
2,4,1,0,0,食料,89164,28.1,81555,26.7,97115,28.7,65226,31.6,48973,23.6,94286,28.2,94683,28.8
2,5,1,1,0,穀類,7165,2.3,5898,1.9,8243,2.4,5453,2.6,3778,1.8,7578,2.3,7357,2.2
2,6,1,1,1,米類,2146,0.7,1547,0.5,2547,0.8,1786,0.9,921,0.4,2574,0.8,2123,0.6
2,6,1,1,2,パン,2856,0.9,2464,0.8,3255,1,2067,1,1640,0.8,2840,0.8,2975,0.9
2,6,1,1,3,麺類,1740,0.5,1577,0.5,1911,0.6,1231,0.6,741,0.4,1844,0.6,1802,0.5
2,6,1,1,4,他の穀類,423,0.1,311,0.1,530,0.2,370,0.2,477,0.2,320,0.1,456,0.1
2,5,1,2,0,魚介類,6466,2,6868,2.3,6054,1.8,4720,2.3,2441,1.2,8426,2.5,5679,1.7
2,6,1,2,1,生鮮魚介,3833,1.2,4149,1.4,3578,1.1,2581,1.3,1723,0.8,4923,1.5,3453,1
2,6,1,2,2,塩干魚介,1135,0.4,1141,0.4,1060,0.3,954,0.5,126,0.1,1637,0.5,885,0.3
2,6,1,2,3,魚肉練製品,519,0.2,535,0.2,471,0.1,470,0.2,104,0.1,750,0.2,362,0.1
2,6,1,2,4,他の魚介加工品,979,0.3,1043,0.3,946,0.3,715,0.3,488,0.2,1115,0.3,978,0.3
2,5,1,3,0,肉類,8837,2.8,6815,2.2,10605,3.1,5802,2.8,2973,1.4,9482,2.8,9731,3
2,6,1,3,1,生鮮肉,7241,2.3,5484,1.8,8731,2.6,4720,2.3,2109,1,7954,2.4,8067,2.5
2,6,1,3,2,加工肉,1596,0.5,1331,0.4,1874,0.6,1082,0.5,864,0.4,1529,0.5,1664,0.5
2,5,1,4,0,乳卵類,4759,1.5,4300,1.4,5193,1.5,3901,1.9,1765,0.8,4866,1.5,4782,1.5
2,6,1,4,1,牛乳,1470,0.5,1210,0.4,1593,0.5,1977,1,662,0.3,1416,0.4,1479,0.4
2,6,1,4,2,乳製品,2427,0.8,2340,0.8,2670,0.8,1264,0.6,662,0.3,2368,0.7,2406,0.7
2,6,1,4,3,卵,862,0.3,750,0.2,930,0.3,660,0.3,442,0.2,1081,0.3,897,0.3
2,5,1,5,0,野菜・海藻,11906,3.8,11507,3.8,11845,3.5,10575,5.1,5391,2.6,14718,4.4,10933,3.3
2,6,1,5,1,生鮮野菜,8579,2.7,8334,2.7,8631,2.6,7299,3.5,3750,1.8,10194,3,7958,2.4
2,6,1,5,2,乾物・海藻,827,0.3,817,0.3,804,0.2,642,0.3,547,0.3,1123,0.3,835,0.3
2,6,1,5,3,大豆加工品,1239,0.4,1157,0.4,1232,0.4,1206,0.6,593,0.3,1602,0.5,1121,0.3
2,6,1,5,4,他の野菜・海藻加工品,1261,0.4,1199,0.4,1178,0.3,1427,0.7,501,0.2,1800,0.5,1018,0.3
2,5,1,6,0,果物,3821,1.2,4268,1.4,3420,1,3188,1.5,974,0.5,4719,1.4,3140,1
2,6,1,6,1,生鮮果物,3386,1.1,3785,1.2,3034,0.9,2921,1.4,947,0.5,4080,1.2,2840,0.9
2,6,1,6,2,果物加工品,435,0.1,483,0.2,386,0.1,267,0.1,27,0,639,0.2,300,0.1
2,5,1,7,0,油脂・調味料,4345,1.4,4086,1.3,4686,1.4,2969,1.4,1876,0.9,4574,1.4,4533,1.4
2,6,1,7,1,油脂,504,0.2,576,0.2,478,0.1,239,0.1,26,0,563,0.2,450,0.1
2,6,1,7,2,調味料,3841,1.2,3509,1.1,4207,1.2,2730,1.3,1850,0.9,4011,1.2,4083,1.2
2,5,1,8,0,菓子類,6726,2.1,5573,1.8,7708,2.3,5328,2.6,4308,2.1,6979,2.1,7341,2.2
2,5,1,9,0,調理食品,12913,4.1,11965,3.9,13891,4.1,9633,4.7,8028,3.9,13847,4.1,12847,3.9
2,6,1,9,1,主食的調理食品,5549,1.8,5404,1.8,5824,1.7,3739,1.8,3003,1.4,6022,1.8,5211,1.6
2,6,1,9,2,他の調理食品,7364,2.3,6560,2.1,8067,2.4,5894,2.9,5025,2.4,7826,2.3,7636,2.3
2,5,1,10,0,飲料,5688,1.8,4862,1.6,6432,1.9,4225,2,3655,1.8,6011,1.8,6265,1.9
2,6,1,10,1,茶類,1152,0.4,1000,0.3,1259,0.4,1261,0.6,548,0.3,1084,0.3,1042,0.3
2,6,1,10,2,コーヒー・ココア,1120,0.4,954,0.3,1241,0.4,695,0.3,180,0.1,1437,0.4,1212,0.4
2,6,1,10,3,他の飲料,3416,1.1,2909,1,3932,1.2,2269,1.1,2927,1.4,3491,1,4011,1.2
