項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
2,7,1,10,3,0,38B,ミネラルウォーター,411,-13.1,254,380,487,840,297,640,465,257,159
2,7,1,10,3,0,38Y,スポーツドリンク,62,-21.5,68,87,48,93,129,51,66,35,24
2,7,1,10,3,0,389,他の飲料のその他,772,13.5,583,535,450,1047,895,1079,659,755,602
2,5,1,11,0,0,0,酒類,4150,26.8,1899,2786,4843,3049,3044,7600,5560,3850,2562
2,7,1,11,0,0,3X1,清酒,443,-10.5,175,155,195,357,409,221,560,649,525
2,7,1,11,0,0,3X3,焼酎,404,32.9,234,-,399,150,305,632,382,536,373
2,7,1,11,0,0,3X4,ビール,1006,34.3,532,1532,974,639,669,2190,959,918,581
2,7,1,11,0,0,3X5,ウイスキー,235,26.3,-,26,365,185,125,187,491,252,194
2,7,1,11,0,0,3X9,ワイン,685,44.2,336,415,494,392,672,1466,1421,517,319
2,7,1,11,0,0,3X7,発泡酒・ビール風アルコール飲料,744,50.6,166,231,992,611,372,2070,941,587,348
2,7,1,11,0,0,3X8,チューハイ・カクテル,514,27.5,333,300,1277,540,416,660,600,320,163
2,7,1,11,0,0,3XX,他の酒,119,-28.3,123,126,148,174,76,175,206,70,59
2,5,1,12,0,0,0,外食,18709,-2,19624,24379,21589,23929,28813,32184,14137,10157,9932
2,6,1,12,1,0,0,一般外食,17887,-1,19164,21646,18731,21616,27941,32142,14137,10157,9932
2,7,1,12,1,390-396 399 39A 39B,0,食事代,15873,7.9,16637,19199,16498,19377,24520,28637,12853,9018,9122
2,7,1,12,1,390-396 399 39A 39B,390,日本そば・うどん,515,3.2,272,727,340,743,507,769,822,358,409
2,7,1,12,1,390-396 399 39A 39B,391,中華そば,586,15.6,893,795,887,713,699,972,339,330,277
2,7,1,12,1,390-396 399 39A 39B,392,他の麺類外食,300,13.2,192,320,663,391,212,459,472,127,128
2,7,1,12,1,390-396 399 39A 39B,393,すし(外食),1486,54.5,2464,2365,1758,1933,1834,2020,783,975,1100
2,7,1,12,1,390-396 399 39A 39B,394,和食,2586,78.8,2259,2479,2691,2980,3708,5273,2452,1510,1480
2,7,1,12,1,390-396 399 39A 39B,39A,中華食,471,9.5,672,362,502,850,747,484,204,326,161
2,7,1,12,1,390-396 399 39A 39B,395,洋食,1445,64.6,1937,2857,1110,1919,3824,1404,1513,395,339
2,7,1,12,1,390-396 399 39A 39B,399,焼肉,541,23.8,604,1409,491,611,1109,436,473,270,209
2,7,1,12,1,390-396 399 39A 39B,39B,ハンバーガー,488,35.9,1081,732,951,690,696,447,255,198,196
2,7,1,12,1,390-396 399 39A 39B,396,他の主食的外食,7455,-16.5,6263,7153,7105,8549,11184,16373,5539,4527,4823
2,7,1,12,1,390-396 399 39A 39B,397,喫茶代,804,-19.2,729,1970,945,1010,886,990,674,509,344
2,7,1,12,1,390-396 399 39A 39B,398,飲酒代,1210,-48.6,1797,477,1289,1228,2535,2515,609,630,466
2,6,1,12,2,0,39X,学校給食,821,-20,460,2733,2858,2313,872,41,-,-,-
2,4,2,0,0,0,0,住居,32675,78.8,38574,21063,24669,34304,36471,23670,47759,32549,19899
2,5,2,1,0,0,0,家賃地代,14800,28.2,37832,18578,22939,26601,14491,20432,19419,3227,1490
2,7,2,1,0,0,400,民営家賃,11752,56.4,31009,12383,15573,23095,11168,18488,16435,2231,1000
2,7,2,1,0,0,403,公営家賃,1368,-52.2,-,4075,1517,1089,2917,1408,2578,381,125
2,7,2,1,0,0,404,給与住宅家賃,1342,47.8,6823,1587,5850,2418,407,134,-,-,-
2,7,2,1,0,0,402,地代,339,33.5,-,533,-,-,-,402,407,615,366
2,7,2,1,0,0,409,他の家賃地代,-,-,-,-,-,-,-,-,-,-,-
2,5,2,2,0,0,0,設備修繕・維持,17875,165.4,742,2486,1731,7703,21980,3237,28340,29322,18408
2,6,2,2,1,0,0,設備材料,9953,225.3,27,11,246,7171,10376,203,26558,14136,5081
2,7,2,2,1,0,410,設備器具,9729,251,-,-,77,6896,10181,100,26249,13838,4917
2,7,2,2,1,0,419,修繕材料,224,-22.2,27,11,169,275,195,103,308,299,165
2,6,2,2,2,0,0,工事その他のサービス,7921,115.6,715,2475,1484,532,11604,3034,1782,15186,13327
2,7,2,2,2,0,420,畳替え,-,-100,-,-,-,-,-,-,-,-,-
2,7,2,2,2,0,424,給排水関係工事費,794,...,715,557,-,-,4046,670,1282,179,392
2,7,2,2,2,0,425,外壁・塀等工事費,4635,456.4,-,-,-,-,2620,-,-,11490,9910
2,7,2,2,2,0,426,植木・庭手入れ代,183,-41.5,-,-,-,-,-,852,-,269,147
2,7,2,2,2,0,427,他の工事費,1155,43.7,-,-,-,-,4484,31,151,1628,1849
2,7,2,2,2,0,429,火災・地震保険料,1155,-20,-,1918,1484,532,454,1481,348,1619,1029
2,4,3,0,0,0,0,光熱・水道,20396,12.9,18385,15575,18919,20567,23014,22330,20871,20287,19613
2,5,3,1,0,0,430,電気代,10358,8.7,9091,7789,9426,9595,10992,11234,11270,10708,9886
2,5,3,2,0,0,0,ガス代,3870,20.3,3603,3163,4023,4022,4467,4462,3738,3621,3679
