項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,65歳未満（円）,65歳以上（円）,(再掲）75歳以上（円）
2,7,5,2,2,0,571,スカート,37,-65.4,32,38,18
2,7,5,2,2,0,572,婦人用スラックス,351,-35.7,319,356,261
2,7,5,2,2,0,573,婦人用コート,129,-46,208,120,45
2,7,5,2,2,0,575,女子用学校制服,13,...,188,-,-
2,7,5,2,2,0,576,他の婦人用洋服,450,-31.3,967,409,396
2,6,5,2,3,0,0,子供用洋服,180,-4.3,622,142,59
2,7,5,2,3,0,580,子供服,123,-25,313,107,32
2,7,5,2,3,0,582,乳児服,57,137.5,309,34,27
2,5,5,3,0,0,0,シャツ・セーター類,1233,-43.7,1231,1236,1028
2,6,5,3,1,0,0,男子用シャツ・セーター類,376,-35.1,407,373,278
2,7,5,3,1,0,590,ワイシャツ,33,-55.4,44,32,23
2,7,5,3,1,0,591,他の男子用シャツ,284,-23.7,321,282,208
2,7,5,3,1,0,592,男子用セーター,58,-56.7,42,60,47
2,6,5,3,2,0,0,婦人用シャツ・セーター類,830,-47.4,726,840,745
2,7,5,3,2,0,593,ブラウス,161,-65.2,79,169,187
2,7,5,3,2,0,594,他の婦人用シャツ,412,-29,491,405,299
2,7,5,3,2,0,595,婦人用セーター,257,-52.1,155,266,260
2,6,5,3,3,0,596,子供用シャツ・セーター類,28,-9.7,98,22,5
2,5,5,4,0,0,0,下着類,910,-0.4,1002,901,822
2,6,5,4,1,0,0,男子用下着類,330,-6.8,277,335,338
2,7,5,4,1,0,600,男子用下着,234,-15.5,230,234,234
2,7,5,4,1,0,602,男子用寝巻き,96,24.7,47,100,104
2,6,5,4,2,0,0,婦人用下着類,553,4.9,664,542,477
2,7,5,4,2,0,610,婦人用ファンデーション,94,49.2,207,83,31
2,7,5,4,2,0,612,他の婦人用下着,374,-4.8,298,381,356
2,7,5,4,2,0,614,婦人用寝巻き,85,21.4,159,79,91
2,6,5,4,3,0,0,子供用下着類,27,-18.2,62,24,6
2,7,5,4,3,0,620,子供用下着,11,-26.7,62,6,6
2,7,5,4,3,0,621,子供用寝巻き,16,-15.8,-,18,-
2,5,5,5,0,0,0,生地・糸類,141,-15.1,160,140,101
2,7,5,5,0,0,631,着尺地・生地,71,44.9,120,68,33
2,7,5,5,0,0,640,他の生地・糸類,69,-40.5,41,72,68
2,5,5,6,0,0,0,他の被服,570,-29.1,706,558,462
2,7,5,6,0,0,650,帽子,92,-36.6,59,95,73
2,7,5,6,0,0,651,ネクタイ,4,100,-,4,8
2,7,5,6,0,0,652,マフラー・スカーフ,27,-82.4,28,27,24
2,7,5,6,0,0,653,手袋,47,-7.8,35,48,40
2,7,5,6,0,0,654,男子用靴下,109,-2.7,212,101,81
2,7,5,6,0,0,655,婦人用ストッキング,22,-48.8,11,23,18
2,7,5,6,0,0,656,婦人用ソックス,101,-24.6,116,100,81
2,7,5,6,0,0,657,子供用靴下,13,62.5,49,9,8
2,7,5,6,0,0,659,他の被服のその他,156,0,197,152,129
2,5,5,7,0,0,0,履物類,797,-26.8,1480,744,706
2,7,5,7,0,0,675,大人用運動靴,240,10.6,959,185,180
2,7,5,7,0,0,679,大人用サンダル,34,3,18,35,29
2,7,5,7,0,0,670,男子靴,108,-28.9,74,110,119
2,7,5,7,0,0,672,婦人靴,246,-45.5,280,242,224
2,7,5,7,0,0,676,子供用靴・サンダル,22,-4.3,11,22,5
2,7,5,7,0,0,680,他の履物,148,-30.8,139,149,149
2,5,5,8,0,0,0,被服関連サービス,405,-44,387,406,312
2,7,5,8,0,0,691,洗濯代,358,-36.3,366,357,280
2,7,5,8,0,0,694,被服賃借料,-,-100,-,-,-
2,7,5,8,0,0,692,他の被服関連サービス,47,-65.4,21,49,32
2,4,6,0,0,0,0,保健医療,20512,15,23183,20278,19153
2,5,6,1,0,0,0,医薬品,3570,4.5,3644,3568,3320
2,7,6,1,0,0,700,感冒薬,164,15.5,175,163,138
2,7,6,1,0,0,701,胃腸薬,136,-0.7,142,136,134
2,7,6,1,0,0,702,栄養剤,327,-1.2,383,324,350
2,7,6,1,0,0,704,外傷・皮膚病薬,84,23.5,22,89,82
2,7,6,1,0,0,706,他の外用薬,378,2.4,362,380,301
2,7,6,1,0,0,709,他の医薬品,2479,4.6,2561,2476,2315
2,5,6,2,0,0,710,健康保持用摂取品,1743,3.1,835,1823,1822
2,5,6,3,0,0,0,保健医療用品・器具,2719,9.9,4206,2598,2266
2,7,6,3,0,0,713,紙おむつ,146,-5.8,289,132,176
2,7,6,3,0,0,711,保健用消耗品,1184,72.3,1834,1129,945
2,7,6,3,0,0,712,眼鏡,720,6.4,910,704,656
2,7,6,3,0,0,714,コンタクトレンズ,77,54,371,53,15
2,7,6,3,0,0,719,他の保健医療用品・器具,593,-34.4,802,580,475
2,5,6,4,0,0,0,保健医療サービス,12480,21.7,14498,12288,11746
2,7,6,4,0,0,720,医科診療代,4436,-8.1,3843,4490,4116
2,7,6,4,0,0,722,歯科診療代,3056,95.3,757,3246,2227
2,7,6,4,0,0,723,出産入院料,448,...,5481,-,-
2,7,6,4,0,0,721,他の入院料,3191,28.6,1468,3343,4214
2,7,6,4,0,0,724,整骨(接骨)・鍼灸院治療代,359,18.5,366,357,455
2,7,6,4,0,0,728,マッサージ料金等(診療外),388,-20.3,617,368,320
2,7,6,4,0,0,727,人間ドック等受診料,357,58,1502,259,177
2,7,6,4,0,0,729,他の保健医療サービス,246,-32.4,465,225,237
2,4,7,0,0,0,0,交通・通信,25595,1.2,30429,25182,23775
2,5,7,1,0,0,0,交通,2656,-54.4,4585,2491,2124
2,7,7,1,0,0,730,鉄道運賃,961,-64,1368,921,660
2,7,7,1,0,0,731,鉄道通学定期代,20,-84,234,-,-
2,7,7,1,0,0,732,鉄道通勤定期代,282,15.6,962,233,152
2,7,7,1,0,0,733,バス代,127,-63.3,111,128,96
2,7,7,1,0,0,734,バス通学定期代,11,120,144,-,-
2,7,7,1,0,0,735,バス通勤定期代,84,-21.5,123,79,109
2,7,7,1,0,0,736,タクシー代,682,-36.1,659,685,853
2,7,7,1,0,0,737,航空運賃,86,-75,439,54,16
2,7,7,1,0,0,738,有料道路料,380,-56.2,540,367,229
2,7,7,1,0,0,739,他の交通,24,-51,4,25,9
2,5,7,2,0,0,0,自動車等関係費,12535,24.1,9730,12772,13417
2,6,7,2,1,0,0,自動車等購入,4209,97.7,1098,4506,7315
2,7,7,2,1,0,740,自動車購入,4015,96.3,-,4392,7315
2,7,7,2,1,0,742,自動車以外の輸送機器購入,194,128.2,1098,113,-
2,6,7,2,2,0,745,自転車購入,322,2.2,424,309,279
2,6,7,2,3,0,0,自動車等維持,8004,4.5,8208,7958,5823
2,7,7,2,3,0,750,ガソリン,1183,-18.5,1366,1165,847
2,7,7,2,3,0,751,自動車等部品,605,-3.7,822,582,299
2,7,7,2,3,0,752,自動車等関連用品,617,20.5,625,615,947
2,7,7,2,3,0,753,自動車整備費,1739,48.6,2403,1669,709
2,7,7,2,3,0,755,自動車以外の輸送機器整備費,114,54.1,47,120,150
2,7,7,2,3,0,75X,年極・月極駐車場借料,1056,-15.5,337,1115,871
2,7,7,2,3,0,756,他の駐車場借料,106,-24.3,132,104,64
2,7,7,2,3,0,75B,レンタカー・カーシェアリング料金,102,-54.5,54,107,24
2,7,7,2,3,0,754,他の自動車等関連サービス,511,39.6,469,513,476
2,7,7,2,3,0,757,自動車保険料（自賠責）,283,-16.5,518,259,176
2,7,7,2,3,0,758,自動車保険料（任   意）,1644,10,1417,1663,1217
2,7,7,2,3,0,759,自動車保険料以外の輸送機器保険料,44,266.7,16,47,45
2,5,7,3,0,0,0,通信,10403,11.1,16115,9919,8234
2,7,7,3,0,0,760,郵便料,539,23.6,448,547,539
2,7,7,3,0,0,762,固定電話通信料,2097,-2.7,2288,2083,1954
2,7,7,3,0,0,763,携帯電話通信料,6688,11.9,10516,6349,5068
2,7,7,3,0,0,769,運送料,533,24,412,544,464
2,7,7,3,0,0,766,携帯電話機,428,43.6,1878,317,138
2,7,7,3,0,0,764,他の通信機器,118,61.6,573,79,70
2,4,8,0,0,0,0,教育,1692,-20.3,13216,666,1028
2,5,8,1,0,0,0,授業料等,1532,-9.8,11674,627,972
2,7,8,1,0,0,770,国公立小学校,19,280,151,7,11
2,7,8,1,0,0,771,私立小学校,-,-,-,-,-
2,7,8,1,0,0,772,国公立中学校,-,-100,-,-,-
2,7,8,1,0,0,773,私立中学校,-,-100,-,-,-
2,7,8,1,0,0,774,国公立高校,9,...,120,-,-
2,7,8,1,0,0,775,私立高校,292,...,3935,-,-
2,7,8,1,0,0,776,国公立大学,-,-100,-,-,-
2,7,8,1,0,0,777,私立大学,1056,57.6,5739,621,961
2,7,8,1,0,0,778,幼児教育費用,-,-100,-,-,-
2,7,8,1,0,0,779,専修学校,156,...,1729,-,-
2,5,8,2,0,0,0,教科書・学習参考教材,37,146.7,202,25,32
2,7,8,2,0,0,780,教科書,14,250,169,3,-
2,7,8,2,0,0,781,学習参考教材,23,109.1,33,22,32
2,5,8,3,0,0,0,補習教育,123,-70,1340,14,24
2,7,8,3,0,0,790,幼児・小学校補習教育,53,...,506,14,24
2,7,8,3,0,0,791,中学校補習教育,71,688.9,834,-,-
2,7,8,3,0,0,792,高校補習教育・予備校,-,-100,-,-,-
2,4,9,0,0,0,0,教養娯楽,25778,-23.2,33152,25185,21531
2,5,9,1,0,0,0,教養娯楽用耐久財,2805,45.8,3316,2763,2384
2,7,9,1,0,0,801,テレビ,680,15.8,-,738,491
2,7,9,1,0,0,813,ビデオレコーダー・プレイヤー,149,432.1,-,162,77
2,7,9,1,0,0,810,パソコン,1434,157,2612,1332,1383
2,7,9,1,0,0,804,カメラ・ビデオカメラ,77,-42.1,-,84,30
2,7,9,1,0,0,806,楽器,8,-97.3,-,9,7
2,7,9,1,0,0,807,書斎・学習用机・椅子,23,666.7,23,23,16
2,7,9,1,0,0,809,他の教養娯楽用耐久財,296,66.3,666,266,247
2,7,9,1,0,0,812,教養娯楽用耐久財修理代,137,-2.8,16,148,134
2,5,9,2,0,0,0,教養娯楽用品,5083,-21.9,5589,5043,3711
2,7,9,2,0,821-829,0,文房具,380,-15.9,423,376,340
2,7,9,2,0,821-829,821,筆記・絵画用具,55,-15.4,39,57,49
2,7,9,2,0,821-829,826,ノート・紙製品,199,-14.6,227,197,181
2,7,9,2,0,821-829,827,他の学習用消耗品,38,2.7,32,39,32
2,7,9,2,0,821-829,828,他の学習用文房具,47,-9.6,54,47,54
2,7,9,2,0,821-829,829,他の文房具,40,-39.4,71,38,24
2,7,9,2,0,832-834,0,運動用具類,465,-38.7,462,467,264
2,7,9,2,0,832-834,832,ゴルフ用具,60,-69.2,53,62,21
2,7,9,2,0,832-834,833,他の運動用具,82,-26.8,70,82,35
2,7,9,2,0,832-834,834,スポーツウェア,323,-28.4,338,323,208
2,7,9,2,0,835-837,0,玩具,199,-0.5,504,171,129
2,7,9,2,0,835-837,836,ゲーム機,34,126.7,117,25,35
2,7,9,2,0,835-837,835,ゲームソフト等,55,61.8,95,51,43
2,7,9,2,0,835-837,837,他の玩具,111,-26.5,291,94,52
2,7,9,2,0,0,840,切り花,819,-4.9,484,850,789
2,7,9,2,0,842 843 845-849 84A 84Y,0,他の教養娯楽用品,2423,-12.8,2880,2386,1879
2,7,9,2,0,842 843 845-849 84A 84Y,846,音楽・映像用未使用メディア,42,-10.6,77,40,22
2,7,9,2,0,842 843 845-849 84A 84Y,845,音楽・映像収録済メディア,175,-42.8,525,147,128
2,7,9,2,0,842 843 845-849 84A 84Y,848,ペットフード,579,-12.3,583,580,394
2,7,9,2,0,842 843 845-849 84A 84Y,84Y,ペット・他のペット用品,244,0.4,394,231,124
2,7,9,2,0,842 843 845-849 84A 84Y,84A,園芸用植物,362,6.2,205,376,370
2,7,9,2,0,842 843 845-849 84A 84Y,847,園芸用品,332,20.7,311,333,288
2,7,9,2,0,842 843 845-849 84A 84Y,843,手芸・工芸材料,67,-20.2,29,70,51
2,7,9,2,0,842 843 845-849 84A 84Y,849,電池,221,-0.5,260,218,216
2,7,9,2,0,842 843 845-849 84A 84Y,842,他の教養娯楽用品のその他,400,-33.6,498,390,286
2,7,9,2,0,0,84X,動物病院代,618,-48.5,605,622,265
2,7,9,2,0,0,841,他のペット関連サービス,176,-29.3,230,170,44
2,7,9,2,0,0,844,教養娯楽用品修理代,2,-80,1,2,1
2,5,9,3,0,0,0,書籍・他の印刷物,4517,-1.3,4330,4535,4611
2,7,9,3,0,0,850,新聞,3432,-2.5,2178,3545,3703
2,7,9,3,0,0,851,雑誌,287,3.6,546,266,231
2,7,9,3,0,0,854,書籍,683,4.9,1475,612,581
2,7,9,3,0,0,859,他の印刷物,115,-10.2,131,113,97
2,5,9,4,0,0,0,教養娯楽サービス,13374,-34.9,19917,12844,10825
2,6,9,4,1,0,860,宿泊料,751,-68,689,760,613
2,6,9,4,2,0,0,パック旅行費,1463,-74.8,294,1576,1517
2,7,9,4,2,0,861,国内パック旅行費,926,-68.6,294,984,578
2,7,9,4,2,0,862,外国パック旅行費,538,-81.1,-,591,940
2,6,9,4,3,0,0,月謝類,1939,-7.4,4362,1749,750
2,7,9,4,3,0,875,語学月謝,27,-3.6,-,29,36
2,7,9,4,3,0,870,他の教育的月謝,312,609.1,2852,118,100
2,7,9,4,3,0,876,音楽月謝,189,-63.9,370,170,97
2,7,9,4,3,0,871,他の教養的月謝,260,-41.3,476,245,254
2,7,9,4,3,0,872,スポーツ月謝,518,-10.8,428,521,56
2,7,9,4,3,0,873,自動車教習料,188,422.2,-,205,37
2,7,9,4,3,0,874,家事月謝,23,0,9,25,21
2,7,9,4,3,0,879,他の月謝類,422,1.2,227,435,150
2,6,9,4,4,0,0,他の教養娯楽サービス,9220,-10.6,14571,8759,7945
2,7,9,4,4,880 88A 88B,0,放送受信料,3185,14.8,2581,3242,3176
2,7,9,4,4,880 88A 88B,88A,ＮＨＫ放送受信料,1375,5.4,892,1421,1500
2,7,9,4,4,880 88A 88B,88B,ケーブルテレビ放送受信料,1528,16.3,1630,1520,1451
2,7,9,4,4,880 88A 88B,880,他の放送受信料,282,79.6,58,302,224
2,7,9,4,4,877 878 881-886,0,入場・観覧・ゲーム代,2517,-41.7,7842,2058,1532
2,7,9,4,4,877 878 881-886,882,映画・演劇等入場料,289,-70,735,250,191
2,7,9,4,4,877 878 881-886,883,スポーツ観覧料,34,-66.7,493,2,-
2,7,9,4,4,877 878 881-886,877,ゴルフプレー料金,1113,-39.3,2713,976,775
2,7,9,4,4,877 878 881-886,878,スポーツクラブ使用料,745,4.2,3083,543,313
2,7,9,4,4,877 878 881-886,881,他のスポーツ施設使用料,165,-20.3,654,116,108
2,7,9,4,4,877 878 881-886,884,文化施設入場料,60,-64.3,57,61,40
2,7,9,4,4,877 878 881-886,886,遊園地入場・乗物代,5,-88.6,44,1,-
2,7,9,4,4,877 878 881-886,885,他の入場・ゲーム代,107,-62.2,63,110,106
2,7,9,4,4,0,888,諸会費,409,-24.1,59,441,575
2,7,9,4,4,0,887,写真撮影・プリント代,67,-39.1,18,71,63
2,7,9,4,4,0,88X,教養娯楽賃借料,89,34.8,26,94,131
2,7,9,4,4,0,88Y,インターネット接続料,2437,31.8,3251,2362,2003
2,7,9,4,4,0,889,他の教養娯楽サービスのその他,517,-21.2,794,492,466
2,4,10,0,0,0,0,その他の消費支出,40166,-12.4,42067,40065,40104
2,5,10,1,0,0,0,諸雑費,19601,-18.3,22776,19324,18105
2,6,10,1,1,0,0,理美容サービス,2988,-20,2771,3010,2829
2,7,10,1,1,0,890,温泉・銭湯入浴料,99,25.3,47,104,68
2,7,10,1,1,0,891,理髪料,535,0.4,692,522,543
2,7,10,1,1,0,892,パーマネント代,337,-7.4,92,360,464
2,7,10,1,1,0,894,カット代,526,-6.6,427,534,553
2,7,10,1,1,0,899,他の理美容代,1491,-32.1,1514,1491,1202
2,6,10,1,2,0,0,理美容用品,3815,-11.6,5754,3649,2998
2,7,10,1,2,0,900,理美容用電気器具,177,3.5,828,121,121
2,7,10,1,2,0,901,歯ブラシ,145,-0.7,196,140,118
2,7,10,1,2,0,903,他の理美容用品,112,-47.7,142,110,94
2,7,10,1,2,904-915,0,石けん類・化粧品,3381,-10.7,4588,3278,2666
2,7,10,1,2,904-915,904,浴用・洗顔石けん,360,8.1,508,349,270
2,7,10,1,2,904-915,905,シャンプー,208,19.5,288,200,164
2,7,10,1,2,904-915,908,ヘアコンディショナー,108,6.9,187,101,85
2,7,10,1,2,904-915,906,歯磨き,306,4.4,456,294,237
2,7,10,1,2,904-915,907,整髪・養毛剤,193,-12.3,116,200,185
2,7,10,1,2,904-915,909,化粧クリーム,314,-23.4,437,302,202
2,7,10,1,2,904-915,910,化粧水,262,0.8,409,249,190
2,7,10,1,2,904-915,914,乳液,103,-14.9,204,94,75
2,7,10,1,2,904-915,911,ファンデーション,118,-49.4,202,111,89
2,7,10,1,2,904-915,912,口紅,37,-40.3,72,34,28
2,7,10,1,2,904-915,915,ヘアカラーリング剤,140,14.8,146,139,125
2,7,10,1,2,904-915,913,他の化粧品,1233,-15.4,1562,1206,1015
2,6,10,1,3,0,0,身の回り用品,1000,-42.5,1763,938,636
2,7,10,1,3,0,920,傘,54,-44.3,96,51,52
2,7,10,1,3,924-927,0,かばん類,454,-31.9,1267,387,302
2,7,10,1,3,924-927,924,ハンドバッグ,215,-45,483,191,124
2,7,10,1,3,924-927,925,通学用かばん,43,53.6,215,31,35
2,7,10,1,3,924-927,926,旅行用かばん,43,-68.6,97,38,52
2,7,10,1,3,924-927,927,他のバッグ,153,37.8,472,126,90
2,7,10,1,3,0,928,アクセサリー,135,-52.3,49,144,42
2,7,10,1,3,0,930,腕時計,61,-79,-,66,25
2,7,10,1,3,0,932,他の身の回り用品,262,-6.8,326,256,177
2,7,10,1,3,0,935,身の回り用品関連サービス,34,-72.1,26,35,39
2,6,10,1,4,0,940,たばこ,687,-5,941,668,299
2,6,10,1,5,0,0,他の諸雑費,11110,-17.5,11547,11059,11342
2,7,10,1,5,0,950,信仰・祭祀費,1802,-13.9,528,1902,2390
2,7,10,1,5,0,955,祭具・墓石,118,-88,67,123,114
2,7,10,1,5,0,956,婚礼関係費,-,-,-,-,-
2,7,10,1,5,0,957,葬儀関係費,74,-96.1,217,58,25
2,7,10,1,5,0,958,他の冠婚葬祭費,122,-9.6,72,126,153
2,7,10,1,5,0,95X,医療保険料,1989,52.1,2329,1956,1717
2,7,10,1,5,0,952,他の非貯蓄型保険料,3776,3.8,3752,3772,3341
2,7,10,1,5,0,953,寄付金,785,29.1,2063,670,817
2,7,10,1,5,0,954,保育費用,15,...,140,6,10
2,7,10,1,5,0,951,介護サービス,1070,-18.9,1567,1040,1467
2,7,10,1,5,0,959,他の諸雑費のその他,1359,-7.5,813,1406,1308
2,5,10,2,0,0,0,こづかい,6052,3.3,5590,6109,5738
2,6,10,2,0,0,960,世帯主こづかい,4461,-6.1,1994,4687,4527
2,6,10,2,0,0,961,他のこづかい,1591,43.5,3595,1422,1211
2,5,10,3,0,0,0,交際費,13465,-11.7,8186,13940,16115
2,6,10,3,6,0,970,贈与金,10322,-16.8,5553,10754,13217
2,7,10,3,6,0,0,贈与金,10322,-16.8,5553,10754,13217
2,6,10,3,7,0,0,他の交際費,3144,10.7,2634,3186,2899
2,7,10,3,7,0,971,つきあい費,34,-49.3,13,35,17
2,7,10,3,7,0,973,住宅関係負担費,2923,18.6,2577,2952,2689
2,7,10,3,7,0,972,他の負担費,187,-39.1,44,199,193
2,5,10,4,0,0,0,仕送り金,1048,36.6,5514,693,146
2,6,10,4,0,0,980,国内遊学仕送り金,-,-,-,-,-
2,6,10,4,0,0,981,他の仕送り金,1048,36.6,5514,693,146
2,3,0,0,0,0,0,土地家屋購入,-,-,-,-,-
2,2,0,0,0,0,0,その他の実支出,37089,5.4,44081,36465,31271
2,3,0,0,0,0,0,直接税,16813,10.7,25084,16059,13166
2,4,0,0,0,0,0,勤労所得税,478,-35.8,551,469,317
2,4,0,0,0,0,0,個人住民税,5114,-5.2,9008,4734,3490
2,4,0,0,0,0,0,他の税,11220,23.9,15524,10856,9359
2,3,0,0,0,0,0,社会保険料,20266,1.6,18965,20398,18104
2,4,0,0,0,0,0,公的年金保険料,2270,-26.5,6885,1870,1185
2,4,0,0,0,0,0,健康保険料,11491,9.4,10829,11555,10344
2,4,0,0,0,0,0,介護保険料,6461,2.2,1165,6932,6547
2,4,0,0,0,0,0,他の社会保険料,45,15.4,85,42,28
2,3,0,0,0,0,0,その他,10,-64.3,33,8,1
2,1,0,0,0,0,0,実支出以外の支払(繰越金を除く),350733,21.5,447250,343095,319555
2,2,0,0,0,0,0,預貯金,279272,15.5,332735,275309,260662
2,2,0,0,0,0,0,保険料,15642,144.7,9313,16100,22230
2,3,0,0,0,0,0,個人・企業年金保険料,1147,139.5,1464,1119,1185
2,3,0,0,0,0,0,他の保険料,14496,145.2,7848,14981,21045
2,2,0,0,0,0,0,有価証券購入,993,-1.3,334,1051,438
2,2,0,0,0,0,0,土地家屋借金返済,2877,-24.4,16473,1670,1220
2,2,0,0,0,0,0,他の借金返済,378,-35.8,-,411,387
2,2,0,0,0,0,0,クレジット購入借入金返済,50815,51.4,88060,47763,33863
2,2,0,0,0,0,0,実支出以外の支払のその他,755,-48.3,335,790,756
2,1,0,0,0,0,0,繰越金,82993,24.1,292417,64319,65075
,,,,,,,,,,,,
東京都生計分析調査　令和 2年,,,,,,,,,,,,
第３１表　世帯主年齢階層別１世帯当たり年平均１か月間の収入と品目別生計支出　―　無職世帯　―,,,,,,,,,,,,
注）「大人用運動靴」、「大人用サンダル」、「子供用靴・サンダル」の対前年増加率は、それぞれ、平成31年・令和元年の「運動靴」、「サンダル」、「子供靴」と比較して算出している。,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払）,,,,,,,,,,,,
