項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,402,834,695,1038,1156,893,991,3991,1990
0,0,0,0,0,0,0,調査世帯数,687,-,29,58,45,68,77,64,70,276,137
0,0,0,0,0,0,0,世帯人員,2.95,-,3.29,3.53,3.76,3.61,3.18,3.2,2.6,2.43,2.33
0,0,0,0,0,0,0,有業人員,1.35,-,1.32,1.42,1.72,1.61,1.67,1.93,1.66,0.9,0.63
0,0,0,0,0,0,0,世帯主平均年齢,59.5,-,31.8,37.1,42.2,46.7,51.9,57,62.2,75.3,80.8
2,2,0,0,0,0,0,生計支出,368393,26.4,289755,289704,1156312,429150,363823,304285,394491,248920,245887
2,3,0,0,0,0,0,消費支出,307747,5.6,289755,289704,283789,429150,363823,304285,394491,248920,245887
2,4,1,0,0,0,0,食料,90267,10.1,74765,84050,89001,111280,88177,91655,107070,84006,79165
2,5,1,1,0,0,0,穀類,6927,10.2,6008,6871,7190,8885,7521,7118,6429,6385,5462
2,6,1,1,1,0,0,米類,1990,3.9,1603,1915,1559,2864,1912,2113,1689,1963,1844
2,7,1,1,1,0,102,米,1990,3.9,1603,1915,1559,2864,1912,2113,1689,1963,1844
2,6,1,1,2,0,0,パン,3077,13.6,2479,2955,3517,3479,3646,3074,3015,2832,2374
2,7,1,1,2,0,120,食パン,941,13.4,695,1048,997,847,914,914,815,1003,831
2,7,1,1,2,0,129,他のパン,2136,13.7,1784,1907,2519,2633,2732,2160,2199,1830,1543
2,6,1,1,3,0,0,麺類,1395,9.9,1365,1576,1565,1844,1451,1500,1294,1200,930
2,7,1,1,3,0,130,生うどん・そば,253,-4.5,140,295,266,204,262,347,244,245,204
2,7,1,1,3,0,131,乾うどん・そば,54,-12.9,222,93,40,47,33,44,41,45,29
2,7,1,1,3,0,134,パスタ,163,44.2,188,200,212,266,184,227,151,100,51
2,7,1,1,3,0,133,中華麺,333,14.4,213,412,326,467,328,390,301,293,268
2,7,1,1,3,0,135,カップ麺,349,10.1,378,323,354,488,380,311,342,317,256
2,7,1,1,3,0,132,即席麺,156,9.1,143,169,237,237,187,89,158,125,75
2,7,1,1,3,0,139,他の麺類,86,10.3,80,84,131,136,76,92,57,74,47
2,6,1,1,4,0,0,他の穀類,464,17.5,561,425,549,698,512,431,432,390,314
2,7,1,1,4,0,140,小麦粉,64,30.6,133,88,110,165,21,50,49,38,34
2,7,1,1,4,0,150,もち,107,-16.4,58,117,31,64,112,57,179,126,135
2,7,1,1,4,0,160,他の穀類のその他,293,34.4,370,219,409,470,378,323,204,225,146
2,5,1,2,0,0,0,魚介類,6015,0,3099,3509,4241,5665,4630,5593,6107,7705,7834
2,6,1,2,1,0,0,生鮮魚介,3541,0.1,1710,2223,2821,3343,2884,3097,3548,4465,4583
2,7,1,2,1,170-189,0,鮮魚,3157,1,1579,2079,2542,2884,2537,2807,3228,3960,3984
2,7,1,2,1,170-189,170,まぐろ,612,1.3,401,498,468,748,490,493,510,733,793
2,7,1,2,1,170-189,172,あじ,83,-8.8,44,149,58,60,109,18,86,90,85
2,7,1,2,1,170-189,173,いわし,40,-32.2,-,27,47,34,18,57,24,54,69
2,7,1,2,1,170-189,174,かつお,59,-40.4,-,44,87,25,54,17,58,83,69
2,7,1,2,1,170-189,175,かれい,36,-54.4,-,8,29,15,48,56,28,46,45
2,7,1,2,1,170-189,176,さけ,426,11.5,307,378,567,491,383,360,327,460,435
2,7,1,2,1,170-189,177,さば,83,-2.4,103,32,75,77,60,64,95,103,114
2,7,1,2,1,170-189,178,さんま,12,-47.8,-,5,11,-,9,9,27,17,20
2,7,1,2,1,170-189,180,たい,83,16.9,15,42,11,86,111,142,51,98,69
2,7,1,2,1,170-189,181,ぶり,282,4.8,132,158,262,243,213,316,288,347,349
2,7,1,2,1,170-189,182,いか,141,-6.6,48,50,64,71,125,127,145,207,216
2,7,1,2,1,170-189,183,たこ,101,38.4,67,58,125,67,79,108,127,115,117
2,7,1,2,1,170-189,185,えび,204,14,155,133,157,152,173,220,274,234,183
2,7,1,2,1,170-189,186,かに,10,-41.2,-,2,-,17,18,8,25,6,11
2,7,1,2,1,170-189,189,他の鮮魚,559,-14.8,269,376,328,530,327,363,672,756,803
2,7,1,2,1,170-189,187,さしみ盛合わせ,427,48.3,38,120,252,268,321,451,489,611,605
2,7,1,2,1,190-194,0,貝類,383,-7,131,145,280,459,347,289,320,505,599
2,7,1,2,1,190-194,190,あさり,86,13.2,65,64,56,107,62,117,87,91,109
2,7,1,2,1,190-194,192,しじみ,30,-33.3,-,4,23,29,17,31,20,47,68
2,7,1,2,1,190-194,191,かき(貝),123,-33.2,-,30,103,137,52,62,122,190,224
2,7,1,2,1,190-194,194,ほたて貝,102,27.5,15,20,85,109,149,58,78,131,162
2,7,1,2,1,190-194,193,他の貝,42,50,51,26,14,77,66,21,13,46,35
2,6,1,2,2,0,0,塩干魚介,1021,-7.7,708,539,533,1084,682,1082,1114,1284,1406
2,7,1,2,2,0,195,塩さけ,152,-9.5,173,69,77,232,107,85,212,173,204
2,7,1,2,2,0,196,たらこ,177,13.5,50,75,101,126,107,261,207,232,279
2,7,1,2,2,0,197,しらす干し,146,-10.4,215,73,68,182,110,165,179,157,183
2,7,1,2,2,0,198,干しあじ,60,-20,21,24,37,30,33,25,52,100,96
2,7,1,2,2,0,202,他の塩干魚介,486,-10.8,249,297,249,514,326,546,465,622,644
2,6,1,2,3,0,0,魚肉練製品,554,3.6,261,354,345,403,356,462,647,756,731
2,7,1,2,3,0,203,揚げかまぼこ,158,-4.2,35,45,68,96,104,122,160,250,243
2,7,1,2,3,0,204,ちくわ,103,2,67,44,77,102,58,147,112,124,106
2,7,1,2,3,0,205,かまぼこ,174,27,87,189,70,120,128,100,214,233,245
2,7,1,2,3,0,209,他の魚肉練製品,119,-9.8,71,77,130,85,65,92,161,150,137
2,6,1,2,4,0,0,他の魚介加工品,899,7.9,419,393,542,835,709,952,798,1199,1114
2,7,1,2,4,0,210,かつお節・削り節,67,-5.6,35,18,14,67,48,57,20,108,125
2,7,1,2,4,0,213,魚介の漬物,213,-2.7,43,144,231,138,105,143,235,301,330
2,7,1,2,4,0,215,魚介のつくだ煮,72,-13.3,-,5,-,29,13,58,61,139,144
