項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,473,570,936,964,1023,936,1042,4055,2028
0,0,0,0,0,0,0,調査世帯数,697,-,32,42,64,65,72,64,72,286,145
0,0,0,0,0,0,0,世帯人員,2.95,-,3.14,3.83,3.71,3.67,3.32,3.05,2.71,2.4,2.25
0,0,0,0,0,0,0,有業人員,1.31,-,1.53,1.57,1.58,1.6,1.63,2.09,1.68,0.75,0.53
0,0,0,0,0,0,0,世帯主平均年齢,59.6,-,30.4,36.7,42.3,46.7,52,57.2,61.9,75.2,81
2,2,0,0,0,0,0,生計支出,317065,-6.9,263643,313605,306659,353472,324896,330072,330651,309052,287668
2,3,0,0,0,0,0,消費支出,317065,-6.9,263643,313605,306659,353472,324896,330072,330651,309052,287668
2,4,1,0,0,0,0,食料,93753,-1.4,61390,98958,88704,102605,91482,102118,109642,90412,82262
2,5,1,1,0,0,0,穀類,7303,4.8,4603,7234,7719,8792,7655,7783,7222,6998,5904
2,6,1,1,1,0,0,米類,2155,16,1239,2044,2070,3102,2519,2212,1779,2062,1760
2,7,1,1,1,0,102,米,2155,16,1239,2044,2070,3102,2519,2212,1779,2062,1760
2,6,1,1,2,0,0,パン,2868,-9.8,1621,2901,3032,3294,2843,3266,3222,2694,2303
2,7,1,1,2,0,120,食パン,996,4.7,389,844,953,1172,873,1194,996,1043,894
2,7,1,1,2,0,129,他のパン,1872,-16,1231,2057,2079,2122,1969,2073,2227,1651,1409
2,6,1,1,3,0,0,麺類,1857,21.2,1286,1728,2013,1923,1874,1616,1976,1911,1526
2,7,1,1,3,0,130,生うどん・そば,276,21.1,227,200,217,277,336,220,307,296,282
2,7,1,1,3,0,131,乾うどん・そば,351,5.7,159,224,272,184,174,192,301,544,401
2,7,1,1,3,0,134,パスタ,156,57.6,80,182,217,161,198,167,196,122,95
2,7,1,1,3,0,133,中華麺,502,19.5,345,381,541,591,552,488,499,500,414
2,7,1,1,3,0,135,カップ麺,336,10.9,322,429,485,378,442,316,419,237,184
2,7,1,1,3,0,132,即席麺,149,58.5,96,226,205,216,97,164,161,122,106
2,7,1,1,3,0,139,他の麺類,87,55.4,56,84,78,116,75,69,93,91,43
2,6,1,1,4,0,0,他の穀類,423,6.8,457,561,603,473,419,688,245,331,315
2,7,1,1,4,0,140,小麦粉,46,21.1,15,31,108,74,34,29,23,44,49
2,7,1,1,4,0,150,もち,41,51.9,34,92,37,4,59,59,28,38,49
2,7,1,1,4,0,160,他の穀類のその他,336,1.5,409,438,459,395,326,601,194,249,218
2,5,1,2,0,0,0,魚介類,6733,17.6,3342,4656,5165,6329,5144,5738,7630,8277,8511
2,6,1,2,1,0,0,生鮮魚介,3853,18,2044,2985,3286,3585,3016,2890,4567,4631,4794
2,7,1,2,1,170-189,0,鮮魚,3566,17.1,1991,2781,3109,3448,2823,2642,4140,4247,4363
