階層コード,地域コード,地域,人口総数／平成23年3月１日,人口総数／平成23年2月１日,人口総数／平成22年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13063067,13067636,13003177,-4569,-0.03,59890,0.46
1,13100,区部,8892678,8894756,8847262,-2078,-0.02,45416,0.51
1,13200,市部,4082613,4085044,4067758,-2431,-0.06,14855,0.37
1,13300,郡部,59572,59588,59723,-16,-0.03,-151,-0.25
1,13350,島部,28204,28248,28434,-44,-0.16,-230,-0.81
,,,,,,,,,
住民基本台帳による世帯と人口_成23年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
