階層コード,地域コード,地域,人口総数／平成23年2月１日,人口総数／平成23年1月１日,人口総数／平成22年2月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13067636,13068971,13008243,-1335,-0.01,59393,0.46
1,13100,区部,8894756,8895198,8850703,-442,0,44053,0.5
1,13200,市部,4085044,4085831,4069366,-787,-0.02,15678,0.39
1,13300,郡部,59588,59691,59724,-103,-0.17,-136,-0.23
1,13350,島部,28248,28251,28450,-3,-0.01,-202,-0.71
,,,,,,,,,
住民基本台帳による世帯と人口_平成23年2月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
