階層コード,地域コード,地域,人口総数／平成23年12月１日,人口総数／平成23年11月１日,人口総数／平成22年12月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13096425,13096833,13071528,-408,0,24897,0.19
1,13100,区部,8917999,8918163,8897591,-164,0,20408,0.23
1,13200,市部,4090796,4091058,4085942,-262,-0.01,4854,0.12
1,13300,郡部,59471,59460,59709,11,0.02,-238,-0.4
1,13350,島部,28159,28152,28286,7,0.02,-127,-0.45
,,, ,,,,,,
住民基本台帳による世帯と人口_平成23年12月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
