階層コード,地域コード,地域,人口総数／平成23年5月１日,人口総数／平成23年4月１日,人口総数／平成22年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13092474,13080718,13057373,11756,0.09,35101,0.27
1,13100,区部,8914672,8908283,8887299,6389,0.07,27373,0.31
1,13200,市部,4090197,4085165,4081980,5032,0.12,8217,0.2
1,13300,郡部,59517,59558,59754,-41,-0.07,-237,-0.4
1,13350,島部,28088,27712,28340,376,1.36,-252,-0.89
,,, ,,,,,,
住民基本台帳による世帯と人口_平成23年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
