階層コード,地域コード,地域,人口総数／平成23年4月１日,人口総数／平成23年3月１日,人口総数／平成22年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13080718,13063067,13028796,17651,0.14,51922,0.4
1,13100,区部,8908283,8892678,8868642,15605,0.18,39641,0.45
1,13200,市部,4085165,4082613,4072389,2552,0.06,12776,0.31
1,13300,郡部,59558,59572,59728,-14,-0.02,-170,-0.28
1,13350,島部,27712,28204,28037,-492,-1.74,-325,-1.16
,,, ,,,,,,
住民基本台帳による世帯と人口_平成23年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
