階層コード,地域コード,地域,人口総数／平成23年6月１日,人口総数／平成23年5月１日,人口総数／平成22年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13097584,13092474,13058392,5110,0.04,39192,0.3
1,13100,区部,8917614,8914672,8887608,2942,0.03,30006,0.34
1,13200,市部,4092396,4090197,4082708,2199,0.05,9688,0.24
1,13300,郡部,59492,59517,59746,-25,-0.04,-254,-0.43
1,13350,島部,28082,28088,28330,-6,-0.02,-248,-0.88
,,, ,,,,,,
住民基本台帳による世帯と人口_平成23年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
