階層コード,地域コード,地域,人口総数／平成23年8月１日,人口総数／平成23年7月１日,人口総数／平成22年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13091141,13096022,13063335,-4881,-0.04,27806,0.21
1,13100,区部,8913000,8916137,8891546,-3137,-0.04,21454,0.24
1,13200,市部,4090617,4092348,4083748,-1731,-0.04,6869,0.17
1,13300,郡部,59433,59456,59733,-23,-0.04,-300,-0.5
1,13350,島部,28091,28081,28308,10,0.04,-217,-0.77
,,, ,,,,,,
住民基本台帳による世帯と人口_平成23年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
