階層コード,地域コード,地域,人口総数／平成23年7月１日,人口総数／平成23年6月１日,人口総数／平成22年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13096022,13097584,13061958,-1562,-0.01,34064,0.26
1,13100,区部,8916137,8917614,8890410,-1477,-0.02,25727,0.29
1,13200,市部,4092348,4092396,4083461,-48,0,8887,0.22
1,13300,郡部,59456,59492,59764,-36,-0.06,-308,-0.52
1,13350,島部,28081,28082,28323,-1,0,-242,-0.85
,,, ,,,,,,
住民基本台帳による世帯と人口_平成23年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
