階層コード,地域コード,地域,人口総数／平成23年9月１日,人口総数／平成23年8月１日,人口総数／平成22年9月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13093100,13091141,13065787,1959,0.01,27313,0.21
1,13100,区部,8914960,8913000,8893931,1960,0.02,21029,0.24
1,13200,市部,4090560,4090617,4083882,-57,0,6678,0.16
1,13300,郡部,59458,59433,59689,25,0.04,-231,-0.39
1,13350,島部,28122,28091,28285,31,0.11,-163,-0.58
,,, ,,,,,,
住民基本台帳による世帯と人口_平成23年9月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
