再利用・減量化・最終処分状況,,,,,
年度,再生利用量（千t）,減量化量（千t）,最終処分量（千t）,合計（千t）,
25,42,12,15,68,
24,47,9,26,82,
,,,,,
,,,,,
再利用・減量化・最終処分の比率,,,,,
年度,再生利用率（%）,減量化率（%）,最終処分率（%）,合計（%）,
25,60.9,17.2,21.9,100.0,
24,58.3,11.9,29.8,100.0,
,,,,,
