再利用・減量化・最終処分状況,,,,,
年度,再生利用量（千t）,減量化量（千t）,最終処分量（千t）,合計（千t）,
25,39,3,4,46,
24,50,20,9,79,
,,,,,
,,,,,
再利用・減量化・最終処分の比率,,,,,
年度,再生利用率（%）,減量化率（%）,最終処分率（%）,合計（%）,
25,84.1,6.4,9.5,100.0,
24,63.3,25.3,11.4,100.0,
