再利用・減量化・最終処分状況,,,,
年度,再生利用量（千t）,減量化量（千t）,最終処分量（千t）,合計（千t）
25,18,35,6,59
24,14,27,7,48
,,,,
,,,,
再利用・減量化・最終処分の比率,,,,
年度,再生利用率（%）,減量化率（%）,最終処分率（%）,合計（%）
25,30.7,58.4,10.9,100.0
24,29.2,56.3,14.6,100.0
