再利用・減量化・最終処分状況,,,,,
年度,再生利用量（千t）,減量化量（千t）,最終処分量（千t）,合計,
25,584,553,105,1242,
24,313,440,238,991,
,,,,,
,,,,,
再利用・減量化・最終処分の比率,,,,,
年度,再生利用率（%）,減量化率（%）,最終処分率（%）,,
25,47.1,44.5,8.4,100.0,
24,31.6,44.4,24.0,100.0,
