年度,再生利用量（千t）,減量化量（千t）,最終処分量（千t）,合計（千t）,
25,7803,1053,499,9355,
24,6493,1243,436,8172,
,,,,,
年度,再生利用率（%）,減量化率（%）,最終処分率（%）,,
25,83.4,11.3,5.3,100.0,
24,79.5,15.2,5.3,100.0,
