再利用・減量化・最終処分状況,,,,,,,
年度,再生利用量（千t）,減量化量（千t）,最終処分量（千t）,合計（千t）,,,
25,9119,1241,695,11055,,,
24,7148,1866,773,9787,,,
,,,,,,,
,,,,,,,
再利用・減量化・最終処分の比率,,,,,,,
年度,再生利用率（%）,減量化率（%）,最終処分率（%）,,,,
25,82.5,11.2,6.3,100.0,,,
24,73.0,19.1,7.9,100.0,,,
