地域階層,地域コード,国・地域(人),総数,男,女,アジア,アフガニスタン,アラブ首長国連邦,ミャンマー,バーレーン,ブータン,バングラデシュ,ブルネイ,カンボジア,スリランカ,中国,キプロス,インド,インドネシア,イラン,イラク,イスラエル,ヨルダン,韓国・朝鮮,クウェート,ラオス,レバノン,マレーシア,モンゴル,オマーン,モルディブ,ネパール,パキスタン,フィリピン,カタール,サウジアラビア,シリア,シンガポール,タイ,東ティモール,トルコ,ベトナム,イエメン,ヨーロッパ,アルバニア,オーストリア,ベルギー,ブルガリア,ベラルーシ,クロアチア,チェコ,デンマーク,エストニア,フィンランド,フランス,ドイツ,ギリシャ,ハンガリー,アイスランド,アイルランド,イタリア,キルギス,カザフスタン,リヒテンシュタイン,ルクセンブルク,ラトビア,リトアニア,マルタ,モルドバ,マケドニア,オランダ,ノルウェー,ポーランド,ポルトガル,ルーマニア,ロシア,スペイン,スウェーデン,スイス,トルクメニスタン,タジキスタン,英国,ウクライナ,ウズベキスタン,アルメニア,アゼルバイジャン,グルジア,スロベニア,スロバキア,ボスニア・ヘルツェゴビナ,注3）セルビア・モンテネグロ,アフリカ,アルジェリア,ブルンジ,ボツワナ,カメルーン,中央アフリカ,チャド,コンゴ共和国,コンゴ民主共和国,ベナン,ジブチ,エチオピア,エリトリア,ガボン,ガーナ,ギニア,ガンビア,コートジボアール,ケニア,リベリア,リビア,レソト,マダガスカル,マリ,モーリタニア,モロッコ,マラウイ,モーリシャス,モザンビーク,ニジェール,ナイジェリア,ナミビア,ルワンダ,セネガル,シエラレオネ,ソマリア,スーダン,スワジランド,セイシェル,タンザニア,トーゴ,チュニジア,ウガンダ,南アフリカ,エジプト,ブルキナファソ,ザンビア,ジンバブエ,アンゴラ,ギニアビサウ,北米,バルバドス,バハマ,ベリーズ,カナダ,コスタリカ,キューバ,ドミニカ共和国,ドミニカ国,エルサルバドル,グアテマラ,ハイチ,ホンジュラス,ジャマイカ,メキシコ,ニカラグア,パナマ,セント・ヴィンセント,セント・クリストファー・ネイヴィース,トリニダード・トバゴ,米国,グレナダ,アンティグア・バーブーダ,南米,アルゼンチン,ボリビア,ブラジル,チリ,コロンビア,エクアドル,ガイアナ,パラグアイ,ペルー,スリナム,ウルグアイ,ベネズエラ,オセアニア,オーストラリア,フィジー,キリバス,マーシャル諸島,ミクロネシア,ニュージーランド,ナウル,パプア・ニューギニア,パラオ,ソロモン諸島,トンガ,バヌアツ,サモア,無国籍・その他
4,13203,武蔵野市,2412,1159,1253,1752,0,0,10,0,0,5,0,2,3,830,0,35,14,9,0,0,0,601,0,2,0,26,7,0,0,30,6,90,0,0,1,8,49,0,9,14,1,220,0,3,2,2,0,0,3,0,0,0,35,22,1,2,0,9,9,0,1,0,0,0,1,0,1,0,4,0,2,1,9,13,5,3,4,0,0,80,0,5,1,0,0,0,1,0,1,27,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,1,0,2,6,0,0,0,0,0,312,0,0,0,59,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,248,0,0,34,1,1,20,0,6,0,0,1,5,0,0,0,66,48,5,0,1,0,9,0,0,0,0,3,0,0,1
4,13204,三鷹市,3200,1534,1666,2314,0,0,12,0,0,4,0,7,3,970,1,25,23,20,1,1,0,849,0,4,0,23,21,0,0,13,2,195,0,0,0,11,71,0,5,53,0,310,0,2,6,6,4,0,1,2,1,8,43,24,0,3,5,7,13,1,2,0,0,0,4,0,1,0,7,3,6,2,3,28,8,11,2,0,0,95,1,5,6,0,0,0,0,0,0,27,1,0,0,1,0,0,1,2,1,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,420,0,0,0,66,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,351,0,0,53,3,1,33,9,2,0,0,0,4,0,0,1,73,55,1,0,0,0,17,0,0,0,0,0,0,0,3
4,13205,青梅市,1540,600,940,1144,0,0,0,0,0,11,0,0,5,344,0,11,15,8,0,1,0,278,0,2,0,7,5,0,0,2,2,368,0,0,0,4,61,0,0,20,0,29,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,4,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,66,0,0,273,5,1,106,0,3,0,0,0,158,0,0,0,16,2,10,0,0,0,3,0,0,0,0,0,0,1,1
4,13206,府中市,4372,1980,2392,3539,21,0,21,0,0,25,1,13,19,1384,0,64,70,20,0,0,0,1141,0,9,2,39,31,0,0,13,18,477,0,0,4,14,90,1,10,52,0,233,0,2,2,8,0,2,5,1,0,2,16,18,1,3,0,1,15,2,0,0,0,0,0,1,0,0,2,1,4,2,8,27,8,3,4,1,0,56,9,24,0,2,1,1,0,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1,0,0,0,1,0,0,3,0,0,1,0,5,0,0,1,1,0,1,0,0,0,0,2,1,0,14,0,3,0,0,0,368,0,0,0,48,0,0,0,0,1,0,0,0,1,5,0,1,0,0,1,311,0,0,117,7,1,81,0,9,0,0,1,18,0,0,0,67,23,4,0,0,0,35,0,0,1,0,4,0,0,1
4,13207,昭島市,2242,1007,1235,1960,0,0,4,0,0,25,0,0,5,804,0,13,25,14,0,0,0,742,0,12,0,10,1,0,0,14,5,232,0,0,0,5,20,0,0,29,0,33,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,58,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,52,0,0,160,5,2,51,1,3,0,0,2,96,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0
4,13208,調布市,3853,1875,1978,3283,1,0,15,0,0,23,0,2,34,1259,0,66,53,13,0,3,0,1221,0,4,1,38,29,1,0,7,7,322,0,0,0,11,81,0,5,87,0,208,0,4,3,9,0,1,0,4,2,2,28,20,1,1,0,3,8,0,1,0,0,2,1,0,0,0,6,1,2,3,3,44,5,2,1,0,0,45,5,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,6,0,1,1,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,246,0,0,0,49,0,3,1,0,0,2,0,1,0,14,0,0,0,0,0,176,0,0,59,2,1,33,2,7,0,0,2,12,0,0,0,29,22,0,0,0,0,7,0,0,0,0,0,0,0,3
4,13209,町田市,4972,2161,2811,4160,0,0,14,0,0,31,0,9,42,1923,0,65,64,36,0,3,0,1236,0,8,0,29,4,0,0,21,28,486,0,0,1,9,88,0,4,59,0,261,0,4,1,2,4,0,1,3,0,4,21,34,2,6,0,4,8,1,0,0,0,0,7,0,1,0,5,1,4,3,6,28,5,4,2,0,0,85,9,6,0,0,0,0,0,0,0,72,2,0,0,0,0,0,0,3,0,0,2,0,0,20,5,0,0,1,0,0,0,0,2,0,2,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,1,0,1,9,0,5,1,0,0,318,0,0,0,55,1,1,0,1,0,0,0,0,1,4,0,0,0,0,0,254,1,0,109,4,1,52,3,11,0,0,0,37,0,0,1,49,37,1,0,0,0,10,0,0,0,0,1,0,0,3
4,13210,小金井市,2457,1249,1208,2005,23,0,13,0,0,41,0,2,27,1037,0,38,36,4,0,2,0,440,1,2,0,37,9,0,0,61,2,148,0,0,0,5,41,1,3,28,4,168,0,2,2,3,0,0,4,0,0,0,30,18,0,3,0,0,3,0,0,0,1,0,0,0,1,0,5,0,4,0,4,13,7,4,3,0,0,53,3,1,1,0,0,0,3,0,0,25,2,0,0,1,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,188,0,0,0,28,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,154,0,0,23,2,1,8,3,3,0,0,0,5,1,0,0,41,24,1,0,0,0,14,0,0,0,1,0,0,1,7
4,13211,小平市,4097,2040,2057,3614,1,0,8,1,0,19,0,5,10,1111,0,18,41,16,0,0,0,1917,0,5,0,25,36,0,0,7,7,257,0,0,0,6,50,0,3,71,0,154,0,3,1,2,1,0,0,1,0,0,13,18,0,19,0,4,3,0,1,0,0,0,0,1,0,0,2,0,4,0,2,14,1,4,4,0,0,34,9,12,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,1,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,10,0,0,0,0,2,112,0,0,0,18,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,87,0,0,155,0,1,137,3,8,0,0,0,5,0,0,1,28,21,0,0,0,0,7,0,0,0,0,0,0,0,2
4,13212,日野市,2418,1144,1274,2124,5,0,7,0,0,21,0,3,34,1068,0,50,32,8,0,1,0,524,0,8,0,29,7,0,1,29,1,237,0,1,0,3,36,0,0,19,0,77,1,2,3,0,0,0,0,1,0,1,4,9,0,0,0,1,3,0,1,0,0,1,0,0,0,0,4,0,0,0,1,5,5,3,1,0,0,30,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,89,0,0,0,17,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,64,0,0,86,2,3,13,0,6,0,0,2,59,0,0,1,26,11,9,0,0,0,5,0,0,1,0,0,0,0,1
4,13213,東村山市,1881,837,1044,1681,1,0,7,0,0,21,0,14,24,626,0,7,20,12,0,0,0,576,0,1,1,12,20,0,0,9,4,277,0,0,0,3,27,0,3,16,0,56,0,0,0,0,1,0,0,0,0,0,8,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,0,0,0,23,1,2,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0,0,0,8,0,1,0,0,0,0,0,0,1,5,0,2,0,0,0,63,0,0,24,0,0,9,0,8,0,0,1,6,0,0,0,10,8,0,0,0,0,2,0,0,0,0,0,0,0,0
4,13214,国分寺市,1669,770,899,1393,1,0,0,0,0,7,1,1,7,677,0,17,9,4,0,0,0,461,0,0,0,9,7,0,0,12,12,120,0,0,0,6,16,0,3,23,0,105,0,0,2,3,1,2,0,0,0,2,13,5,0,4,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,9,4,3,0,0,0,45,1,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,118,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0,0,25,0,0,15,0,0,0,0,0,9,0,0,1,17,15,0,0,0,0,2,0,0,0,0,0,0,0,0
4,13215,国立市,1430,684,746,1182,0,0,2,0,1,13,0,2,18,518,1,25,14,11,0,0,0,381,0,1,0,8,19,0,0,27,0,76,0,0,1,1,37,0,1,25,0,114,0,0,0,8,1,1,1,0,0,1,4,22,1,2,0,3,3,0,0,0,0,0,1,0,0,0,0,0,2,0,2,19,2,2,1,0,0,25,3,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,84,0,0,0,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,23,2,0,10,1,0,0,0,0,10,0,0,0,17,16,0,0,0,0,1,0,0,0,0,0,0,0,0
4,13218,福生市,2317,1087,1230,1620,0,0,0,0,0,20,0,0,8,504,0,28,7,9,0,0,0,367,0,10,0,20,0,0,0,54,10,420,0,0,0,2,151,0,2,8,0,21,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,165,1,0,0,7,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,150,0,0,436,2,2,114,0,12,0,0,0,306,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3
4,13219,狛江市,872,386,486,720,0,0,3,0,0,6,0,0,4,268,0,11,5,3,0,0,0,226,0,0,0,10,1,0,0,34,1,106,0,0,0,1,23,0,2,16,0,60,0,1,1,4,1,0,3,0,0,1,7,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,1,0,0,0,0,19,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,52,0,0,17,0,0,13,0,0,0,0,0,4,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13220,東大和市,985,374,611,880,0,0,1,0,0,1,0,1,3,208,0,4,4,2,0,0,0,356,0,0,0,4,0,0,0,1,2,264,0,0,0,0,28,0,0,1,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,29,0,0,22,0,0,0,0,1,5,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13221,清瀬市,955,415,540,832,0,0,3,0,0,12,0,0,27,377,0,1,5,6,0,0,0,208,0,0,0,0,1,0,0,5,10,147,0,0,0,0,21,0,1,8,0,31,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,2,4,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,38,0,0,0,4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,29,0,0,17,0,0,8,0,1,0,0,0,5,0,3,0,9,7,0,0,0,0,2,0,0,0,0,0,0,0,0
4,13222,東久留米市,1699,751,948,1218,0,0,2,0,0,5,0,1,27,429,0,29,16,11,0,0,0,354,0,0,0,7,13,0,0,3,9,245,0,2,2,8,41,0,6,8,0,85,0,1,1,5,1,0,0,0,0,0,4,15,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,2,5,2,0,0,32,3,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,0,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,292,0,2,0,35,1,0,2,0,0,1,0,0,0,1,1,0,0,0,1,248,0,0,31,1,0,20,1,5,0,0,0,2,0,2,0,31,27,0,0,0,0,4,0,0,0,0,0,0,0,7
4,13223,武蔵村山市,1085,464,621,875,0,0,0,0,0,18,0,2,5,315,0,3,21,10,0,0,0,200,0,0,0,4,0,0,0,7,6,240,0,0,0,0,17,0,1,26,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,154,0,0,135,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13224,多摩市,2254,1014,1240,2022,0,0,0,0,0,7,0,0,14,1013,0,25,16,14,9,1,1,579,0,0,1,6,4,0,0,23,5,261,0,0,0,6,29,0,0,8,0,91,0,1,0,0,0,0,0,0,0,1,10,4,0,2,0,2,5,0,0,0,0,0,0,0,1,0,2,0,11,0,7,22,1,0,2,0,0,17,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,74,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,64,0,0,31,1,0,20,2,6,0,0,0,2,0,0,0,19,13,0,0,0,0,6,0,0,0,0,0,0,0,1
4,13225,稲城市,1051,500,551,917,0,0,2,0,0,2,0,1,13,414,0,12,8,12,2,0,0,288,0,5,0,5,6,0,0,3,1,109,0,0,0,2,16,0,0,16,0,36,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,5,2,0,1,0,0,11,3,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,44,0,0,0,10,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,29,0,0,34,0,0,24,0,1,0,0,2,6,0,0,1,9,7,0,0,0,0,1,0,0,0,0,0,0,1,0
4,13227,羽村市,1783,873,910,854,0,0,2,0,0,13,0,0,2,311,0,23,5,11,0,0,0,155,0,0,0,3,0,0,0,11,7,279,0,0,0,2,18,0,1,11,0,16,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,0,0,0,1,4,0,3,0,0,0,0,0,0,1,1,0,0,0,0,76,0,0,815,11,9,273,0,29,0,0,5,486,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13228,あきる野市,618,255,363,504,6,0,0,0,0,4,0,0,5,122,0,4,8,5,0,0,0,179,0,42,0,1,0,0,0,0,5,83,0,0,0,0,20,0,0,20,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,51,1,0,24,0,1,0,0,0,25,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13229,西東京市,3047,1381,1666,2649,3,0,11,0,0,12,0,2,23,1114,0,23,37,6,0,1,0,1006,0,0,0,10,16,0,0,19,8,274,0,10,0,7,42,0,2,23,0,113,0,0,0,0,0,0,0,1,0,2,16,8,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,13,0,1,4,0,0,51,2,3,0,0,0,0,0,0,0,59,0,0,0,1,0,0,0,4,0,0,4,0,0,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,3,0,0,1,1,2,0,0,0,0,0,143,0,0,0,23,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,110,0,0,57,2,0,36,1,9,0,0,0,9,0,0,0,24,10,0,0,0,0,11,0,0,0,0,3,0,0,2
1,13550,町村部,971,404,567,732,0,0,3,0,0,47,0,0,0,134,0,10,16,4,0,1,0,167,0,2,0,4,1,0,0,1,5,296,0,0,0,1,33,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,134,4,1,75,0,0,0,0,1,53,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,3
2,13300,西多摩郡,739,347,392,536,0,0,3,0,0,47,0,0,0,118,0,10,7,3,0,1,0,81,0,2,0,3,1,0,0,1,5,223,0,0,0,1,23,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,127,3,1,70,0,0,0,0,1,52,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1
4,13303,瑞穂町,635,307,328,468,0,0,3,0,0,46,0,0,0,103,0,10,6,3,0,1,0,60,0,0,0,2,1,0,0,1,5,197,0,0,0,1,22,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,121,2,1,66,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13305,日の出町,74,31,43,49,0,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,13,0,2,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4,13307,檜原村,11,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13308,奥多摩町,19,6,13,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13350,島部,232,57,175,196,0,0,0,0,0,0,0,0,0,16,0,0,9,1,0,0,0,86,0,0,0,1,0,0,0,0,0,73,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3,13360,大島支庁,53,28,25,37,0,0,0,0,0,0,0,0,0,9,0,0,7,1,0,0,0,10,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
