一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準累計,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(dB),夜間等価騒音レベル(dB)
510,国立市谷保5912,35.681084,139.439560,JGD2011,都道八王子国立線,B,2011-11-09,2011-11-10,4,4,1.4,1.2,74,71
511,国立市谷保7190-4,35.681619,139.441444,JGD2011,都道256号八王子国立線（甲州街道）,b,2012-02-28,2012-02-29,4,4,1,1.2,72,69
512,国立市東2-29-3,35.694538,139.446834,JGD2011,都道国立停車場谷保線（大学通り）,a,2012-03-08,2012-03-09,4,4,3,1.2,67,62
