一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準累計,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(dB),夜間等価騒音レベル(dB)
246,杉並区宮前3-27,35.696415,139.609192,JGD2011,区道2132号線（神明通り）,a,2011-06-14,2011-06-17,6,1,1.8,1.2,66,62
247,杉並区西荻北2-32,35.706882,139.605515,JGD2011,区道2103号線（真中橋通り）,a,2011-06-21,2011-06-24,6,2,0.5,1.2,67,60
248,杉並区高井戸西1-17,35.681786,139.606659,JGD2011,区道2133号線,a,2011-05-31,2011-06-03,6,2,0.7,1.2,65,61
