,,歳計現金,,基金,,準公,,,,,,
,,平均残高,利回り,平均残高,利回り,平均残高,利回り,,,,,
３０年度第１四半期,,10822,0.007,39795,0.056,4963,0.007,,,,,
第２四半期,,15521,0.008,41723,0.052,5150,0.008,,,,,
第３四半期,,14369,0.009,41441,0.055,5164,0.008,,,,,
第４四半期,,16871,0.008,40933,0.053,5245,0.008,,,,,
元年度第１四半期,,9212,0.004,40376,0.054,10342,0.006,,,,,
