○運用商品別内訳,,,,,,,,,,,,
,平成30年度第4四半期,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,"H30.12.31
残高","H31.3.31
残高",増　減,,
,,,,,,,構成比,,,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,16871,100,"16,278",10644,-5634,-34.61264484,運用収入計
,,,,定期性預金,,13802,81.8,"15,226","6,849",-8377,-55.01713204,"3,287万円"
,,,,普通預金,,2483,14.7,602,3452,2850,473.4219269,
,,,,当座預金,,586,3.5,450,343,-107,-2387.16%,利回り
,,,債券,,,－,－,－,－,－,－,0.00008
,,,計,,,16871,100,"16,278",10644,-5634,-34.61264484,
,基金,,預金,,,31259,76,"31,360",30957,-402,-1.283155371,運用収入計
,,,,定期性預金,,30400,74.3,31235,30192,"-1,043.00",-3.337764122,"5億3,467万円"
,,,,普通預金,,858,2,125,765,640,512.0759856,
,,,債券等,,,9424,23,9394,9290,-104,-1.111448429,利回り
,,,金銭信託,,,250,0.6,250,250,0,0.00%,
,,,その他,,,1,0,1,1,0,0.000135467,0.00053
,,,計,,,40933,100,"41,005",40498,-507,-1.235958309,
,準公営企業会計資金,,預金,,,5245,100,"5,161",10425,5264,101.99557,運用収入計
,,,,定期性預金,,4148,79,"4,300",3845,-455,-10.58139535,"1,020万円"
,,,,普通預金,,1098,20.9,861,6580,5719,664.3439859,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00008
,,,計,,,5245,100,"5,161","10,425",5264,101.99557,
,合計,,預金,,,53375,85,"52,798",52026,-773,-1.463646976,運用収入計
,,,,定期性預金,,48350,77,"50,760","40,886",-9874,-19.45273775,"  5億7,742万円"
,,,,普通預金,,4439,7,1588,10797,9209,579.9709336,
,,,,当座預金,,586,1,450,343,-107,-2387.16%,利回り
,,,債券等,,,9424,14.9,9394,9290,-104,-1.111448429,0.00037
,,,金銭信託,,,250,0.4,250,250,0,0,
,,,その他,,,1,0,1,1,0,0.000135467,
,,,計,,,63050,100,62444,61566,-877,-1.404774408,
