,,歳計現金,,基金,,準公,
,,平均残高,利回り,平均残高,利回り,平均残高,利回り
２８年度,,12185,0.009 ,34290,0.093,5015,0.016
２９年度,,11891,0.009 ,37746,0.059,4875,0.008
２９年度第１四半期,,9687,0.008 ,35749,0.065,4712,0.009
第２四半期,,12711,0.009 ,38881,0.056,4914,0.009
第３四半期,,11089,0.009 ,38376,0.059,4980,0.006
第４四半期,,14101,0.009 ,37960,0.057,4892,0.006
