○運用商品別内訳,,,,,,,,,,,,
,令和元年度第２四半期,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,43646,43738,増　減,,
,,,,,,,構成比,残　高,残　高,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,16234,100,12225,9912,-2314,-18.9,運用収入計
,,,,定期性預金,,14881,91.7,11349,8449,-2900,-25.6,3443.1103
,,,,普通預金,,1130,7,702,1352,650,92.6,
,,,,当座預金,,223,1.4,174,111,-64,-36.4,利回り
,,,債券,,,－,－,－,－,－,－,0.00008
,,,計,,,16234,100,12225,9912,-2314,-18.9,
,基金,,預金,,,30525,76.6,30638,30175,-463,-1.5,運用収入計
,,,,定期性預金,,29974,75.2,30202,29898,-304,-1,52251
,,,,普通預金,,551,1.4,436,277,-159,-36.4,
,,,債券等,,,9346,23.4,9278,9221,-57,-0.6,利回り
,,,金銭信託,,,―,―,―,―,―,―,0.00052
,,,その他,,,1,0,1,1,0,0,
,,,計,,,39872,100,39917,39398,-520,-1.3,
,準公営企業会計資金,,預金,,,10370,100,10395,10434,39,0.4,運用収入計
,,,,定期性預金,,7424,71.6,7215,7785,570,7.9,1936
,,,,普通預金,,2945,28.4,3180,2649,-531,-16.7,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00007
,,,計,,,10370,100,10395,10434,39,0.4,
,合計,,預金,,,57129,85.9,53259,50521,-2737,-5.1,運用収入計
,,,,定期性預金,,52279,78.6,48766,46132,-2634,-5.4,57630
,,,,普通預金,,4627,7,4318,4278,-40,-0.9,
,,,,当座預金,,223,0.3,174,111,-64,-36.4,利回り
,,,債券等,,,9346,14.1,9278,9221,-57,-0.6,0.00034
,,,金銭信託,,,―,―,―,―,―,―,
,,,その他,,,1,0,1,1,0,0,
,,,計,,,66476,100,62538,59744,-2794,-4.5,
