都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,所在地,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,バリアフリー情報,URL,備考,0歳,1歳,2歳,3歳,4歳,5歳,計,類型,緊急一時保育,一時保育,設置者,運営者
131105,1,東京都,目黒区,エデュケアセンター・めぐろ,エデュケアセンター・メグロ,,1402a,東京都目黒区東山3-10-7,,35.64886444,139.688951,03-3712-8550,,9.01E+12,株式会社パソナフォスター,,https://www.pasonafoster.co.jp/service/facility/meguro.html,,5,12,12,15,5,5,54,東京都認証保育所,無,無,株式会社パソナフォスター,株式会社パソナフォスター
131105,2,東京都,目黒区,モンテッソーリ学芸大学子どもの家,モンテッソーリガクゲイダイガクコドモノイエ,,1402a,東京都目黒区鷹番2-2-10,,35.62982345,139.6889288,03-3793-7602,,3.01E+12,有限会社CASAｄｅｉＢａｍｂｉｎｉ,,https://www.montessori-gaku.net/,,8,11,15,,,,34,東京都認証保育所,無,無,有限会社CASAｄｅｉＢａｍｂｉｎｉ,有限会社CASAｄｅｉＢａｍｂｉｎｉ
131105,3,東京都,目黒区,ゆらりん自由が丘保育園,ユラリンジユウガオカホイクエン,,1402a,東京都目黒区自由が丘1-25-20,2階,35.60979271,139.6693197,03-5731-1488,,1.01E+12,ライフサポート株式会社,,https://hoiku.lifesupport.co.jp/yurarin-jiyugaoka/,,3,8,9,6,7,7,40,東京都認証保育所,無,有,ライフサポート株式会社,ライフサポート株式会社
131105,4,東京都,目黒区,東大駒場地区保育所,トウダイコマバチクホイクジョ,,1402a,東京都目黒区駒場3-8-1,,35.660009,139.684969,03-3465-3680,,6.01E+12,特定非営利活動法人東大駒場保育の会,,https://komabakko.wixsite.com/komabakko,,4,7,9,8,6,6,40,東京都認証保育所,無,無,特定非営利活動法人東大駒場保育の会,特定非営利活動法人東大駒場保育の会
131105,5,東京都,目黒区,アンジェリカ保育園中目黒園,アンジェリカホイクエンナカメグロエン,,1402a,東京都目黒区上目黒2-44-23,,35.64197046,139.6967388,03-3794-0673,,5.01E+12,株式会社アンジェリカ,,https://www.angelica-nsy.net/facilities/nakameguro/,,6,8,8,7,6,5,40,東京都認証保育所,無,無,株式会社アンジェリカ,株式会社アンジェリカ
131105,6,東京都,目黒区,たけのこ保育園,タケノコホイクエン,,1402a,東京都目黒区自由が丘1-3-17,,35.60877102,139.6705908,03-3717-2936,,1.01E+12,株式会社たけのこ,,http://www.takenoko.jp/,,6,6,7,7,6,6,38,東京都認証保育所,無,無,平地きね子,平地きね子
131105,7,東京都,目黒区,共同保育所コロちゃんの家,キョウドウホイクジョコロチャンノイエ,,1402a,東京都目黒区目黒本町3-12-15,1階,35.62358626,139.7010697,03-3713-1642,,1.01E+12,特定非営利活動法人コロちゃんの家,,http://korochan.org/,,9,10,10,,,,29,東京都認証保育所,無,無,特定非営利活動法人コロちゃんの家,特定非営利活動法人コロちゃんの家
131105,8,東京都,目黒区,ニコニコ保育園,ニコニコホイクエン,,1402a,東京都目黒区中町1-39-7,1階、2階,35.62970886,139.6946919,03-3710-3642,,6.01E+12,特定非営利活動法人目黒つくしんぼの会,,https://www.nikohoi.jp/,,9,11,11,,,,31,東京都認証保育所,無,無,特定非営利活動法人目黒つくしんぼの会,特定非営利活動法人目黒つくしんぼの会
131105,9,東京都,目黒区,マグハウス都立大学,マグハウス都立大学,,1402a,東京都目黒区中根2-11-4,1階,35.61521468,139.6771135,03-5731-9985,,2.01E+12,株式会社マグハウス,,http://mag-house.com/wp/toritsudai/,,7,9,9,4,3,2,34,東京都認証保育所,無,無,株式会社マグハウス,株式会社マグハウス
