,,,,,,,,,,,,,,,,,,,,,,,,,,,(単位：人）
月別,,合計,外航,,,,,,,,,,,,,,,内航,,,,,,,,月別,
,,,計,仁川,釜山,済州,上海,"新港,天津",基隆,ポートケラン,シンガポール,ウラジオストック,コルサコフ,ペトロパブロフスクカムチャツキー,バンクーバー,ホニアラ,サイパン,計,関東 計,"茨城
(常陸那珂)",大島（元町）,大島（岡田）,新島,新島諸港,神津島,,
合計,乗船,"910,374","28,965",-,"9,012","5,171",304,"1,687","6,730",-,440,-,856,"3,229",679,-,857,"881,409","857,679",658,"48,234","117,775","20,615","5,998","14,769",合計,乗船
,降船,"880,199","30,920","1,233","9,665","6,224",550,-,"8,758",366,-,"1,560",917,"1,375",-,272,-,"849,279","827,870",-,"54,002","115,772","14,645","8,377","11,825",,降船
１月,乗船,"40,394",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"40,394","39,408",-,"2,034","8,417",735,74,110,１月,乗船
,降船,"40,561",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"40,561","39,180",-,"2,611","9,329",259,61,43,,降船
２月,乗船,"40,962",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"40,962","39,944",-,"1,867","10,370",719,-,281,２月,乗船
,降船,"37,761",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"37,761","36,996",-,"1,613","11,140",227,-,82,,降船
３月,乗船,"84,740",940,-,202,-,130,608,-,-,-,-,-,-,-,-,-,"83,800","81,216",-,"2,090","16,121",952,-,445,３月,乗船
,降船,"82,629","1,374",-,178,-,-,-,924,-,-,-,-,-,-,272,-,"81,255","79,076",-,"2,489","16,238",485,-,247,,降船
４月,乗船,"79,790","11,311",-,"2,522",697,-,-,"4,467",-,-,-,-,"2,089",679,-,857,"68,479","66,346",-,"4,359","8,699","1,978",772,989,４月,乗船
,降船,"67,830","7,155","1,233","2,884",-,550,-,"2,488",-,-,-,-,-,-,-,-,"60,675","58,388",-,"4,194","7,422",873,606,483,,降船
５月,乗船,"84,573","5,194",-,-,"1,393",-,-,"1,365",-,440,-,856,"1,140",-,-,-,"79,379","77,655",-,"8,177","6,062","2,460",527,"1,958",５月,乗船
,降船,"91,768","10,034",-,"2,650","2,926",-,-,"4,458",-,-,-,-,-,-,-,-,"81,734","80,085",-,"9,370","5,952","2,949",891,"2,116",,降船
６月,乗船,"71,838","6,050",-,"2,969","3,081",-,-,-,-,-,-,-,-,-,-,-,"65,788","64,385",-,"4,841","6,040",882,332,315,６月,乗船
,降船,"70,386","6,383",-,"1,525","3,298",-,-,-,-,-,"1,560",-,-,-,-,-,"64,003","62,152",-,"5,126","5,365",876,385,338,,降船
７月,乗船,"101,908",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"101,908","99,925",-,"3,862","10,825","2,983","1,169","2,413",７月,乗船
,降船,"96,132",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"96,132","94,826",-,"4,292","10,331","2,002","1,698","1,884",,降船
８月,乗船,"146,666",652,-,652,-,-,-,-,-,-,-,-,-,-,-,-,"146,014","142,612",-,"6,255","16,454","5,113","2,114","3,626",８月,乗船
,降船,"143,593",632,-,-,-,-,-,-,-,-,-,-,632,-,-,-,"142,961","140,103",-,"7,049","16,315","4,182","2,927","2,979",,降船
９月,乗船,"99,488","2,682",-,"2,131",-,-,551,-,-,-,-,-,-,-,-,-,"96,806","95,280",-,"6,686","7,568","2,163",447,"2,834",９月,乗船
,降船,"100,099","2,747",-,"1,323",-,-,-,-,-,-,-,917,507,-,-,-,"97,352","95,597",-,"8,172","7,602","1,901",834,"2,789",,降船
１０月,乗船,"63,887","1,238",-,536,-,174,528,-,-,-,-,-,-,-,-,-,"62,649","60,556",658,"2,160","7,853",821,310,631,１０月,乗船
,降船,"61,144","1,341",-,"1,105",-,-,-,-,-,-,-,-,236,-,-,-,"59,803","57,483",-,"2,464","7,612",329,569,400,,降船
１１月,乗船,"72,654",898,-,-,-,-,-,898,-,-,-,-,-,-,-,-,"71,756","69,841",-,"3,777","9,373",974,220,626,１１月,乗船
,降船,"69,591",888,-,-,-,-,-,888,-,-,-,-,-,-,-,-,"68,703","66,821",-,"4,189","8,576",337,332,345,,降船
１２月,乗船,"23,474",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"23,474","20,511",-,"2,126","9,993",835,33,541,１２月,乗船
,降船,"18,705",366,-,-,-,-,-,-,366,-,-,-,-,-,-,-,"18,339","17,163",-,"2,433","9,890",225,74,119,,降船
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*外航は、航路に外国港が１港でも含まれるものをいう。また、外航の乗降地は、寄港地が複数ある場合、直前の外国港とする。,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
